ID,Character,Original Text,Reference,Translation
line-65,烈夏,然后呢？,Really?,И что потом?
line-67,猎蜂,当然是全被我摁倒了啊，哪还有什么然后。,"Oh yeah. Total knockout, every time. How else could it go?","Потом я их всех уложила, вот и всё."
line-68,猎蜂,你要是想学，先去野外采次蜜吧，这样很快就能悟的。,"If you really wanna learn, head outside and dig out some honey. You'll get it quick.","Если хочешь научиться, сходи сначала в дикую природу пособирать мед — так ты быстро всё поймешь."
line-69,猎蜂,信我。,Trust me.,Поверь мне.
line-71,烈夏,啊，那还是算了。,"Eh? Nah, screw that.","А, ну тогда я пас."
line-72,烈夏,你可是猎蜂。,You're the Beehunter.,Ты же Бихантер.
line-74,猎蜂,猎蜂只是会搏命的乌萨斯，要论未来，还是前途无量的小烈夏比较强。,The Beehunter's an Ursus who fights for her life. But if we're talkin' about the future? My money's on little Leto.,"Бихантер просто урсуска, умеющая драться за свою жизнь. А вот если говорить о будущем, то юная Лето куда перспективнее."
line-76,烈夏,嘻嘻，这话我爱听。,"Hehe, now that's what I like to hear.","Хи-хи, это мне нравится."
line-78,猎蜂,好了，休息结束了，过来打人。,"Okay, break's over, come fight me.","Ладно, перерыв окончен, иди сюда и бей меня."
line-79,猎蜂,当然了，想挨打也可以，我不介意和会动的沙包一起耗费掉训练室剩下的租用时间。,"'course, if you'd rather take a beating, we can do that too. I'm okay spendin' the rest of our training room time makin' you my punching bag.","Хотя, если хочешь, можешь сама побыть грушей для битья. Я не против потратить остаток времени в тренировочном зале, избивая движущуюся мишень."
line-81,烈夏,你等着舒拉，我这就来打你！,"Just you wait, Shura. I'm gonna get you this time!","Ну подожди, Шура, сейчас я тебе задам трепку!"
line-83,猎蜂,哦——,Ooh——,Ого——
line-84,猎蜂,拳头打不过，准备上武器了？,"If you can't hit me with your fists, why not get a weapon?","Раз на кулаках не можешь, решила взять оружие?"
line-86,烈夏,我也是好面子的，舒拉。,"C'mon, I have my pride, Shura.","Я тоже гордая, Шура."
line-87,烈夏,当然了，训练室的武器都有保护措施，打到人身上顶多也就有一点疼。,"Although, the training room weapons all have safety features. Getting hit with 'em just hurts a bit.","Конечно, всё оружие в тренировочной комнате оснащено защитой, так что удар по человеку вызовет лишь небольшую боль."
line-88,烈夏,你也挑把武器，我们练练。,You grab one too. We'll spar.,"Выбери себе тоже что-нибудь, потренируемся."
line-90,猎蜂,好啊。,Sure.,Хорошо.
line-92,烈夏,你要用指虎了？,Knucklers for you?,Решила взять кастеты?
line-94,猎蜂,毕竟擂台上喜欢拿长柄的也不少。,Plenty of folks in the ring like polearms.,На ринге ведь тоже полно любителей длинного древкового оружия.
line-96,烈夏,哼哼，终于动真格了吗。,"Hum, finally getting serious, are we?","Хе-хе, наконец-то мы будем драться всерьез?"
line-98,猎蜂,小烈夏，你知道对付长柄有几种办法吗。,"There's two ways to deal with somebody using a polearm, you know?","Малышка Лето, знаешь ли ты, сколько существует способов противостоять длинному оружию?"
line-100,烈夏,不知道，你教我。,I dunno. Teach me.,"Не знаю, научи меня."
line-102,猎蜂,好啊。,Sure.,Хорошо.
line-105,提示音,本训练室剩余租借时间为——20分钟。请各位干员把握好时间，方便其他干员进行使用。重复一遍，本——,You have——twenty minutes——of time left in this training room. Use your time wisely and prepare the room for use by other operators. Repeat: You have——,"Оставшееся время аренды тренировочного зала — 20 минут. Пожалуйста, следите за временем, чтобы другие оперативники тоже могли им воспользоваться. Повторяю, оставшееся—"
line-107,猎蜂,时间不多，看好了！,"Runnin' outta time. Okay, let's go!","Времени мало, смотри внимательно!"
line-109,烈夏,来啊！！,C'mon!,Давай!!
line-111,烈夏,好快！,So fast!,Как быстро!
line-112,烈夏,咕啊。,Gah.,Гуах.
line-119,猎蜂,咕嘟——,Gulp——,Глыть——
line-121,烈夏,咕嘟咕嘟，哈——爽了。,"Gulp gulp, aaahhh——that's sweet.","Глыть-Глыть, ха—— хорошо-то как."
line-123,猎蜂,刚刚运动完喝水喝那么快，小心半夜肚子疼。,Don't chug so much water right after training. You'll get midnight cramps.,"Не пей воду так быстро сразу после тренировки, а то посреди ночи заболит живот."
line-125,烈夏,疼就疼，至少现在舒服。,That's Future Leto's problem. Right now it feels amazing.,"Пусть болит, зато сейчас кайфово."
line-127,猎蜂,怎么样，这次有学到点什么没。,How 'bout it? You learn something today?,"Ну как, выучила что-нибудь в этот раз?"
line-129,烈夏,有啊。,Yeah.,Ага.
line-131,猎蜂,嘿嘿，说来听听？,Hehe. Lay it on me.,"Хе-хе, ну рассказывай."
line-133,烈夏,以后千万不能被拳击手近身。,"Never, ever get close to a boxer.",Никогда нельзя позволять боксеру подходить близко.
line-135,猎蜂,嗨，我拿指虎只是吓吓你。,The knucklers are just there to scare ya.,"Ой да ладно, кастеты я взяла только чтобы тебя напугать."
line-136,猎蜂,冲上来招呼你用的都是手肘和肩，你又穿着防护服，疼肯定是不疼的。,I only came at you with my shoulders and elbows. Plus you got safety gear. No way you got hurt.,"Когда я на тебя бросилась, я била только локтями и плечами. К тому же на тебе был защитный костюм, так что больно точно не было."
line-138,烈夏,但完全拦不住你啊，舒拉。,"But I couldn't block you at all, Shura.","Но я вообще не смогла тебя остановить, Шура."
line-139,烈夏,说实话，你动作怎么练到这么快的，教我呗。,What kind of training did you do to get so fast? You have to teach me.,"Честно говоря, как ты натренировала такую скорость движений? Научи меня."
line-141,猎蜂,多打打，死不掉，就成。,"I fought a lot, I didn't die. Ta-dah.","Много дерись, не умирай, и всё получится."
line-142,猎蜂,挨打挨多了，你总能知道别人想怎么用手上的东西对付你。,Take enough beatings and you'll learn how somebody's gonna wanna come at you.,"Когда тебя много бьют, ты начинаешь понимать, как противник собирается использовать оружие в своих руках против тебя."
line-143,猎蜂,学不会的家伙，早就不知道被扔进哪儿的垃圾箱了。,"And if you don't, you get dumpstered pretty quick.","Те, кто этого не понял, давно уже гниют в каких-нибудь мусорных баках."
line-145,烈夏,那我呢，我算不算被扔垃圾箱的？,What about me? Am I dumpstered?,"А я? Я из тех, кого выбросят в мусорный бак?"
line-147,猎蜂,有你那帮小姐妹和我罩着，就算是进垃圾箱，我们也会给你挖出来好不。,"You've got me and your sisters lookin' out for you. You ever end up in a dumpster, we'll come fish you out.","С твоими подружками и под моим крылом, даже если тебя выбросят в мусорку, мы тебя оттуда вытащим."
line-149,烈夏,别说的我像个孬种一样啊。,You say that like I'm garbage.,"Не говори так, будто я какая-то слабачка."
line-151,猎蜂,哈哈哈，放心啦烈夏，你只是年纪小，经历的还少，等再过几年，你肯定会变强的。,"Hahaha. Don't sweat it, Leto. You're still a kid. Get some experience under your belt and you'll be a lot stronger. No question.","Ха-ха-ха, не волнуйся, Лето, ты просто еще молода, у тебя мало опыта. Вот пройдет пара лет, и ты обязательно станешь сильнее."
line-153,烈夏,你别看不起我，我跟你说，我可是——！,Don't patronize me! I even——!,"Ты меня не недооценивай. Говорю тебе, я... !"
line-154,烈夏,（小声）我可是敢和整合运动叫板的人。,(Muttering) I even stood up to Reunion.,"(Тихо) Я та, кто осмелился бросить вызов Воссоединению."
line-156,猎蜂,啊？,Huh?,А?
line-157,猎蜂,（小声）你以前怎么没提过事，不会是编的吧。,"(Quietly) Why haven't I heard this before? You're not makin' it up, are ya?",(Тихо) Почему ты раньше об этом не упоминала? Ты же не придумываешь?
line-159,烈夏,怎么会。,No way.,Конечно нет.
line-160,烈夏,这样，我们洗把澡，搞点吃的喝的，舒舒服服待着，然后我跟你讲讲那时候的事，好不。,"How about this? Let's go wash up, get something to eat, make ourselves comfortable, and I'll tell you the whole story.","Давай так: сейчас мы примем душ, возьмем чего-нибудь поесть и попить, устроимся поудобнее, и я расскажу тебе, что тогда было. Как тебе?"
line-162,猎蜂,好啊，正好我前几天找后勤的人弄了点蜂蜜饮料，那味道——哎呦那叫一个赞。,Sounds good. I asked Logistics to make me up a honey drink a couple days ago. Perfect timing.,Отлично. Я как раз пару дней назад попросила ребят из логистики достать мне медовый напиток. Вкус — просто потрясающий.
line-163,猎蜂,还有坚雷那，听说前几天搞了好多有意思的膨化食品，我打听过了，只要和她对个暗号，她就会悄悄卖你。,"And Dur-nar, I hear she did up some wild snacks the other day. Word on the street is she'll sell you some if you give her the password.","А еще я слышала, что Дур-Нар недавно раздобыла кучу интересных снеков. Я узнавала, если сказать ей пароль, она втихаря продаст тебе немного."
line-164,猎蜂,我们分头弄，怎么样？,Ready? Break.,"Давай разделимся, идет?"
line-166,烈夏,好啊，一会宿舍碰头。,Okay. See you back at the dorm.,"Договорились, встретимся в общежитии."
line-167,烈夏,哎等等！,"Hey, wait!","Эй, постой!"
line-169,猎蜂,啊？还有什么问题？,What's up?,А? Что-то еще?
line-171,烈夏,那啥。,Duh.,Ну это.
line-172,烈夏,（小声）暗号是啥来着。以前这东西都是小古米和大小姐弄的，我不太清楚。,(Quietly) What's the password? It was always Gummy and Her Worship who did stuff like this. I dunno how.,"(Тихо) Какой там пароль? Обычно этим занимались Гум и наша Леди, я не совсем в курсе."
line-174,猎蜂,哦，来来来，我告诉你。,"Oh, come here, I'll tell ya.","О, иди сюда, я тебе скажу."
line-175,猎蜂,（小声）听好了，就说一遍，不要问为什么，知道不。,(Quietly) Listen up. I'm only gonna say it once. Don't ask questions.,"(Тихо) Слушай внимательно, повторять не буду, и не спрашивай почему, ясно?"
line-177,烈夏,（小声）好。,(Quietly) Got it.,(Тихо) Ясно.
line-179,猎蜂,（小声）坚雷零食网覆盖全罗德岛的，但为了防人，只能通过熟人介绍拿货。我一般去夜烟那儿搞，那家伙藏东西有一套的。,"(Quietly) Dur-nar's Snack Network covers all of Rhodes Island. But for security, you can only get access by invitation from somebody the network trusts. I usually work through Haze. She's hella discreet.","(Тихо) Сеть закусок Дур-нар покрывает весь Родос Айленд, но для секретности они продают только тем, кто пришел по рекомендации. Обычно я хожу за товаром к Хейз, она умеет прятать вещи."
line-180,猎蜂,（小声）敲门敲六下，长短长长短长，知道怎么来吧。,"(Quietly) You knock six times. Long, short, long, long, short, long. Get it?","(Тихо) Стучи в дверь шесть раз: длинный, короткий, длинный, длинный, короткий, длинный. Поняла, как стучать?"
line-182,烈夏,（小声）知道。,(Quietly) Got it.,(Тихо) Поняла.
line-184,猎蜂,（小声）对方开门以后随便聊聊，听到“木土”这个词的时候，马上接“这个还不错”。然后听价格就行。,"(Quietly) Then you make conversation when they open the door. When they say the word 'glockenspiel,' you gotta immediately reply, 'this one's pretty good.' Then you'll get the price and you're golden.","(Тихо) Когда откроют дверь, поболтай о том о сем. Как только услышишь слово «дерево-земля», сразу отвечай: «Этот довольно хорош». И потом просто слушай цену."
line-185,猎蜂,（小声）记住了，“木——土”，中间长，收尾短。,"(Quietly) Don't forget: 'Glockennnspiel,' long in the middle, short at the end.","(Тихо) Запомни: «Дерево——земля», длинно в середине, коротко в конце."
line-186,猎蜂,（小声）懂了？,(Quietly) Get it?,(Тихо) Поняла?
line-188,烈夏,（小声）懂了。,(Quietly) Got it.,(Тихо) Поняла.
line-190,猎蜂,啊——该洗澡了，一会见。,Good. I gotta shower. Later.,"Ах—— пора в душ, скоро увидимся."
line-192,烈夏,回见。,See ya.,Увидимся.
line-198,烈夏,嗯——,Hmmm——,М-м——
line-199,烈夏,买个零食这么复杂的吗？,I gotta go through all that just to get some snacks?,Неужели покупка закусок это такая сложная штука?
line-200,烈夏,好麻烦，还是让小古米帮忙跑腿好了。,That's a pain in the ass. I'll just get Gummy to do it.,Как же муторно. Лучше пусть Гум сбегает.
line-206,,一小时后,One hour later...,Час спустя
line-207,,罗德岛宿舍区,Rhodes Island Dormitories,Жилой комплекс Родос Айленд
line-208,,烈夏和猎蜂的宿舍,Leto and Beehunter's Room,Комната Лето и Бихантер
line-210,烈夏,舒拉，东西买——喂你怎么已经喝起来了！,"Shura, I got the——Hey, you started drinking already!","Шура, я купила——Эй, почему ты уже пьешь!"
line-212,猎蜂,等你的时候无聊啊。反正我买了好多，先喝一点也没什么吧。,I got bored waiting for you. But I bought lots. Why can't I do a little pregaming?,"Ждать тебя было скучно. Я купила много, ничего страшного, если выпью немного заранее, правда?"
line-214,烈夏,好吧其实我回来之前也偷吃了点零食，味道是真不错。,Yeah all right. I actually nibbled on the snacks a bit on my way back. They're good.,"Ну ладно, на самом деле я тоже немного перекусила, пока шла. Вкуснотища."
line-216,猎蜂,那是，我猎蜂喜欢吃的能差么。,You think the Beehunter would stand for less?,"Еще бы! То, что нравится мне, Бихантер, не может быть плохим."
line-217,猎蜂,来，我们先吃点喝点，玩副牌暖暖气氛，然后我们就可以来听听你那大冒险了。,"C'mon, let's eat, play a hand or two to warm up, and then you tell us about your big adventure.","Давай сначала поедим, выпьем, сыграем пару партий в карты, чтобы подогреть атмосферу. А потом послушаем про твое великое приключение."
line-219,烈夏,好叻。,Okay.,Заметано.
line-226,猎蜂,对7。,Pair of 7s.,Две семерки.
line-228,烈夏,对K。,Pair of kings.,Два короля.
line-233,猎蜂,大王。,Royal.,Джокер.
line-235,烈夏,炸了。,Four-of-a-kind.,Каре.
line-240,猎蜂,同花顺。,Straight flush.,Стрит-флеш.
line-242,烈夏,皇家同花顺。,Royal flush.,Флеш-рояль
line-247,猎蜂,20，到你了。,"20, stand.","У меня 20, твой ход."
line-249,烈夏,A，还有4，有点难办啊。,"Ace, 4. Tough call.","Туз, и еще 4, сложновато."
line-250,烈夏,拿牌。,Hit me.,Беру карту.
line-251,烈夏,5。,5.,Пятерка.
line-253,猎蜂,平了？还好还好，下一局吧。,"Push? Okay, let's go again.","Ничья? Фух, пронесло. Давай еще раунд."
line-256,烈夏,别动！,Hold!,Хватит!
line-257,烈夏,拿牌。,Hit me.,Беру карту.
line-258,烈夏,7。,7.,Семерка.
line-259,烈夏,拿牌。,Hit.,Беру карту.
line-260,烈夏,3。,3.,Тройка.
line-261,烈夏,拿牌。,Hit.,Беру карту.
line-262,烈夏,A。,Ace.,Туз.
line-264,烈夏,赢了。,I win.,Я победила.
line-267,猎蜂,我不玩了！,I'm done!,С меня хватит!
line-268,猎蜂,不是。,Wait.,Постой.
line-269,猎蜂,今天什么情况？,What's goin' on today?,Что сегодня вообще происходит?
line-270,猎蜂,你平常牌运不是差得跟烂泥一样吗怎么——,You always have shitty luck at cards.,"У тебя же обычно в картах удача хуже некуда, как ты——"
line-272,烈夏,啊——？,Huh——?,А——?
line-274,猎蜂,等等——,Hey——,Подожди-ка——
line-275,猎蜂,你脸红了？,Is your face red?,У тебя лицо красное?
line-277,烈夏,红？,Red?,Красное?
line-278,烈夏,我醉了？,Am I drunk?,Я напилась?
line-279,烈夏,"不可能的。 ","No way. ",Не может быть.
line-281,猎蜂,这也就三四罐，也没啥酒精。,"We're only three or four cans in, and this is non-alcoholic.","Мы же выпили всего три-четыре банки, да и алкоголя тут нет."
line-282,猎蜂,难道你跟我一样——醉蜜？,You must be drunk on honey just like me!,"Неужели ты, как и я—— опьянела от мёда?"
line-284,烈夏,这也会醉？,Is that a thing?,От этого можно напиться?
line-286,猎蜂,会，我看你的症状比我要强多了。,Yeah! And it's hittin' you a lot harder than it hits me.,"Можно, и судя по тебе, твои симптомы намного сильнее моих."
line-287,猎蜂,我还以为只有我一个人会醉蜜，呵呵，哈哈哈哈。,"And here I thought I was the only one who got honey drunk. Heh, hahahaha!","А я-то думала, что только я пьянею от меда. Хе-хе, ха-ха-ха-ха."
line-288,猎蜂,哎呀有意思啊有意思，哼哼，真有意思。,Oh this is awesome!,"Ай-яй, как интересно-то, как интересно... Хм-хм, действительно интересно"
line-290,烈夏,你在说啥？强大帅气的烈夏怎么会，唔，会醉？,What're you talking about? The great and mighty Leto would never get *hic* drunk!,"Ты о чем? Как сильная и крутая Лето могла бы, ик, напиться?"
line-292,猎蜂,是是是，强大帅气的烈夏大人，哈哈哈哈哈。,"Yes, yes, God-Empress Leto. All hail! Hahahahaha!","Да-да-да, сильная и крутая госпожа Лето, ха-ха-ха-ха-ха."
line-294,烈夏,你在那一个劲傻笑什么？牌打完了的话就快过来，烈夏大人要讲故事了。,What are you laughing at? If we're done with the cards then get over here and listen to the story of Leto the Great.,"Чего ты там всё хихикаешь? Если карты закончились, иди сюда. Госпожа Лето будет рассказывать истории."
line-296,猎蜂,好的，呼呼呼，烈夏大人，嘎嘎。,"Yes, Your *snicker* Majesty, Leto the Great. Hehe.","Слушаюсь, хи-хи-хи, госпожа Лето, ха-ха."
line-298,烈夏,猎蜂，听——听好了，本，本大人要讲了啊。,"Listen well, Bee——Beehunter. The G-great One speaks.","Бихантер, слу—— слушай внимательно. Я, госпожа Лето, начинаю свой рассказ."
line-299,烈夏,唔——,Nnnng——,Угх——
line-300,烈夏,好，就从这里开始讲！,"Right, let's start from the beginning!","Так, начнем вот с этого!"
line-302,猎蜂,今天这事太好玩了，我要拿东西录下来。,I'm havin' way too much fun today. I gotta record this.,"Сегодняшний вечер просто лучший, я должна это записать."
line-304,烈夏,猎蜂，你去哪！,"Where are you going, Beehunter?!","Бихантер, ты куда!"
line-306,猎蜂,给烈夏大人拿东西润喉！,To get the Great One something to wet her whistle!,"Иду за напитком, чтобы госпожа Лето промочила горло!"
line-308,烈夏,哦，哦？,Oh?,"О, вот как?"
line-314,烈夏,谁啊！,Who dares?!,Кто там!
line-316,凛冬,我。古米说你找她带了吃的，我来拿几包。,Me. Gummy said you sent her to get snacks. I'm here for my cut.,"Это я. Гум сказала, что ты просила ее принести еды, я пришла забрать несколько пачек."
line-318,烈夏,哦来了！,Oh!,"О, иду!"
line-324,烈夏,喏，你要的。,"Sure, here you go.","Вот, держи."
line-326,凛冬,好，谢了。,Cool. Thanks.,"Отлично, спасибо."
line-327,凛冬,嗯？,Hm?,М?
line-328,凛冬,......,......,......
line-330,烈夏,怎么了，本......我有什么问题吗。,"What? Is there something on the Great... err, my face?",В чем дело? Со мной... или с моим лицом что-то не так?
line-332,凛冬,你吃蜂蜜了？,Did you eat honey?,Ты ела мёд?
line-334,烈夏,啊，蜂蜜？没，没有的事，怎么可能呢。,"Oh, honey? N- no. Don't be silly.","А, мёд? Нет, конечно нет, как такое может быть."
line-336,凛冬,猎蜂在哪里。,Where's Beehunter?,Где Бихантер?
line-338,烈夏,她啊，她人不在。,"She's, uh, not here.",Она... ее тут нет.
line-343,猎蜂,烈夏大人——给您润喉的东西来啦。,Oh Mighty Leto——I've brought your refreshments.,Госпожа Лето—— ваши напитки для горла поданы.
line-344,猎蜂,喔，你好啊凛冬。,"Hey, Zima, how ya doin'?","О, привет, Зима."
line-346,凛冬,啧。,Hmph.,Тц.
line-347,凛冬,猎蜂，过来一下，问你点事。,"Beehunter, come. Let me ask you something.","Бихантер, подойди-ка сюда, хочу кое-что спросить."
line-349,猎蜂,啊？哦，哦哦。,Oh? What is it?,"А? О, да-да."
line-351,凛冬,喂，那家伙什么情况。,What's up with her?,"Эй, что с ней такое?"
line-353,猎蜂,哦她啊，她醉蜜啊。,"Her? Oh, she's honey drunk.","А, она опьянела от мёда."
line-354,猎蜂,症状好像比我还重来着。现在准备跟我说点什么和以前的冒险故事来着。,And it's hittin' her way harder than it ever does me. She's supposed to be telling me some story about her adventures before.,"Симптомы, похоже, посильнее моих. Сейчас она собирается рассказать мне какую-то историю о своих старых приключениях."
line-355,猎蜂,怎么样，来一起听吗，或者我给你录下来也行。,You wanna listen in too? Or I could just record it for ya.,"Ну что, присоединишься к прослушиванию? Или я могу записать это для тебя."
line-357,凛冬,没兴趣。,Nah.,Не интересует.
line-359,烈夏,凛冬——把猎蜂还给我——,Zima——gimme back Beehunter——,Зима—— верни мне Бихантер——
line-360,烈夏,我还要——唔，和她讲我的光辉事迹唔哦——,"I gotta——nng, I gotta tell her my glorious war stories——","Я еще буду—— уф, рассказывать ей о своих славных подвигах, у-у-угх——"
line-362,凛冬,去吧，她就交给你了。,"Yeah, sure, you can have her.","Иди, оставляю ее на тебя."
line-363,凛冬,我走了烈夏，玩得开心。,"I'm out. Have a good time, Leto.","Я пошла, Лето. Веселитесь."
line-365,烈夏,好，好！,Okay!,"Да, да!"
line-366,烈夏,回见啊冬将军！,"See ya, General Zima!","Увидимся, Генерал Зима!"
line-372,猎蜂,唉。,*Sigh*.,Эх.
line-373,猎蜂,来吧烈夏，别在门口丢人现眼了。,"C'mon, Leto. Stop standin' in the door makin' a fool of yourself.","Давай, Лето, не позорься на пороге."
line-375,烈夏,你叫谁烈夏，啊？,Leto what?,"Ты кого назвала Лето, а?"
line-377,猎蜂,好好好，烈夏大人。走了走了，进门了。,"Fine, fine. Leto the Great and Mighty, get inside already.","Да-да-да, госпожа Лето. Пошли, пошли, заходим."
line-379,烈夏,那还差不多。,Good enough.,То-то же.
line-382,？？？,那个，您好？,"Um, excuse me?",Эм... Здравствуйте?
line-384,猎蜂/烈夏,啊？,Huh?,А?
line-386,猎蜂,怎么了慕斯？,"What's up, Mousse?","В чем дело, Мусс?"
line-388,慕斯,嗯，这个，很抱歉晚上打扰你们休息了，如果可以的话，能不能进房再聊天呢。,"Um, well, I'm sorry to bother you so late. But, if it wouldn't be too much trouble, do you think you could have your conversation inside your room?","Эм, простите, что беспокою вас так поздно вечером, но если вас не затруднит, не могли бы вы общаться внутри комнаты?"
line-390,烈夏,我就是想唔唔唔唔唔。,That's exactly what I wanna doooooo.,Я как раз хочу  м-м-м-м-м.
line-392,猎蜂,不好意思吵到你了，我们这就关门。,I am so sorry about the noise. Lemme just close our door there.,"Извини, что побеспокоили, мы сейчас же закроем дверь."
line-394,慕斯,真的很抱歉！,I'm the one who's sorry!,Мне очень жаль!
line-396,猎蜂,没事没事。,"No, really.",Ничего-ничего.
line-398,烈夏,唔唔唔唔唔！,Nnnnnng!,м-м-м-м-м!
line-403,猎蜂,嘿咻，你还真醉了啊。,"Phew, you're drunker than drunk.","Уф, да ты и правда напилась."
line-405,烈夏,你说醉，那就是醉了。,If you say so.,"Раз ты говоришь, что напилась, значит, напилась."
line-406,烈夏,猎蜂！,Beehunter!,Бихантер!
line-407,烈夏,再来一罐。,Another can!,Еще баночку.
line-409,猎蜂,"喝吧喝吧,要醉就醉个透。","Sure, why not? Go big or go home.","Пей, пей, если уж напиваться, то до беспамятства."
line-411,烈夏,咕——咕——哈啊！,GLUG——GLUG——Ahhh!,Глыть——глыть——ха!
line-412,烈夏,舒服了。,Awesome.,Как же хорошо.
line-414,猎蜂,舒服了？,That good?,Хорошо?
line-415,猎蜂,呵啊——讲吧。,Let's hear the story.,"Ха-а—— давай, рассказывай."
line-417,烈夏,我之前讲到哪里来着。,"Yeah, where were we?",На чем я там остановилась?
line-419,猎蜂,一个字都没说。,Hadn't even started.,Ты еще и слова не сказала.
line-421,烈夏,哦哦，原来如此，那我就勉为其难再讲一次好了。,"Oh, huh. Then I guess I better hike up my skirt and start again.","О, понятно. Ну, тогда я снизойду и начну сначала."
line-422,烈夏,嗯......,Hm...,Хм...
line-423,烈夏,先喝一口饮料再说。,But I should probably drink something first.,Но для начала выпью еще немного.
line-425,猎蜂,喂！,Hey!,Эй!
line-435,罗莎琳,哈——,Ah——,Ха——
line-436,罗莎琳,还想再喝一罐冰汽水啊。,I could go for another ice soda.,Хочется выпить еще баночку ледяной газировки.
line-437,罗莎琳,要是自动售货机没被那帮贵族拆开抢光就好了。,If only that gang of nobles hadn't taken apart the vending machine.,Если бы только этот автомат не разнесли и не разграбили те аристократы.
line-438,罗莎琳,咕，咕咕。,"Glug, glug glug.","Глыть, глыть-глыть."
line-439,罗莎琳,呼——,Phew——,Фух——
line-440,罗莎琳,嗯？,Hm?,М?
line-441,罗莎琳,怎么还有人觉得自己能从学院里逃出去的？,Somebody else thinks they can make it out of the campus?,"Неужели еще остались те, кто верит, что сможет выбраться из школы?"
line-442,罗莎琳,被面具人打回来了吧，啧啧。,The masked dudes just pushed 'em back in. Tsk.,Получили нагоняй от людей в масках и прибежали обратно. Тц-тц.
line-444,学生A,喂，你就是三班的罗莎琳？,"Hey, aren't you Rosalind from class 3?","Эй, ты Розалинда из третьего класса?"
line-446,罗莎琳,啊？是我。,"Yeah, that's me.",А? Ну я.
