ID,Character,Original Text,Reference,Translation
line-101,饥饿的佣兵,是啊，每天都没什么差别，每本也都没什么差别。,Yeah. The days just blend together. These books just blend together.,"Это точно. Каждый день одно и то же, и каждая книга — одно и то же."
line-103,饥饿的佣兵,就算我不认字，我也知道，从来就没什么新鲜事。,"Even if I can't read, I know it. There's never one new thing under the sun.","Даже если я не умею читать, я знаю — ничего нового никогда не случается."
line-105,饥饿的佣兵,一千年前，我们用刀杀人，现在，我们有了些效率更高的武器。,"A thousand years ago, we macheted people to death. Now, we've got more efficient weapons.","Тысячу лет назад мы убивали друг друга ножами, а теперь у нас есть более эффективное оружие."
line-107,饥饿的佣兵,也许再过一千年，我们可以飘在天上，用......我不知道，云和星星？继续杀来杀去。,"A thousand years in the future, we'll be flying through the sky, and using... I dunno, clouds and stars? To keep on killing and killing.","Может, через еще тысячу лет мы будем парить в небе и использовать... ну не знаю, облака и звезды? Чтобы продолжать убивать друг друга."
line-109,困倦的佣兵,你说，要是我们能在月亮上建房子，种地吃饭，以后是不是就不用这么打了？或者什么更大的事发生，大家就不想着打仗了？,"Y'know, if we put houses on the moons, plant our own food, maybe we won't have to keep fighting like this in the future? Maybe something even bigger'll happen, and everyone'll stop wanting to be up in arms?","Как думаешь, если бы мы могли построить дома на луне, заниматься там хозяйством — может, нам больше не пришлось бы воевать? Или если бы случилось что-то по-настоящему великое, чтобы всем стало не до войны?"
line-111,饥饿的佣兵,哈哈。,Haha.,Ха-ха.
line-113,困倦的佣兵,......唉。,...*sigh*.,...Эх.
line-115,困倦的佣兵,（呵欠）算了，该烧下一本了。,"*yawn* Never mind, let's get that next book burning.","(Зевает) Ладно, пора жечь следующую."
line-122,,有时我会想，我所做的这些工作，不过是在满足自己，不过是试图证明自己仍是个“清醒”的人。,"Sometimes I wonder if the work I'm doing is just me satisfying myself, just trying to prove to myself I'm still one of the 'awake'.","Иногда мне кажется, что вся моя работа — это просто потакание себе, попытка доказать самому себе, что я все еще «в своем уме»."
line-123,,\n伊内丝说得对，这除了让我睡不着觉，没什么别的作用。,"\nWhat Ines said, really. It keeps me up at night and nothing else.","Инес права: кроме бессонницы, это ничего не дает."
line-125,,毕竟，卡兹戴尔可能都找不出几个会用印刷机的人。,"After all, Kazdel's not going to be overflowing with people who can use a printing press.","В конце концов, в Каздели вряд ли наберется и пара человек, умеющих пользоваться печатным станком."
line-136,红酒报资深编辑,你得尽快入门，小子，报社不是学校，我没义务教你怎么办事。,"You need to get up to speed ASAP, boy. This isn't the classroom. I'm not obligated to teach you the ropes.","Тебе нужно вникнуть в дело как можно скорее, парень. Газета — не школа, я не обязан учить тебя работать."
line-138,红酒报资深编辑,或者滚回乡下去。你的实习期还有几个月？,You <i>could</i> just run your butt back to the countryside. How many more months is your internship?,Или проваливай обратно в деревню. Сколько у тебя там осталось стажировки?
line-140,红酒报实习记者,我、我很抱歉，先生，我只是......想要写得严谨点。,"I—I'm very sorry, sir, I just... wanted to be scrupulous about my writing.","Я... я прошу прощения, сэр. Я просто хотел... писать поточнее."
line-142,红酒报资深编辑,“严谨”？我要的不是天灾学论文，我要的是我们在集团内的发行量永远压《四城竞技报》一头！,"'Scrupulous'? I don't want a goddamn Catastrophology thesis, I want OUR circulation beating our union friends at Kawalerielki Sports, and I want them beaten hard, 24/7!","«Поточнее»? Мне нужна не диссертация по стихийным бедствиям, мне нужно, чтобы наш тираж внутри группы всегда обходил «Вестник межгородских соревнований»!"
line-144,红酒报资深编辑,如果你是个路过报亭的上班族，或者城际网络的新闻订户，你会为了一篇叫“维多利亚在天灾学方面取得重大进展”的文章付钱吗？,"If you're the office workers passing by the newsstand, or the intercity net news subscribers, is an essay titled 'Victoria Makes Massive Strides in Catastrophology' going to pry your cash loose?","Если бы ты был офисным клерком у газетного киоска или подписчиком новостей в городской сети, стал бы ты платить за статью под названием «Виктория добилась значительного прогресса в изучении стихийных бедствий»?"
line-146,红酒报实习记者,可是，“萨卡兹毁灭维多利亚！”这标题，是不是有些......,"But—don't you think 'Sarkaz Destroy Victoria!' is a little... you know, for a headline...",Но «Саркази уничтожают Викторию!»... этот заголовок не слишком ли...
line-148,红酒报资深编辑,你以为我们的读者想要的是真相？就连《中央新闻报》的那些精英订户们要的也不是“真相”。,You think our readers want the truth? Even the Central Journal's top-tier subscribers aren't asking for the 'truth'.,"Ты думаешь, нашим читателям нужна правда? Даже элитным подписчикам «Центральных новостей» правда не нужна."
line-150,红酒报资深编辑,你该喂给他们的是焦虑，是恐惧，是优越感，是有所指向的情绪和结论，然后他们才会想要更多。,"You need to spoonfeed them worry, fear, feelings of superiority, sliiiightly leading emotional appeals followed by hard verdicts, and THEN they'll want more.","Ты должен кормить их тревогой, страхом, чувством превосходства, направленными эмоциями и выводами — и тогда они будут просить добавки."
line-152,红酒报资深编辑,然后我们才能从他们的口袋里掏出钱来，你也才能保住自己的这份工作。,THEN they'll pluck cash out of their pockets. THEN you'll guarantee your goddamn job.,"Только тогда мы сможем вытрясти из них деньги, а ты — сохранить свою работу."
line-158,红酒报资深编辑,谁啊，这个时候还——,Who is it? You know what time it is right n—,Кто там еще в такое время —
line-161,红酒报资深编辑,什么？！,What?!,Что?!
line-163,红酒报资深编辑,......新来的，送版样的车走了多久了？,...How long ago did that—new courier truck leave with our plates?,"...Новичок, сколько времени прошло с тех пор, как уехал грузовик с версткой?"
line-165,红酒报实习记者,半个小时，难、难道是维多利亚那边又来了新消息？,Half an hour ago—is—is there some kind of breaking news from Victoria?,Полчаса... Н-неужели из Виктории снова пришли новости?
line-167,红酒报资深编辑,不是，蠢货，马上跟我去印厂，他们应该还没下版，现在还追得上！,"No, you idiot! Move, we're going to the printers now! They should still be on shift! We can still make it!","Нет, дурень, бегом в типографию! Они еще не успели напечатать тираж, мы успеем перехватить!"
line-169,红酒报资深编辑,我去给总编打电话，你马上给我写一篇新的头版头条出来！,I'll give the chief editor a call! You write me a new lead article ASAP! Front page material!,"Я звоню главному редактору, а ты живо пиши новую передовицу!"
line-171,红酒报实习记者,关于什么？,On what?,О чем?
line-173,红酒报资深编辑,我的线人说，那个散华骑士团的薇薇安娜，消失了好久的烛骑士，明天会正式宣布退役！,"My informant says Viviana—The Candle Knight, Nova Knightclub, long AWOL—she's formally announcing retirement TOMORROW!","Мои источники говорят, что Вивьенна из Рыцарей Опаляющей зари, та самая Рыцарь свечей, которая долгое время отсутствовала, завтра официально объявит об уходе из спорта!"
line-175,红酒报资深编辑,快点，我们必须是全卡西米尔第一家报道这事的媒体！,"Quick, we need to be the FIRST body in ALL OF KAZIMIERZ to report on this!","Быстрее, мы должны быть первыми СМИ во всем Казимире, кто это сообщит!"
line-177,红酒报资深编辑,该向商业联合会证明哪里才是玫瑰报业最重要的编辑部了。,Oughta prove to the GCC just which Rose Paper editorial really matters most.,"Пора доказать Бизнес-ассоциации, какая редакция в «Розовом издательстве» самая важная."
line-179,红酒报实习记者,那维多利亚和碎片大厦的事情......,Then what about Victoria and The Shard...,А как же Виктория и Шпиль осколков...
line-181,红酒报资深编辑,没人在乎了，小子，泰拉每天发生那么多事——,"Who cares, boy! A million things a day happen on Terra—","Это уже никого не волнует, парень. На Терре каждый день происходит столько событий —"
line-183,红酒报资深编辑,记住，我们只需要抓住最有意义的那些而已。,"And we only need the most meaningful scoops out of them all, remember that.",Запомни: нам нужно хвататься только за самое значимое.
line-185,红酒报资深编辑,快点叫车！,Call a cab already!,Быстрее вызывай машину!
line-187,红酒报实习记者,好、好的！,O—Okay!,"Д-да, сейчас!"
line-189,红酒报实习记者,说起来，先生，放在以前，这附近总有些魔族佬黑车司机......,"Come to mention, sir, there'd always been unlicensed devils around here running their own taxis...","Кстати, сэр... раньше здесь всегда было полно таксистов-демонов..."
line-191,红酒报实习记者,最近是不是很少看见他们了？,Have you noticed them kind of vanish lately?,Разве их стало меньше в последнее время?
line-196,,萨卡兹的历史就是战争史本身，这是一项可悲的事实，我忠于它。,"The history of Sarkaz is the history of war itself. It is a lamentable fact, one I am loyal to.","История саркази — это сама по себе история войн, и это печальный факт, которому я верен."
line-197,,\n但我仍试图向他们证明，发生在我们身上的这些事情，除了杀戮之外，仍有东西值得被铭记，值得被思考。,"\nYet still I attempt to prove to them that slaughter aside, there are events about us worth being remembered, reflected on.","Но я все еще пытаюсь доказать им, что то, что с нами происходит — это не только убийства, и есть вещи, которые стоит помнить и над которыми стоит размышлять."
line-198,,\n这片大地上，有机会被郑重写下的事情本就屈指可数。,"\nUpon this land, those events that had the luck to be written of assiduously—those can be counted on one's fingers.","На этой земле и так по пальцам можно пересчитать события, достойные того, чтобы быть серьезно записанными."
line-199,,\n可是，就算我记录下这些往事......,"\nAnd yet, even if I record these past affairs...",Но даже если я запишу все эти события...
line-207,商队头领,这和我们说好的不一样！,This isn't what we agreed on!,"Это не то, о чем мы договаривались!"
line-211,黑市商人,没货就是没货，透娜。眼下的情况就是这样，所有的源石炸药都卖空了。,"No stock means no stock, Tona. What you see is what you get. All Originium explosives are sold out.","Товара нет — значит, нет. Ситуация такова, Тоуна: все запасы ориджиниумной взрывчатки распроданы."
line-213,商队头领,我订的武器呢？那座矿洞里塞满了源石虫和巨型钳兽，还有天知道什么别的怪物，你指望我们徒手解决它们？,"And the weapons I ordered? Are you expecting us to walk into that cave teeming with Originium slugs and giant gloompincers and Heaven knows what other monsters, and just—tackle them with our bare hands?","А как же оружие, которое я заказал? Эта шахта кишит ориджиниумными слизнями и гигантскими клешнезверями, плюс еще бог знает какими тварями. Ты что, предлагаешь нам расправиться с ними голыми руками?"
line-215,黑市商人,这是你要处理的问题，我管不了。告诉你吧，最近大半个月，你跑遍整个黑市，都搞不到哪怕半打武器。,"That's your problem to deal with, not mine. Listen here, you've been cruising the entire black market for the last three weeks and managed to get, what? Half a dozen weapons? Less.","Это твои проблемы, я ничего не могу поделать. Скажу так: за последние полмесяца ты хоть весь черный рынок обойди, даже полдюжины пушек не наскребешь."
line-217,商队头领,哪家佣兵队能把全部东西都吃下来？他们疯了？就算是太阳谷工业也不可能买下那么多——,What mercenary squad could possibly snatch everything up? Are they insane? Even Solar Valley Industries couldn't possibly buy this much—,"Какой отряд наемников мог скупить всё подчистую? Они что, с ума сошли? Даже «Индастриз Сан-Вэлли» не смогла бы выкупить столько —"
line-219,商队头领,......是王酋？,...Was it a lord ameer?,"...Это что, вожди кланов?"
line-221,商队头领,又是哪个倒霉蛋王酋要挨宰了，透露一点，我们好绕着走。,So which sadsack lord ameer got ripped off this time? I want a hint. We'll divert around.,"Чьего еще бедолагу-вождя сейчас будут резать? Намекни, чтобы мы могли обойти это место стороной."
line-223,黑市商人,不，不是王酋。他们很神秘，我说不好......,"N—No, no lord ameer. They were such a mystery, I couldn't say...","Нет, не вожди. Они очень скрытны, сложно сказать..."
line-225,黑市商人,（小声）可能是......帕夏。而且，不止一位。,(Whisper) It was probably... the pasha. And—not just one.,(Тихо) Возможно... это Паши. Причем не один.
line-227,黑市商人,甚至是——,It might even be—,И даже —
line-229,商队头领,你在说什么胡话？帕夏会来黑市扫货？还不止一位？,What the hell are you feeding me? Pashas on a shopping spree at the black market? And more than one?,Что ты несешь? Паши скупятся на черном рынке? Да еще и сразу несколько?
line-231,商队头领,这不可能，他们有自己的渠道，而且......不止一位帕夏，大规模收购武器？你知道这意味着什么吗？,"That's impossible. They have their own channels, and... multiple, buying weapons in huge bulk? Do you know what that even entails?","Это невозможно, у них свои каналы поставок. И... несколько Паш, массово закупающих оружие? Ты понимаешь, что это значит?"
line-233,黑市商人,我也就是瞎猜。,All I've got is a blind guess.,Я лишь предполагаю.
line-235,黑市商人,他们用了好几层中间人，还借了外国公司当白手套，每次收购的量也恰好在不引起怀疑的程度，要说只是巧合，也说得通。,"They went through several layers of middlemen, and used some foreign firms to keep their hands extra clean. Every purchase happened to be some quantity that wouldn't raise suspicion, so if someone called coincidence, it might just pass.","Они использовали несколько уровней посредников, нанимали иностранные компании в качестве прикрытия. Каждая партия была ровно такой, чтобы не вызывать подозрений. Если это и совпадение, то слишком удачное."
line-237,黑市商人,可是，在萨尔贡，谁能这么完美地包揽这一切？,"But who, in Sargon, could ever monopolize all this so perfectly?",Но кто в Саргоне может провернуть всё так идеально?
line-239,商队头领,......,......,...
line-241,？？？,喂，老板。,"Hey, buddy.","Эй, босс."
line-246,萨卡兹雇佣兵,我要的车子和补给搞定了吗？,Got my rides and supplies sorted?,"Машины и припасы, которые я заказывал, готовы?"
line-248,黑市商人,哦，四辆车、口粮、水、帐篷，都已经准备好了。,"Ayup. Four cars, rations, water, tents, all good to go.","Да, четыре машины, провиант, вода, палатки — всё готово."
line-250,萨卡兹雇佣兵,好，钱在这里。,Good. Here's the cash.,"Хорошо, деньги здесь."
line-258,商队头领,“胶条”什么时候这么有钱了？,When the hell did 'Spacer' get that wealthy?,С каких пор у «Стирателя» столько денег?
line-260,黑市商人,不，我听说他和他的那队雇佣兵不打算继续在萨尔贡待着了，他们拿出了所有的钱，要去别的地方。,"No, I hear he and his band of mercs are planning to ditch Sargon. They rustled up all the money they have to head someplace else.","Нет, я слышал, что он и его отряд наемников больше не собираются оставаться в Саргоне. Они забрали все свои деньги и уезжают в другое место."
line-261,黑市商人,哥伦比亚吧，或者维多利亚？最近转行的魔族雇佣兵好像格外地多。,"Columbia, probably, or Victoria? Lot more devil mercs career changing than usual, I feel like.","В Колумбию, или, может, в Викторию? В последнее время наемников-демонов, меняющих профиль, стало особенно много."
line-263,商队头领,他们想干嘛？“胶条”那小子不是全家都在萨尔贡吗？他不管他那断了腿的老爸了？,What for? Don't all of 'Spacer's' relatives live in Sargon? Does he not care about his old baba with the broken leg?,"Зачем им это? У паренька вся семья в Саргоне, разве он не должен присматривать за своим отцом-калекой?"
line-265,黑市商人,谁知道，我向来搞不清这帮魔族佬在想什么。可能只是看腻了沙子和雨林，想换个生活环境。,"Who knows. I've never been able to make heads or tails of how these devils think. Maybe they're just sick enough of desert and rainforest, they want to switch up their surroundings now.","Кто знает. Я никогда не понимал, что на уме у этих демонов. Может, им просто надоели песок и джунгли, решили сменить обстановку."
line-267,商队头领,......但愿吧。,...That'd be best-case.,...Хочется верить.
line-269,商队头领,我总觉得......好多事情比以前复杂了不知道多少倍，我通通都搞不清。,"It's been like this recently... things just getting weird levels of complicated, left and right. Makes no sense to me at all.","Мне всё время кажется... что всё стало в разы сложнее, чем раньше. Я вообще ничего не понимаю."
line-271,商队头领,——该死，我爷爷那一辈好像只用考虑哪里的小角跳兽最蠢，比较适合当作全家的晚饭，他们那时候是不是没这么多破事？,"—Dammit, the only thing my grandpa ever had to figure out was which leporibeast shorthorn ran the slowest and made the best dinner for us. They didn't hit this many setbacks in their time, did they?","— Черт, моему деду казалось, что надо думать лишь о том, где прыгуны самые глупые, чтобы сделать их ужином для семьи. У них что, тогда проблем не было?"
line-273,黑市商人,也可能只是我们这些生活在萨尔贡乡下的人都能感觉到“它”冲过来了而已。,Could be us rural Sargon people just feel 'it' coming.,"Может, просто мы, живущие в глуши Саргона, начали чувствовать, что «оно» уже здесь."
line-275,商队头领,“它”？,'It'?,«Оно»?
line-277,黑市商人,就像小角跳兽，它发起急来，也能撞你个四仰八叉。,"Just like a shorthorn, once it gets intense, it'll knock you flat.","Как прыгун: когда разозлится, может так вломить, что мало не покажется."
line-282,,就算我记述下这些，记述下我们的方言、我们的食谱。,"Even if I write of these, write of our dialects, and our recipes...","Даже если я запишу всё это, наши диалекты, наши рецепты."
line-283,,\n记述下农妇的一首诗，运输队长酒醉后的大话；记述下战壕里的爱情，废墟里的涂鸦......,"\nOf peasant wives' songs, of a chief courier's great drunken boasts; of romance in the trenches, of graffiti in the ruins...","Запишу стихотворение крестьянки, хвастовство пьяного начальника транспортного отдела; запишу любовь в окопах, граффити на руинах..."
line-285,,这些东西，在痛苦面前，仍旧不值一提。,"These things, in the face of our suffering, pale beyond mention.",Все это перед лицом страданий остается ничем.
line-286,,\n它们甚至成了某种嘲讽，它们似乎在告诉我的读者（如果有的话），我们该用暴力夺回这些。,"\nThey are reduced even to an irony of sorts, seeming to inform my readers (if I even have any) that we'd be best served using violence to wrest them back.","Это становится чем-то вроде насмешки; кажется, будто эти записи говорят моим читателям (если они есть), что мы должны вернуть себе всё это с помощью насилия."
line-288,,这不是我的本意，可我......也无权为他们提供结论。,"That was never my intent. Even so, I... have no right to be serving you my verdict.","Это не было моим намерением, но я... не вправе делать за них выводы."
line-296,焦急的村民,那信使该来了，他是在路上又被哪位漂亮小姐勾去了魂吗？,That Messenger should be here by now. Did some fanciful girl steal his heart on the way again?,"Посыльный уже должен быть здесь. Он что, снова позволил какой-нибудь красотке заговорить ему зубы в дороге?"
line-297,焦急的村民,我已经受够了他那些迟到的借口了，就没人能给他点教训，让他知道自己的工作很重要吗？,I've had enough of his tardy excuses by now. Isn't there anyone who can drill into his head how much his job <i>matters?</i>,"Я сыт по горло его вечными оправданиями. Неужели никто не может его проучить, чтобы он понял, насколько важна его работа?"
line-303,戴着礼帽的人,他不会来了，邮政信使亚瑟·莫里森死了。,He won't be coming. Postal Messenger Arthur Morrison is dead.,Он не придет. Почтовый курьер Артур Моррисон мертв.
line-308,焦急的村民,死了？！,Dead?!,Мертв?!
