ID,Character,Original Text,Reference,Translation
line-157,可颂,......我怎么记得我们是来度假的？姑且问一下，有加班费吗？,"...If I remember properly, weren't we supposed to be on vacation? Just out of curiosity, are we getting paid overtime for this?","...Я что-то не припомню, разве мы не в отпуске? На всякий случай спрошу: сверхурочные будут?"
line-159,德克萨斯,在旅店呆了这么久，的确可以适当运动一下。,I could use some exercise after being cooped up in that hotel room.,"Мы и так засиделись в отеле, немного размяться не помешает."
line-161,空,因为德克萨......因为“空”你一直待在宾馆里看书嘛......,"Tex- err, I mean, 'Sora,' that's... because you stayed in the hotel reading books the whole time...","Потому что Текса... то есть, «Сора», ты же всё время в отеле за книжками сидела..."
line-163,德克萨斯,......好像是还有这个约定。战斗的时候反应得过来吗，德克萨斯？,"...Right, that was part of the agreement. Are you able to adapt to the battlefield?","...Похоже, уговор был именно такой. Справишься в бою, Техас?"
line-165,空,没问题！,No problem!,Без проблем!
line-167,能天使,老板，这里完工了，要帮我订明天最前排的套票哟！,"Boss, we're all done here. Remember to snag me the front row seats for tomorrow's show!","Босс, здесь всё чисто! С тебя билеты в первый ряд на завтра!"
line-174,保镖,大帝先生，这、这些人是怎么回事？,"Mister Emperor, wh-who are these people?","Господин Император, к-кто эти люди?"
line-176,德克萨斯,就当我们是老板......是大帝先生的私人保镖吧。,"We are the Boss's... Well, Mister Emperor's private bodyguards.",Считайте нас личными телохранителями босса... то есть господина Императора.
line-178,可颂,虽然我们是个物流公司。,We're a logistics company though.,Хотя вообще-то мы логистическая компания.
line-180,能天使,本来我们的业务扩展就很丰富嘛。之前不是还买了一家爵士乐酒吧？,"Well, since the beginning, our business covers quite a wide range of things. We even bought a jazz bar at some point, right?","У нас довольно широкий спектр услуг. Мы ведь даже джаз-бар как-то прикупили, разве нет?"
line-182,空,还有那些总是被当成沙包的叙拉古黑帮，不过最近安分得有些诡异。,There were also those Siracusan gangs that really liked being our punching bags. They've been behaving better recently though.,"И те сиракузские мафиози, которых вечно использовали как груши... но в последнее время они ведут себя подозрительно тихо."
line-184,大帝,你以为我们每个月要在龙门打多少次架？,How many fights do you think we have in Lungmen every month?,"Как думаешь, сколько раз в месяц нам приходится драться в Лунмэне?"
line-185,大帝,论斗殴和火并，我们才是行家里手，最顶级的，无人能及。,"When it comes to brawls and firefights, we're the best you're going to find.",В потасовках и разборках нам нет равных. Мы лучшие из лучших.
line-187,激动的观众,老子等这一刻好久了！西边的企鹅！你既然敢光明正大地出现，就等死吧！！,"I've been waiting for this moment! Penguin from the West! Since you finally dared to expose yourself, die!!","Я ждал этого момента целую вечность! Пингвин с Запада! Раз уж ты осмелился показаться у всех на виду, готовься к смерти!!"
line-189,大帝,......你们是成立了一个贼喊捉贼协会吗？好吧，反正也和我想的差不太多。,"...Did you guys establish the Guild of Hypocrites or something? Very well, I was about to say the same thing about you bunch.","...Вы что, основали ассоциацию «Держи вора»? Ну ладно, примерно этого я и ожидал."
line-190,大帝,德克萨斯，动手。,"Texas, do it.","Техас, за дело."
line-192,德克萨斯,明白——啊。,Got... Oops.,Поняла... Ой.
line-194,空,——明白了！我上了！,...Got it! It's showtime!,—Поняла! Я в деле!
