ID,Character,Original Text,Reference,Translation
line-112,雷蛇,黑钢的萨尔贡同行们偶尔会讲述巡林者的故事，大多都是这种风格的段子。,"My Sargon colleagues at Blacksteel spoke of your tales from time to time, Mr. Rangers. They're all like this, pretty much. Stories not out of place in a theater.","Коллеги из «Блэкстил» в Саргоне иногда рассказывают легенды о Следопыте, в основном в таком стиле."
line-114,芙兰卡,都是很适合写小说的题材。,They wouldn't be out of place in a novel either.,Отличные темы для романов.
line-116,雷蛇,黑小姐也听说过吧。,"You've heard them too, right, Miss Schwarz?","Мисс Хэй тоже ведь слышала их, верно?"
line-118,黑,......嗯......,...Mm...,...М-да...
line-119,黑,以前在哥伦比亚，一位走南闯北的佣兵讲过几个故事。,There was a mercenary traveling the breadth of Columbia who told me about one or two of them.,Когда-то в Колумбии один странствующий наемник рассказал пару историй.
line-120,黑,叫做“血色山谷的弯刀”和“王酋之灾”。,I believe they were 'The Scimitar of the Bloody Valley' and 'Tragedy of the Lord Ameer'.,Они назывались «Клинки кровавой долины» и «Бедствие вождей».
line-122,巡林者,......,......,...
line-126,巡林者,唔......这个就有点夸张了。,Mm... A little exaggerated indeed.,Ух... это уже перебор.
line-127,巡林者,巡林者不是你们想象的那种组织。,Rangers aren't as all-powerful as they've been portrayed.,"Следопыты — не такая организация, как вы себе представляете."
line-128,巡林者,老夫不知道你们都听到了什么样的传闻，但传播最广的故事多半都不是真的。,"I can't suppose to know what you've all heard, but I can say that the most widespread stories are largely untrue.","Я не знаю, какие слухи до вас дошли, но большинство самых популярных историй — неправда."
line-129,巡林者,巡林者不是专职战斗的组织，要我形容的话，更像是一群联合起来的荒野求生者。,"Rangers were not a fighting force. If you want my description, they were more akin to survivors banded together out in the wild.","Следопыты не были организацией, специализирующейся на сражениях. Если описать их, то скорее как объединившихся людей, выживающих в пустошах."
line-130,巡林者,最开始他们只是几个苦陷于动荡年代的普通人，在战乱中挺身而出，保护那些被歹人劫掠的村落。,"They started as just a couple of ordinary folk fallen into times of pain and strife. They stepped forth against the odds, against it all. They protected villages against the scourges that would pillage them.","Сначала это были просто несколько обычных людей, зажатых в тиски беспокойных времен, которые встали на защиту деревень, подвергавшихся налетам бандитов."
line-131,巡林者,他们不是训练有素的战士，而是在无法避免的战争与不见宁日的劫掠中诞生的反抗者。,"They weren't trained warriors, any of them. They were a resistance, born in a time of war that knew no other way, of devastation that took and took and took.","Они не были вышколенными воинами, а скорее бунтарями, рожденными из неизбежных войн и нескончаемых грабежей."
line-132,巡林者,他们满腔怒火，他们拒绝对战乱岁月的残酷命运屈膝。,They brimmed with anger under it. They refused to keel to cruel destiny through the months and years of the war.,"Их сердца пылали гневом, они отказывались склонить головы перед жестокой судьбой эпохи войн."
line-133,巡林者,后来，加入他们的人越来越多，组织也慢慢地从自治民兵演变成区域性团体，在荒地上向各大聚落提供医疗和防卫。,"Afterwards, as more and more joined them, they slowly grew from a lone autonomous militia of sorts to a collective of regional organizations, and so they resided across the wastelands, defending settlements while offering medical aid.","Позже к ним присоединилось больше людей, и организация постепенно превратилась из отрядов самообороны в региональное объединение, предоставляющее медицинскую помощь и защиту поселениям в пустошах."
line-135,雷蛇,这部分我在黑钢的出勤记录里见过。在萨尔贡地区，除了官方队伍之外，巡林者也会追剿荒地中的歹徒与劫掠村落的佣兵。,"I've read of that from my time at Blacksteel. From reports of the Sargon region, it wasn't just officials, but the rangers as well who'd pursue wasteland hooligans and mercenary looters to exhaustion, out across the wastelands.","Я видела это в записях о выездах «Блэкстил». В Саргоне, помимо официальных сил, Следопыты также преследовали разбойников в пустошах и наемников, грабивших деревни."
line-137,巡林者,那样的事情的确有过。,"What those reports refer to is truth, I can say that.",Такое действительно бывало.
line-138,巡林者,那时候，巡林者的队伍里确实......有过那么几个好汉，也确实抓过几个歹人。你描述的事情发生过，但不是常态。,"Back then, a group of rangers certainly... had its heroes, and they certainly caught themselves a fair share of villains. The events you describe happened, but I stress that that wasn't standard fare.","В те времена в рядах Следопытов были... настоящие храбрецы, и они ловили бандитов. То, что вы описываете, случалось, но не было нормой."
line-139,巡林者,大部分时间里，巡林者们只是帮镇子上的人修理水井、抵御野兽、搜集药品，就只是这些琐事。,"The vast majority of the time, we rangers simply helped towns fix their wells, fend off wild beasts, gather medicine, that kind of stuff. Just the little things.","Большую часть времени Следопыты лишь помогали жителям городов чинить колодцы, отражать нападения диких зверей и собирать медикаменты — вот такими повседневными делами."
line-140,巡林者,再加上，当年，这片区域还没被并入萨尔贡的领土......,"Moreover, this area wasn't even Sargon territory back then...","К тому же, в те годы эта территория еще не была включена в состав Саргона..."
line-142,芙兰卡,那么，巡林者老先生当年肯定是那些“好汉”中的一员了？,"So, Mr. Rangers, back then, you must've been part of that group of 'heroes,' right?","Так значит, вы, старина, наверняка были одним из тех «храбрецов»?"
line-144,巡林者,哈哈哈，老夫可没有那么威风，我只是个普通的斥候而已。,Hah-hah-hah. This old man is hardly so prestigious. I was but a normal scout and nothing more.,"Ха-ха, до такой степени я не важничал, я был просто обычным разведчиком."
line-146,黑,......普通......？,...Normal...?,...Обычным...?
line-147,黑,但是巡林者这个组织，最后还是解散了？,"In the end, this organization of rangers ended up disbanding, didn't it?",Но организация «Следопыты» в итоге все же была распущена?
line-149,巡林者,这就说来话长了......,That certainly is a long story...,Это долгая история...
line-150,巡林者,再后来，发生了很多事情。战争结束了，王酋们得到了他们想要的土地。,"Many things happened afterwards, to say the least. And once the war concluded, the Lord Ameers were settled, each with all the land they wanted.","Потом многое изменилось. Война закончилась, вожди получили желаемые земли."
line-151,巡林者,对于萨尔贡王酋们来说，巡林者这类拒绝顺从的组织是不能被容忍的。,"Those Lord Ameers of Sargon would not tolerate an organization that bowed to no-one, and the rangers were one such organization.","Для саргонских вождей такие организации, как Следопыты, которые отказывались подчиняться, были недопустимы."
line-152,巡林者,当然，除了王酋的态度，巡林者的解散还有许多其他原因，不过那都是往事，具体的来龙去脉已经遗落在老夫的脑袋里了。,"Of course, opinion from the Lord Ameers aside, there were many reasons why the rangers disbanded. But these are past events, and it's been a very, very long time since. The nitty-gritty of it all has fallen out of this old man's head.","Конечно, помимо отношения вождей, были и другие причины роспуска, но это все дела давно минувших дней, подробности уже стерлись из моей памяти."
line-154,芙兰卡,所以那些夸张的故事，其实都没有发生过？,So all those wild stories never actually happened?,"Значит, все те преувеличенные истории на самом деле не происходили?"
line-156,巡林者,真相往往是平淡无奇的，只有描述夸张的传说才有戏剧性，又只有戏剧性足够的故事才能被传下去。,"The truth is often mundane. So you remedy it by exaggerating how things happened, and you make the story dramatic.","Истина зачастую проста и незамысловата, а драматичны только легенды с преувеличенными описаниями, и только достаточно драматичные истории передаются из поколения в поколение."
line-157,巡林者,你们听到的故事都经过了重重艺术加工。,And only when it's dramatic enough do people pass it down.,"Истории, что вы слышали, прошли через множество художественных обработок."
line-158,巡林者,说到底，故事如果没有意思，也就没有人会愿意去讲。,Your stories all picked up layers upon layers of artistry before they reached you.,"В конце концов, если история не интересна, никто не захочет ее рассказывать."
line-159,巡林者,好啦，老头子的故事就讲到这里，我们准备动身吧。,"Alright, this old man's told plenty enough himself. Let's get ourselves ready to leave.","Ну ладно, истории старика на сегодня хватит, давайте собираться в путь."
line-164,芙兰卡,看你们的态度，我们这是已经进入萨尔贡境内了？,"By the sound of things, we've already reached Sargon territory?","Судя по вашему настрою, мы уже вошли на территорию Саргона?"
line-166,雷蛇,我们昨天晚上就已经进入萨尔贡了。麻烦你多注意点，回头闯了祸我可不会救你。,"We were already in Sargon as of last night. Can you please pay a little attention? When suddenly you're in trouble, I'll be the last one to help you.","Мы въехали в Саргон еще вчера вечером. Прошу, будь внимательнее: если вляпаешься в неприятности, я тебя спасать не стану."
line-168,芙兰卡,你好烦啊。,I love how much you suck.,Какая же ты зануда.
line-170,巡林者,我们现在踏足的土地隶属于萨尔贡的巴耶勒王酋，不过他的行都距离这里还很远。,"The land we step on now is the jurisdiction of the Lord Ameer of Bayalir, though his provisional capital is still a ways away.","Земли, по которым мы сейчас ступаем, принадлежат вождю Баелю, хотя его резиденция еще далеко отсюда."
line-171,巡林者,接下来......,After that...,Дальше...
line-178,巡林者,慢着！不要动！,Hold! Stop moving!,Стоп! Ни с места!
line-180,黑,......你听到了。,...You heard that too.,...Ты услышал.
line-189,巡林者,都不要移动，有什么东西在靠近。,"All of you, stay still. Something's approaching.",Никому не двигаться. Кто-то приближается.
line-191,雷蛇&芙兰卡,！！,! !,!!
line-193,黑,......就在附近......,...It's close...,...Прямо рядом...
line-200,巡林者,在我们脚下！快散开！,It's underneath us! Scatter!,"Под нами! Быстрее, врассыпную!"
line-202,雷蛇,芙兰卡！躲开！,Franka! Move!,Франка! Отойди!
line-216,丑陋的变异生物,（咆哮声）,(Roars),(Рычание)
line-222,黑,！,!,!
line-223,黑,这......这是什么生物？,What... what are these?,Это... что за создание?
line-225,雷蛇,这是......沙地兽？,Are these... sand beasts?,Это... песчаный зверь?
line-227,芙兰卡,长成这样的沙地兽？,Since when do sand beasts grow like this?,"Песчаный зверь, который выглядит вот так?"
line-229,雷蛇,一只、两只......这也太多了。,"One, two... no, there's just too many.","Один, два... их здесь слишком много."
line-236,巡林者,拉开阵型！准备战斗！,Move into formation! Be ready for battle!,Держим строй! Приготовиться к бою!
