ID,Character,Original Text,Reference,Translation
line-55,大鲍勃,也是，感染者们在地下城里受苦的时候，被关进隔离城区，被人无端杀害的时候，罗德岛人在哪儿呢？,"That's right. When the Infected were slaving away underground, locked away in remote places, or being killed for no reason, where was Rhodes Island?","Верно. Когда Заражённые были под землёй в рабстве, изгнаны в отдалённые места, или убиты без суда и следствия, где был Родос Айленд?"
line-57,格拉尼,我也好，罗德岛也好，就算有时候拼劲全力，也总有力不能及的地方。,"Even when we try our hardest, we sometimes still come up short. That's true for both me and for Rhodes Island.","Иногда, даже когда мы стараемся изо всех сил, нас всё равно недостаточно. Это относится и ко мне, и к Родосу."
line-59,格拉尼,但就算这样，我依然不会放弃任何一位我见到的无辜感染者。,"Despite that, I'll never give up on any innocent Infected who I see.","Несмотря на это, я не брошу ни одного невинного Заражённого, которого встречу."
line-60,格拉尼,罗德岛，也是一样的。,Rhodes Island is the same.,И Родос Айленд тоже.
line-62,大鲍勃,哼。,Tch.,Тч.
line-64,格拉尼,抱歉......鲍勃大叔。,"Sorry, Big Bob...","Прости, Большой Боб..."
line-66,大鲍勃,......我说了，你还是个小孩子，我刁难你有什么用？,"...I told you, you're just a kid. What good does it do to hammer you with my grievances?","...Я же сказал, ты ещё юна. Какой смысл давить тебя моими горестями?"
line-67,大鲍勃,可那个斯卡蒂，你的同事，现在不惜对你刀剑相向也要抓走可萝尔夺走宝藏。,"But that Skadi, your coworker, would not hesitate to point her weapon at you, or abduct Carol to seize the treasure.","Но та Скади, твоя коллега, направит оружие на тебя или похитит Кэрол, чтобы заполучить сокровище, без колебаний."
line-68,大鲍勃,你肯定这种人也会相信你们拯救感染者那一套，甚至去帮你们做这种事？,Can you say with confidence that someone like that would share your ideals and work with you to help the Infected?,"Ты уверена, что такой человек может разделять твои идеалы и работать на благо Заражённых?"
line-70,格拉尼,我还不了解斯卡蒂究竟想做什么，所以我不能在这里下结论。,"I don't know what Skadi plans on doing, so I can't answer that.","Я не знаю о планах Скади, так что не могу сказать."
line-71,格拉尼,但我相信，罗德岛接受了她，她肯定也有自己的理由才这样做的。,"However, I trust that if Rhodes Island took her in, then she must have her reasons.","Однако, я верю что, раз её принял Родос Айленд, у неё есть свои причины."
line-73,大鲍勃,我刚才话太多了，你忘了吧。,You can forget my rambling then. I overstepped my bounds.,Тогда можешь забыть моё ворчание. Я перешёл черту.
line-75,格拉尼,没关系。,It's okay.,Ничего.
line-76,格拉尼,总之当务之急，果然还是要快点帮可萝尔小姐拿到宝藏。,"Anyway, our priority right now is to help Miss Carol find the treasure.","Как бы то ни было, сейчас наша главная задача – помочь мисс Кэрол найти сокровище."
line-78,大鲍勃,我伤了腿，已经是你们的累赘了。真没想到我居然要拖两个小姑娘的后腿，呿。,"I'm just dead weight now, with this injured leg. Heh, I never thought I'd be the one burdening two little girls.","Я вас только задержу с этой раненой ногой. Хех, никогда не думал, что буду обузой для двух маленьких девушек."
line-80,格拉尼,鲍勃大叔，只有一种情况会让你拖累我们。,"Big Bob, we'll only consider you a burden on one condition...","Большой Боб, ты будешь обузой только в одном случае..."
line-81,格拉尼,那就是你不想把宝藏给我们。,...and that's if you don't plan on sharing the treasure with us.,...Это если ты не планируешь делить сокровище.
line-83,大鲍勃,哼，哈哈哈哈。,Oh? Hahaha!,О? Хахаха!
line-85,可萝尔,鲍勃先生，我没有嫌恶你的意思，只是我刚才......还是有些害怕。,"Mister Bob, I wasn't disgusted by your condition. It's just that... I was a bit scared.","Мистер Боб, я не испытываю неприязни к Вашей болезни. Я просто... немного испугалась."
line-86,可萝尔,我是个乡下人，没有亲眼见过感染者，但我多少还是能看出来......你是有苦衷的人。,"I'm from the sticks, and I haven't seen many Infected people. But even I can tell... that you've endured a lot of hardship.","Я из глуши, и почти не видела Заражённых. Но даже так, я понимаю... что Вам пришлось пережить много тяжестей."
line-87,可萝尔,如果我之前有什么冒犯的地方，请见谅。,I apologize if I was rude to you before.,"Я извиняюсь, если была груба к Вам раньше."
line-89,大鲍勃,没关系。哈，小姑娘，你只要在拿到宝藏后，付给我我需要的那份报酬就够了。,"Don't worry about it. Heh, as long as we find the treasure and you get me my share, I'll be a happy camper.","Не волнуйся об этом. Хех, пока я получаю свою долю сокровища, я счастлив."
line-91,可萝尔,嗯......宝藏对我们村子来说很重要。但只要能解决我们的问题，鲍勃先生是一定可以拿到应有的酬劳的。,"Mhm... The treasure is important to our village, but we only need enough to resolve our problems. Mister Bob, you'll be able to get your fair share.","Ага... Сокровище очень важно для нашей деревни, но нам нужно лишь столько, чтобы хватило решить свои проблемы. Мистер Боб, Вы точно получите справедливую часть."
line-92,可萝尔,所以，我和格拉尼，既需要你的协助，也会帮助你。,"That's why Grani and I need help, and will aid you as well.","Поэтому Грани и мне нужна помощь, и мы также поможем Вам."
line-93,可萝尔,对吧，格拉尼？,"Right, Grani?","Правильно, Грани?"
line-95,格拉尼,那当然。不管怎么样，我们也该动身了。,"Of course. In any case, we need to get moving soon.","Разумеется. Пожалуй, нам стоит выдвигаться как можно скорее."
line-97,大鲍勃,小姑娘，下个目标地点，差不多是莫蒂卡山了吧，那座山的名字，是某个死了不知道多少年的骑士的封号。,Our next destination should be Mt. Mortica. That mountain was named after some knight who died long ago.,"Наше следующее место назначения - гора Мортика. Эту гору назвали в честь какого-то рыцаря, погибшего давным давно."
line-98,大鲍勃,如果我没猜错，这个什么骑士宝藏，就是在那里吧？,"If my intuition is correct, then that should be where the treasure is located, right?","Если моя интуиция меня не подводит, сокровище должно располагаться там, верно?"
line-100,可萝尔,可上面的洞窟也够找上好几个星期了。,"However, there are a lot of caves up ahead. It'd take an average person weeks to search them all.","Однако, впереди множество пещер. У обычного человека уйдут недели на исследование их всех."
line-102,大鲍勃,那当然了。所以没有你，不行。我们可不会把你交给那个红眼女啊。,Of course. That's why we can't do this without you. There's no way we're going to hand you to that red-eyed woman.,Конечно. Поэтому нам и нужна твоя помощь. Мы ни за что не передадим тебя той красноглазой.
line-104,可萝尔,就麻烦你带路了。,Please lead the way then.,"Тогда, прошу, ведите нас."
line-106,大鲍勃,就这么办。,Sounds like a plan.,Договорились.
line-109,大鲍勃,等等。,Wait a moment.,Погодите секунду.
line-110,大鲍勃,出口有动静——,There's some movement near the tunnel's exit...,У выхода из туннеля Какое-то движение...
line-117,？？？,啊——,Aaaagh—,Ааааагх—
line-119,“上尉”,谁......救救......我......,Someone... help... save me...,Кто-нибудь... помогите... спаси... те...
line-120,“上尉”,是......感染......者......,It's... the Infected...,Это... Заражённые...
line-125,整合运动A,.......你下手那么重？,...What'd you do to him?,...Что ты с ним сделал?
line-128,整合运动B,我什么都没做呀，他自己跌倒......,I didn't even do anything. He just tripped over himself...,Я даже ничего не сделал. Он просто сам споткнулся...
line-129,整合运动B,啊。,Huh.,Ха.
line-131,整合运动A,————,...,...
line-137,格拉尼,他们是......整合运动？,They're... from Reunion?,Они... из Воссоединения?
line-139,大鲍勃,你们——,You guys...,Вы ребята...
line-141,格拉尼,大鲍勃，你要干什么？,"Big Bob, what are you doing?","Большой Боб, что ты делаешь?"
line-142,格拉尼,这些家伙可不是一般的——,These guys aren't your ordinary...,Эти парни не обычные...
line-144,大鲍勃,别多说，开战！,Say no more. We're going to have to fight!,Хватит разговоров. Приступим к бою!
line-146,整合运动,......,...,...
line-147,整合运动,快，快把他们全都抓起来！,"Quick, capture them before they get away!","Быстро, схватите их!"
