ID,Character,Original Text,Reference,Translation
line-136,克洛维希娅,那场宴会在觥筹交错中开始，灯火亮了一整夜，直到第二天早上，前去打扫的仆人才发现，整个宴会厅里只剩下唱片机还有声响。,"It began with great fanfare. The lights stayed on the entire night, and it wasn't until the servants went to clean the venue on the second day that they discovered that the only thing left was a still-playing record player.","Он начался с шумом и весельем, огни горели всю ночь, пока наутро прислуга не обнаружила, что в зале, полном гостей, продолжает играть только граммофон."
line-138,推进之王,其他人都死了？,Everyone was dead?,Остальные были мертвы?
line-140,克洛维希娅,而且几乎都是在同一个瞬间被杀死的。在死亡到来的那一刻，他们之中的不少人都还维持着举杯的姿势。,"All killed in a single instant, it seems. Some of them still kept their posture from the moment of death, glasses raised in a toast.",Причем все были убиты почти в одно мгновение. В момент смерти многие из них еще держали бокалы в руках.
line-142,推进之王,......,......,...
line-144,克洛维希娅,死者中有好几位都曾与我们保持联系。海蒂也认识他们。,Among the slain were those with connections with us. Heidi knew them too.,"Среди погибших было несколько человек, поддерживавших с нами связь. Хайди тоже была с ними знакома."
line-146,海蒂,是的。,That's right.,Да.
line-148,海蒂,那场宴会结束之后，我少了好几位旧友，自救军也断了一整片区域的情报渠道。,I lost several old friends that night. The Self-Salvation Corps also lost a significant portion of its network throughout the city.,"После того бала я потеряла несколько старых друзей, а у Сил самообороны прервался канал передачи разведданных целого сектора."
line-150,克洛维希娅,我们退守到城墙边缘......是有原因的。,It's not for no reason that we retreated to the edge of the wall.,Наш отход к городской стене... был не случайным.
line-152,克洛维希娅,不过多亏了海蒂的不懈努力，我们仍有力量保存下来，再过一段时间，我们就有机会与萨卡兹正面抗衡。,"But it's thanks to Heidi's unfaltering efforts that we've managed to survive. And soon enough, we'll have a chance to face the Sarkaz head-on.",Но благодаря неустанным усилиям Хайди мы смогли сохранить силы. Скоро у нас появится шанс вступить в открытое противостояние с сакаризами.
line-154,克洛维希娅,但在此之前......我们仍需要从那位可怕的萨卡兹眼皮子底下全身而退。,Before that though... we still need to escape the gaze of that terrifying individual.,Но до тех пор... нам нужно выбраться из-под носа этого ужасного сакариза живыми.
line-155,克洛维希娅,阿米娅，你会不会恰好知道他是谁？,"Amiya, would you happen to know who he is?","Амия, вы случайно не знаете, кто это?"
line-157,阿米娅,......,......,...
line-159,阿米娅,假如我没猜错的话，此刻在我们头顶活跃的，恐怕是一位......血魔。,"If my hunch is correct, the person looming above us is probably... a vampire.","Если я не ошибаюсь, тот, кто орудует над нашими головами — это, скорее всего... Кровавый демон."
line-173,可露希尔,......很困难。,...This'll be tough.,...Это очень сложно.
line-175,费斯特,有多困难？,How tough?,Насколько сложно?
line-177,可露希尔,说实话，你让我从头做一个都比把这些碎片重新粘起来要容易。,"To be honest, it's probably easier for me to make a new one from scratch than try to glue the pieces together.","Честно говоря, проще собрать новый с нуля, чем пытаться склеить эти фрагменты."
line-179,费斯特,没有材料了。,Don't have the parts.,Материалов больше нет.
line-181,可露希尔,不会吧？,Huh? No way...,Да ладно?
line-183,费斯特,我们是在伦蒂尼姆。绝大多数工业材料都被萨卡兹控制着，我很难再碰巧扒出一些合适的废品，去做一个战场上用不着的玩具。,"We're in Londinium. Most of the city's industrial resources are controlled by the Sarkaz, and we don't exactly have the luxury of scrounging up scraps for something that won't be used on the battlefield.","Мы в Лондиниуме. Большинство промышленных материалов под контролем сакаризов, мне трудно случайно наткнуться на что-то подходящее, чтобы мастерить игрушки, которые на поле боя не пригодятся."
line-185,可露希尔,你们这工作环境也太......,Your work environment is way too...,Ваши условия труда просто...
line-187,费斯特,寒酸？你想说就说吧，指挥官不在这里。,"Impoverished? You can speak your mind, the commander isn't here.","Скромные? Можешь так и сказать, командира здесь нет."
line-189,可露希尔,......太具有挑战性了吧，咳咳咳。,...Way too much of a challenge. *cough* *cough*...,"...Слишком амбициозны, ха-ха-ха."
line-191,费斯特,可露希尔小姐......,Miss Closure...,Мисс Клозиер...
line-193,可露希尔,怎么啦？,What's up?,Что такое?
line-195,费斯特,你......你知道吗？在说到有挑战的时候，你的两只眼睛都在......“物理层面”地放光。,"D-Did you know, when you talk about being challenged, your eyes seem to... light up? Physically.","Ты... ты знала? Когда говоришь о «вызовах», у тебя глаза светятся... в буквальном смысле."
line-197,可露希尔,欸？有吗？可能我是有些兴奋......会不会很吓人？,Huh? Really? Must be because I'm getting excited... Is it scary?,"А? Правда? Может, я просто немного взволнована... это выглядит пугающе?"
line-199,费斯特,还......还行。,I-It's fine.,Ну... терпимо.
line-200,费斯特,说实话，认识你之后，我才知道......呃，萨卡兹也不是只会打架。,"To be honest, it wasn't until I met you that I found out... Uhh, that Sarkaz can do more than just fight.","Честно говоря, познакомившись с тобой, я понял... э-э, что сакаризы не только умеют драться."
line-202,可露希尔,噢......噢，是也有不怎么会打架的，比如说我。,"Oh... Uh, there are a lot of people who aren't fighters, like me.","Ох... ну да, есть и те, кто не особо умеет, например, я."
line-204,可露希尔,当然咯，我是血魔嘛，也多少有一些好用的天赋。,"Naturally, I'm a vampire, so of course I was born with some handy talents.","Конечно, я же Кровавый демон, у меня есть пара полезных талантов."
line-207,费斯特,哇？你你你......你这速度？你一夜之间能做完我一星期的工作吧？！,Huh? Y-You... what is this speed?! It'd take a week for me to do what you did in a single night!,"Вау? Твоя скорость? Ты за одну ночь сделаешь работу, на которую у меня уходит неделя?!"
line-209,可露希尔,要不然你以为罗德岛的支柱是那么好当的啊？,Why do you think the pillars of Rhodes Island are so good?,А ты как думал? Быть опорой Родоса — это тебе не шутки.
line-210,可露希尔,你看看我的眼睛，要是罗德岛整船都是血魔，夜间工作不用愁，电费支出都能砍一半。,"Take a good look at my eyes. If the Rhodes Island landship was filled with vampires, working at night would be no problem, and we'd cut down big on the electricity bill.","Посмотри на мои глаза: если бы на всем корабле были одни Кровавые демоны, о ночных сменах можно было бы забыть, а расходы на электричество сократились бы вдвое."
line-212,费斯特,血魔里......有很多工程师吗？,Are there... a lot of vampire engineers?,Среди Кровавых демонов... много инженеров?
line-214,可露希尔,怎么可能啊！他们......他们都......,Of course not! They... They all...,С чего бы?! Они... они...
line-216,费斯特,呃，你怎么打了个寒颤？,"Hey, why'd you start shuddering all of a sudden?","Эй, почему тебя передернуло?"
line-218,可露希尔,这得怪伦蒂尼姆。我很久没有这种靠近邪恶老巢的恐怖感应了。你看，我引以为豪的手都僵住了啊！,"Blame Londinium. It's been a long time since I last felt the fear of being this close to a den of evil. Look, my hands are totally frozen stiff! And I need these hands!","Это всё Лондиниум. Давненько я не чувствовала такой жути от близости к логову зла. Видишь, руки онемели!"
line-220,费斯特,难道说，六队他们遇见的就是......,Could it be... that Team 6 ran into...?,"Неужели, когда Шестой отряд столкнулся с..."
line-222,可露希尔,最好不是。,I sure hope not.,"Надеюсь, что нет."
line-223,可露希尔,如果是的话......我得给你们一个非常严肃的警告。,"If so... For real, I need to give you guys a serious warning.",Если это так... я должна вас очень серьезно предупредить.
line-224,可露希尔,万一......万一你们撞见另一个血魔，跑，赶紧跑！,"Just in case... I mean, just in case—if you ever run into another vampire, run!","Если... если вы встретите другого Кровавого демона, бегите, бегите не оглядываясь!"
line-225,可露希尔,不，在撞见他们的那一刻，你们也许已经没机会了。,"No, it might already be too late by then.","Нет, в тот момент, когда вы их увидите, у вас, возможно, уже не будет шанса."
line-227,可露希尔,我希望你们永远......,I hope you'll never...,"Я надеюсь, что вы никогда..."
line-229,可露希尔,永远不要遇见他们。,Never ever bump into them.,Никогда их не встретите.
line-236,推进之王,摩根，你和因陀罗去协助自救军转移。,"Morgan, you and Indra will go help the Self-Salvation Corps relocate.","Морган, ты и Индра идите помогать Силам самообороны с эвакуацией."
line-237,推进之王,嗯，我也马上就过去。,"Mm, I'll be there right away.","Да, я тоже скоро буду."
line-240,,维娜。,Vina.,Вина.
line-243,推进之王,博士？,"What is it, Doctor?",Доктор?
line-244,推进之王,你是......来找我的吗？,Were you looking for me?,Вы... пришли меня найти?
line-248,,我想谈谈达格达的事。;你感觉怎么样？,I want to talk about Dagda.;How are you doing?,Я хотел поговорить о Дагде. Как ты себя чувствуешь?
line-251,推进之王,达格达......她有自己的选择。,Dagda... made her decision.,Дагда... у неё свой выбор.
line-252,推进之王,我......即使我必须成为她们的领头人，我也一直在思索，我该怎么做才是最合适的。,"I... When I had to take up the mantle as their leader, I've never stopped thinking about how to do the right thing.","Я... даже когда мне пришлось стать их лидером, я всё время размышляла о том, что будет самым правильным."
line-254,推进之王,而在罗德岛，我看到了你是怎么做的。,"And at Rhodes Island, I saw how you went about doing that.","А на Родосе я увидела, как это делаете вы."
line-257,推进之王,还好......只是，我很担心达格达。,"I'm fine... But, I'm really worried about Dagda.",Всё в порядке... просто я очень волнуюсь за Дагду.
line-259,推进之王,但这就跟你此刻在担心我一样，博士。这是我们必须承担的。,"It's no different from how you're worried about us, though. We both have our own responsibilities to shoulder.","Но вы ведь волнуетесь за меня, верно, Доктор? Это то, что мы должны нести на своих плечах."
line-263,推进之王,达格达......她和我处境很相似。,Dagda is... pretty much in the same situation as me.,Дагда... её положение очень похоже на моё.
line-264,推进之王,她跟在我身边的每一刻，她的行动都被责任束缚着，我嘴上说再多次让她选，她都不可能选出另一种结果。,"Every moment she stayed with me, her actions were bound by responsibility. No matter how many times I told her to make her own decisions, she would never be able to choose any other outcome.","Каждый миг, что она проводит рядом со мной, её действия скованы долгом. Сколько бы раз я ни говорила ей выбирать самой, она не может прийти к иному результату."
line-266,推进之王,当我们真正有选择余地的时候，所谓选择的权利才是真实的。否则的话，那只是一种变相的逼迫。,"When we truly have the capacity to make a choice, what truly matters is having the authority to make that so-called choice. Otherwise, it is nothing more than coercion, wrapped in a more palatable package.","Право выбора реально лишь тогда, когда у нас действительно есть альтернатива. Иначе это просто завуалированное принуждение."
line-268,推进之王,我不想再看见她被推着走。她需要接纳自己的内心，然后坚定日后的道路。,"I don't want to have to push her along ever again. She needs to accept herself, and then walk down her own path with conviction.","Я не хочу видеть, как её вечно подталкивают. Ей нужно принять своё сердце, а затем твердо встать на свой путь."
line-271,,你的选择呢？,What about your choice?,А твой выбор?
line-273,,你可以像这样做一名普通战士。;你也可以向他们承认你的身份。,You can continue like this and become a regular soldier.;You can also go to them and tell them who you really are.,Ты можешь остаться просто бойцом. Ты также можешь раскрыть им свою личность.
line-275,,无论你做什么决定，我和罗德岛都支持你。,"No matter what you decide, Rhodes Island and I will support you.","Что бы ты ни решила, я и Родос поддержим тебя."
line-278,推进之王,......,......,...
line-280,推进之王,做一名单纯的战士，说不定是一件更简单的事。,Becoming a run-of-the-mill soldier might be the easy way out.,"Быть простым бойцом, возможно, даже легче."
line-282,推进之王,但我的姓氏......无论你们怎么称呼我，我都无法否认自己的姓氏。这是我与生俱来的一部分。,"But my family name... No matter what you all decide to call me, I can't deny my name. It's a part of me.","Но моя фамилия... как бы вы меня ни называли, я не могу отрицать её. Это часть меня с рождения."
line-290,推进之王,希望我吐露的真相并没有吓到你，博士。,"I hope I didn't scare you by telling you the truth, Doctor.","Надеюсь, правда, которую я открыла, не напугала вас, Доктор."
line-291,推进之王,凯尔希医生说可以由她开口，但我决定自己告诉你。,"Dr. Kal'tsit said she was willing to tell you, but I decided to do it myself.","Кэл'цит говорила, что может рассказать сама, но я решила, что должна сделать это лично."
line-294,,你的姓氏......维多利亚？,Your family name... is Victoria?,Твоя фамилия... Виктория?
line-297,推进之王,你的表情......好平静。,You don't seem all that surprised.,Твоё лицо... такое спокойное.
line-300,,也许因为我不记得过去。;也许因为我只关心现在。;也许因为我更着眼未来。,Maybe because I don't remember the past.;Maybe because I only care about the present.;Maybe because I'm looking ahead to the future.,"Может, потому что я не помню прошлого. Может, потому что меня волнует лишь настоящее. Может, потому что я смотрю в будущее."
line-303,推进之王,......不记得过去吗？,...You don't remember the past?,...Не помнишь прошлого?
line-304,推进之王,虽然你一定因此承受了不少痛苦......但我忍不住想，要是真的不记得过去，是不是能过得更轻松些？,"Even though you've suffered so much due to that... I can't help but wonder, is your life a little bit easier because you can't remember?","Хотя ты наверняка из-за этого много страдал... но я не могу не думать: может, если бы я не помнила своего прошлого, мне жилось бы легче?"
line-307,推进之王,是啊......最重要的，永远是现在。,"That's right, what's most important is always the present.","Да... важнее всего то, что происходит прямо сейчас."
line-308,推进之王,在决定离开维多利亚的时候，我想要的，也不过就是此时此刻我和因陀罗她们都能活着而已。,"When I made the decision to leave Victoria, all I wanted was for me and Indra to live to see this moment.","Когда я решила уехать из Виктории, единственное, чего я хотела — чтобы я, Индра и остальные остались живы."
line-311,推进之王,未来......,The future...,Будущее...
line-312,推进之王,我的未来......会走向何方呢？,Which way... will my future take me?,Моё будущее... куда оно меня приведет?
line-313,推进之王,这个问题只有我自己才能回答。没有人能告诉我答案。,Only I can answer that question. Nobody else can.,На этот вопрос смогу ответить только я сама. Никто другой не даст мне ответа.
line-316,推进之王,呼......和你相处，我总是这么容易就放松下来......,"Phew... When I'm around you, I can always relax so easily.","Фух... когда я рядом с тобой, я всегда так быстро расслабляюсь..."
line-317,推进之王,也许是因为......就连你得知真相的这一刻，当你看着我的时候，你的眼里依然只是我这个叫“推进之王”的干员......,"It might be because... even when you found out the truth, the only person reflected in your eyes was the operator known as 'Siege'.","Может быть, потому что даже сейчас, когда ты узнал правду, в твоих глазах я всё еще остаюсь лишь оперативником по имени «Сидж»..."
line-318,推进之王,而不是......维多利亚。,Instead of... Victoria.,...а не Викторией.
line-327,推进之王,回到伦蒂尼姆之后，我找到了许多回忆。,Coming back to Londinium has brought back many memories.,"Вернувшись в Лондиниум, я нашла много воспоминаний."
line-328,推进之王,与此同时，我也看到了更多变化。,"But at the same time, so much has changed.",Вместе с тем я увидела гораздо больше перемен.
line-329,推进之王,我所做出的每一个决定，已经不再仅仅关系着我们小队。,The decisions I make no longer solely affect my team.,Каждое моё решение теперь затрагивает не только наш отряд.
line-330,推进之王,博士......我并不希望“选择”成为一个使我停滞不前的借口。,Doctor... I don't actually want 'choice' to be an excuse that holds me back.,"Доктор... я не хочу, чтобы «выбор» стал оправданием моего застоя."
line-333,,是一个个选择让我走到今天。;是一个个选择决定了前进的方向。,I'm here today as a result of my choices.;My choices determine how I move forward.,Именно решения привели нас к этому дню. Именно решения определяют направление пути.
line-335,,有人跟我说，我会找到我的道路。,Someone once said I'd find my own path.,"Кто-то сказал мне, что я найду свою дорогу."
line-337,,维娜，这句话，我也想送给你。,"Vina, I want to share those words with you too.","Вина, я хочу сказать тебе то же самое."
line-340,推进之王,......,......,...
line-343,,你永远都有选择的权利。,You always have the right to choose.,У тебя всегда есть право выбора.
line-358,阿米娅,......海蒂女士。,...Miss Heidi.,...Госпожа Хайди.
line-360,海蒂,阿米娅？我正在照看我们这些受伤的战士......,Amiya? I'm currently tending to the wounded.,Амия? Я забочусь о наших раненых бойцах...
line-362,阿米娅,您......还会医术？,You... practice medicine?,Вы... умеете врачевать?
line-364,海蒂,只是一些粗浅的护理知识。,Only some basic nursing techniques.,Только базовые навыки ухода.
line-365,海蒂,这份工作难免会让我遇到一些危急时刻，为了让我和朋友们有更多活下来的机会，我至少得学会应急药箱怎么用。,"This job inevitably brings me into emergency situations. To give me and my friends a better shot at survival, I had to at least learn to use a first-aid kit.","В этой работе часто случаются критические ситуации, и чтобы у меня и моих друзей было больше шансов выжить, я должна была научиться пользоваться аптечкой."
line-367,阿米娅,您很了不起。,You're really amazing.,Вы потрясающая.
line-369,海蒂,我们做的不过是守护自己的家园。而凯尔希......还有你，阿米娅，你们肩负着更多的责任。,"All we're doing is protecting our home. But Kal'tsit... and you, Amiya, you all carry so much more responsibility on your shoulders.","Мы лишь защищаем свой дом. А Кэл'цит... и вы, Амия, несете гораздо большую ответственность."
line-371,阿米娅,......在这次行动中，我们损失了很多人。,...We've lost a lot of people on this operation.,...В этой операции мы потеряли много людей.
line-372,阿米娅,我......我感受到了自救军战士的痛苦。他们之前对付的敌人都没有那么可怕。,I... I feel the pain of the Self-Salvation Corps' soldiers. They've never had to deal with such horrific enemies before.,"Я... я почувствовала боль бойцов Сил самообороны. Раньше враги, с которыми они сталкивались, не были такими ужасными."
line-374,阿米娅,那位血魔大君......他之所以会来这里，是不是因为我们的出现？,The Sanguinarch... Did he come here because of us?,Тот Кровавый демон... он пришел сюда из-за нашего появления?
line-376,海蒂,阿米娅，你需要的并不是一个否定的答案。,"Amiya, what you need to hear isn't me saying 'no, it's not your fault.'","Амия, тебе нужен не отрицательный ответ."
line-378,阿米娅,嗯......,Yes...,Да...
line-380,阿米娅,克洛维希娅说过，她担心我和罗德岛将自救军卷入不属于他们的战场中去。,Clovisia said she was afraid Rhodes Island would get the Self-Salvation Corps involved in a war they weren't a part of.,"Кловисия говорила, что опасается того, что мы с Родосом втянули Силы самообороны в битву, которая им не принадлежит."
line-381,阿米娅,如果合作的确给他们带来了更大的危险......,If working with us puts them at greater risk...,Если сотрудничество действительно подвергло их большей опасности...
line-383,海蒂,昨夜的行动，假如没有罗德岛的参与，会发生什么？,"During last night's operation, what would've happened if Rhodes Island had not been there?","Что бы произошло, если бы Родос не участвовал в прошлой ночной операции?"
line-384,海蒂,没有W里应外合，没有她挡住那位雇佣兵首领......也没有其他罗德岛干员牵制曼弗雷德，我们之间的这场交谈根本没有机会发生。,"Without W colluding, had she not stopped the mercenary leader... and without Rhodes Island's operators keeping Manfred at bay, we wouldn't even be having this conversation right now.","Без W, работающей изнутри, без неё, задержавшей предводителя наёмников... и без других оперативников, сдерживавших Манфреда, наш разговор не состоялся бы вовсе."
