ID,Character,Original Text,Reference,Translation
line-96,塔露拉,我们需要你的意见，晖洁。,"We need your thoughts, Hui-chieh.","Нам нужно твое мнение, Хуэйцзе."
line-98,九,我放任你留在我们身边，并非只是为了向你证明这支队伍有多么不一样，陈。,"When I let you tag along with us, it wasn't just to show you how different we are from the other organizations.","Я оставила тебя рядом с нами не только для того, чтобы доказать тебе, насколько мы отличается от других, Чэнь."
line-99,九,不必自以为是地认为你对我和塔露拉负有责任。,Don't go getting the idea that you'd have to take responsibility for either of us.,"Не нужно думать, что ты несешь ответственность за меня или Талулу."
line-100,九,如今的情况下，任何能帮上这些人的力量我都不会拒绝。你大可说明你的看法。,"Given our current situation, anyone's input is welcome, as long as we can help these people out. So speak your mind.","В нынешней ситуации я не откажусь ни от какой силы, которая сможет им помочь. Ты вполне можешь высказаться."
line-102,陈,......,......,...
line-107,陈,你们是想接纳那些无处可去的人吗？,You're planning to take in people with nowhere else to go?,"Вы действительно хотите принять тех, кому некуда идти?"
line-109,九,为何不？,Why not?,Почему бы и нет?
line-110,九,他们会成为我们新的有生力量。,They'll bring new vitality to our group.,Они станут нашей новой живой силой.
line-112,陈,或者是新的矛盾。,Or new conflicts.,Или новыми источниками противоречий.
line-113,陈,这支被你们以所谓“整合运动”的名号聚拢的队伍，各种身份的人混杂其中。,This group you've gathered under the banner of what you're calling 'Reunion' is as rag-tag as they come.,"В этом отряде, который вы собрали под знаменем так называемого «Воссоединения», намешано столько людей с разным прошлым."
line-114,陈,九，这就是你当初离开时向我许下的愿景吗？,Is this what you promised me when you left?,"Найн, это то видение будущего, которое ты обещала мне, когда уходила?"
line-116,陈,还加上她。,Not to mention <i>her</i>.,И она вместе с тобой.
line-119,,陈看向了淡然的塔露拉。,Ch'en looks toward the indifferent Talulah.,Чэнь посмотрела на невозмутимую Талулу.
line-121,塔露拉,......,......,...
line-123,陈,你们迟早会引来更多的目光。,You're bound to attract more eyes in future.,Вы рано или поздно привлечете еще больше внимания.
line-124,陈,如果你问我，我建议你们暂时停留在伦蒂尼姆一段时间，稍作休整——,"So if you ask me, I suggest staying in Londinium for a while, and restructuring yourselves—","Если хочешь знать мое мнение, я советую вам временно остаться в Лондиниуме и передохнуть —"
line-126,九,然后让更合适的人来处理这件事，对吧？,You mean letting someone more suitable handle it?,"А затем позволить кому-то более подходящему разобраться с этим, верно?"
line-128,陈,我不否认。,I won't deny that.,Не буду отрицать.
line-129,陈,看看你们这支队伍中的人，罪犯、感染者、从战场逃离的军人......你真的知道自己要把他们带到什么地方去吗？,"Just look at the people you have here. Criminals, Infected, deserters... Do you have a clue where you're taking them?","Посмотри на людей в своем отряде: преступники, зараженные, дезертиры с фронта... Ты правда понимаешь, куда их ведешь?"
line-131,九,至少绝不是停留在原地。,"We're not going to stay here forever, at the very least.","По крайней мере, точно не оставаться на месте."
line-138,九,怎么了？这么着急？,What is it? What's the hurry?,В чем дело? Почему так спешишь?
line-140,整合运动战士,......九，雷德刚刚带回来一个紧急的消息。呃——,"Nine, Red just came back with some urgent news. Ugh—","Девять, Красный только что принес экстренную новость. Э-э..."
line-143,,他瞥了一眼身边的陈。,He shoots a glance at Ch'en.,"Он бросил взгляд на Чэнь, стоящую рядом."
line-144,,自从这个名为“陈”的陌生人来到他们的队伍，周围的同伴就都表现得很奇怪。,"Ever since the stranger called Ch'en showed up, his companions have been behaving strangely.","С тех пор как эта незнакомка по имени «Чэнь» появилась в их отряде, окружающие начали вести себя очень странно."
line-145,,她很少离开塔露拉和九的身边，也从不对整合运动的行动发表任何看法。,"She rarely leaves Talulah and Nine alone, but has never once commented on Reunion's actions either.","Она редко отходила от Талулы и Найн, и никогда не высказывала своего мнения о действиях «Воссоединения»."
line-147,九,说吧，她是自己人。,Go on. She's one of us.,"Говори, она одна из нас."
line-149,整合运动战士,......工厂附近有一支公爵联军的部队正在靠近。需要让他们离开吗，九？,Troops from the ducal alliance are approaching the factory. Should we get them to leave?,"Возле завода приближается отряд коалиции герцогов. Нужно ли нам заставить их уйти, Найн?"
line-151,九,公爵联军？虽然他们应该不会特意针对我们......我亲自去看看。,"Ducal troops? They can't be coming for us, but... I'll head there myself and see what's going on.",Коалиция герцогов? Хотя они вряд ли нацелены именно на нас... Я сама пойду посмотрю.
line-152,九,塔露拉......带着大家隐蔽起来。,Talulah... keep everyone else hidden.,Талула... скрой всех остальных.
line-154,塔露拉,放心。,Alright.,Не волнуйся.
line-162,陈,你也认同九的做法？,"So, you agree with Nine's methods?",Ты тоже поддерживаешь действия Найн?
line-164,塔露拉,......并不完全同意。但这支队伍，和最初那支与我在雪原上同行的队伍很不一样。,...Not exactly. But this group is nothing like the original group I traveled with on the tundra.,"Не совсем. Но эта группа сильно отличается от той, с которой я когда-то шла по снежным равнинам."
line-165,塔露拉,遗憾的是，对待这些被压迫的人，这片大地上的任何地方都没有区别。,"Unfortunately, oppressed peoples are treated the same way no matter where they are.","К сожалению, для этих угнетенных людей нет никакой разницы, где находиться на этой земле."
line-166,塔露拉,晖洁，没人在乎这些人去哪里，他们只在乎我们最后停在哪里。然后思索，到底该如何驱逐我们。,"No one cares where we go, Hui-chieh, only where we decide to stop. And then they'll figure out how to drive us away.","Хуэйцзе, никому нет дела до того, куда они идут. Их волнует только то, где мы в итоге остановимся. А потом они начнут размышлять, как нас выгнать."
line-168,陈,......,......,...
line-170,塔露拉,“整合运动”，这个名字意味着一个我亲手铸就的错误......,'Reunion'. It's a mistake I've made myself...,"«Воссоединение» — ошибка, которую я совершила своими руками..."
line-171,塔露拉,九并不想抹去这个错误，但如果她必须要我给这个名字一个新的解释——,"Nine has no intention of wiping my slate clean, but if she needs me to come up with a new meaning—","Найн не хочет стирать эту ошибку, но если ей нужно, чтобы я дала этому имени новое толкование —"
line-172,塔露拉,我没有拒绝的权利。,I have no right to refuse.,У меня нет права отказаться.
line-174,陈,而她甚至也对这么做心安理得。,And her conscience is crystal clear.,А она при этом еще и чувствует себя совершенно спокойной.
line-176,塔露拉,九......还有我，都很清楚自己在做什么。,"Nine... and myself, we know very well what we're doing.","Найн... и я, мы обе прекрасно осознаем, что делаем."
line-177,塔露拉,反倒是你，晖洁，你一路追着我，或者说整合运动的踪迹走到这里。,"But you, Hui-chieh. You chased me—or rather, Reunion—all the way here.","А ты, Хуэйцзе? Ты преследовала меня, или точнее — следы «Воссоединения» всю дорогу сюда.."
line-178,塔露拉,为何还迟迟不做你早就决定好的事呢？,Why are you still delaying what you decided long ago?,"Почему ты до сих пор не сделала то, что решила уже давно?"
line-184,,直到塔露拉离开了陈的身边许久，陈也没有试图再跟上塔露拉。,Talulah leaves. Ch'en doesn't catch up with her.,"Даже спустя долгое время после того, как Талула отошла от неё, Чэнь не пыталась догнать её."
line-196,联军士兵,往前走，你们这些野兽，别停下！,"Keep moving, you beasts. Don't stop!","Вперед, вы, звери, не останавливаться!"
line-206,萨卡兹平民,嘶......*维多利亚粗口*！,Tch... Bloody bastards!,Тц... *Викторианское ругательство*!
line-209,气愤的联军士兵,快点爬起来！,Get up! Now!,Быстрее поднимайтесь!
line-217,气愤的联军士兵,看他们这副恶心的样子，真想在这里把他们解决掉。,Look at these disgusting sick freaks. Wish I could just get rid of them here and now.,"Посмотрите на их отвратительные рожи, так и хочется прикончить их прямо здесь."
line-219,冷漠的联军士兵,嘿，前面是典范军的势力范围，你想把垃圾倒在他们门口吗？,The Exemplars' territory is just ahead. Are you considering dumping our rubbish right on their doorstep?,"Эй, впереди зона влияния Экземпляров, ты хочешь свалить мусор у их порога?"
line-220,冷漠的联军士兵,我不想多生事，既然垃圾处理站已经设立好了，就不要乱倒垃圾。,"I say we stay out of trouble. They've already set up garbage disposal stations, so no littering.","Я не хочу лишних проблем. Раз уж пункт переработки мусора создан, нечего сваливать мусор где попало."
line-223,萨卡兹平民,处理垃圾......？,Garbage disposal...?,Переработка мусора...?
line-230,九,士兵，我不想问你收到的军令是何时下达，来自何人。,"I won't ask when or where you got your orders, soldier.","Солдат, я не хочу спрашивать, когда поступил ваш приказ и от кого он исходит."
line-231,九,但这里不是你行刑的地方。,But this is no place for an execution.,Но здесь не место для казни.
line-233,冷漠的联军士兵,啊，躲在工厂里的那些感染者。,"Ah, the Infected hiding in the factory.","А, зараженные, прячущиеся на заводе."
line-234,冷漠的联军士兵,或许你们该庆幸，我们如今忙着抓捕这些魔族佬，而不是......,You should be thankful that we're busy catching these devils instead of—,"Может, вам стоит радоваться, что мы сейчас заняты поимкой этих демонических тварей, а не..."
line-239,,空气逐渐升温，九用余光瞥向一处幽暗的角落。,The air grows warm. Nine casts a quick glance toward a corner shrouded in darkness.,Воздух начал нагреваться. Найн краем глаза взглянула в темный угол.
line-240,,在黑暗中，火光亮起，随即又缓缓黯淡。,"Within it, a fire ignites, then slowly dims.",В темноте вспыхнул огонек и тут же медленно погас.
line-245,气愤的联军士兵,你......刚刚有没有感觉到皮肤有一阵刺痛，就像、就像——,"You... Did you just feel a tingling on your skin, like—","Ты... ты только что почувствовал жжение на коже, как будто, как будто —"
line-247,冷漠的联军士兵,就像被火灼烧一样。,Like I got burned by fire.,Как будто опалило огнем.
line-251,冷漠的联军士兵,......你们想动手？,"...Itching for a fight, huh?",...Вы хотите подраться?
line-253,九,这片厂区受典范军庇护。,This factory area is under the Exemplars' protection.,Этот завод находится под защитой армии Экземпляров.
line-254,九,去问问你的上级，是否愿意手下出现一个蠢货，挑起与工厂的矛盾，毁了好不容易得来的和平？,So why don't you go ask your superiors if they'd mind an idiotic subordinate stirring up conflict here and smashing this hard-won peace to pieces?,"Спросите у своего командира, хочет ли он, чтобы в его подчинении был идиот, который раздует конфликт с заводом и разрушит мир, достигнутый с таким трудом?"
line-255,九,然后，我想你就清楚该怎么说话了。,I think you'll know how to speak to us after that.,"Думаю, после этого вы поймете, как нужно разговаривать."
line-257,冷漠的联军士兵,但如果和我们在同一条战线的朋友，对我们共同的敌人展示出了不该有的同情和怜悯——,"But suppose our allies, our 'friends', were to show inappropriate sympathy and compassion towards our common enemy—",Но если наши друзья на передовой проявят незаслуженное сочувствие и жалость к нашим общим врагам —
line-258,冷漠的联军士兵,想必我的上级就是另一种态度了。,I imagine my superiors would be humming a different tune.,"Думаю, у моего начальства будет другое мнение."
line-259,冷漠的联军士兵,让开，感染者。,"Move, Infected.","Уйди с дороги, зараженная."
line-261,九,......他们的口音听上去可不像是卡兹戴尔来的。,...They don't sound like they came from Kazdel.,...Их акцент совсем не походит на акцент жителей Казделя.
line-263,冷漠的联军士兵,魔族佬很会伪装。,Devils are freakishly good at disguises.,Демонические твари мастера маскировки.
line-264,冷漠的联军士兵,我们可不想放过任何一个试图伪装起来的魔族雇佣兵。,There's no way we're letting a devil merc slide past us.,"Мы не упустим ни одного наемника-демона, который пытается притвориться обычным жителем."
line-266,气愤的联军士兵,赶紧走，你们这些魔族佬。,"Get moving, you damned devils!","Быстрее шагайте, вы, демоны."
line-272,萨卡兹平民,呃......,Ugh...,Угх...
line-283,,押送萨卡兹的队伍缓缓走过长街，可不论是俘虏还是军人，都是一副疲惫且麻木的神情。,"The squad escorting the Sarkaz slowly trudge through the long street, though both captors and captives look exhausted and numb.","Конвой с Сарказами медленно двигался по улице, но и на лицах пленных, и на лицах солдат застыло усталое и равнодушное выражение."
line-284,,九目送他们离开，在垂着头的战俘群中，她看到几个少年踉跄地走在最后。,"Nine watches as they leave, and spots a few teenagers stumbling at the end of the downcast parade of prisoners.","Найн проводила их взглядом. Среди опустивших головы пленников она увидела нескольких подростков, ковыляющих в самом конце."
line-286,九,混账......,Bastards...,Мерзавцы...
line-298,当地村民,就是这个地方了，先生，大火烧了三天三夜，几乎什么也没剩下。,"Here's the place, sir. The blaze lasted for three days and left basically nothing behind.","Вот это место, сэр. Пожар бушевал три дня и три ночи, почти ничего не осталось."
line-310,报社记者,除了纠察队的哨站，火势有波及矿场吗？,Did the fire spread anywhere other than the Patrol Unit's outpost?,"Помимо блокпоста патрульных, огонь затронул шахты?"
line-312,当地村民,没......但那里的矿工趁乱逃走了很多，大家都很害怕......不知道纠察队什么时候会来......,No... but many miners seized the chance to escape. Everyone was so scared... Didn't know when the Patrol Unit would arrive...,"Нет... но там многие шахтеры воспользовались суматохой и сбежали. Все очень напуганы... не знают, когда придут патрули..."
line-313,当地村民,但您先来了，您说您只是记者，但谁说得准呢？,But seems like you got here first. You said you're a reporter? But who's to say for sure?,"Но вы пришли первым. Вы сказали, что вы просто репортер, но кто знает наверняка?"
line-316,报社记者,......我对这些不感兴趣，这里的管理一向以强硬著称，矿工们的纵火计划是怎么实现的？,"...Let's not get into that. So, if the management here has always been hard on everyone, how did the miners carry out the arson?",...Меня это не интересует. Здесь управление всегда славилось своей жесткостью. Как шахтерам удалось осуществить план с поджогом?
line-318,当地村民,矿工？,The miners?,Шахтеры?
line-319,当地村民,不、不是的，村子里有位从城市里来的贵族老爷，人很好......就是有些太善良了。,"No, no. The village had an old noble from the city, good heart, that man... but a bit too kindhearted, if you ask me.","Нет, нет... В деревне был один дворянин из города, очень хороший человек... просто, может, слишком добрый."
line-320,当地村民,他见不得矿场里的事，总将解救矿工挂在嘴边，我们都以为只是说说，可谁知到头来......,"Couldn't stand what was happening in the mines, always talking about rescuing the miners. We thought it was all talk, but in the end...","Он не мог смотреть на то, что творилось в шахтах, всё твердил о спасении шахтеров. Мы думали, это просто праздные разговоры, но кто же знал, что в итоге..."
line-321,当地村民,他真去做了。,He really went and did it.,Он действительно это сделал.
line-324,报社记者,哦？那他现在在哪里？,Oh? Then where is he now?,О? И где же он теперь?
line-326,当地村民,应该是和纠察队的军官们一起在火灾中死去了。,Must've died in the blaze with the Patrol Unit.,"Должно быть, погиб в пожаре вместе с офицерами патруля."
line-329,报社记者,啧，一位品格高尚的贵族，为帮助受苦的感染者矿工，不惜奉献自己的生命。,Hah. A noble who bravely sacrificed his life to help the suffering Infected miners.,"Тьфу, благородный дворянин, который пожертвовал жизнью ради спасения зараженных шахтеров."
line-330,报社记者,听起来是个不错的选题。,That would make a pretty good headline.,Звучит как неплохая тема для статьи.
line-342,,记者的目光在焦黑的土地上打量，四周的建筑已经彻底沦为废墟，曾经茂密的树林也只剩下丑陋的树桩。,"The reporter gazes at the scorched land. Nearby buildings have been reduced to rubble, and in place of the once lush forest stands unsightly tree stumps.","Взгляд репортера метался по обгорелой земле. Окружающие здания превратились в руины, а от некогда густого леса остались лишь безобразные пни."
line-343,,突然，他的注意力被一处焦痕吸引，它古怪，却又带着几分美学色彩。,"Suddenly, a scorch mark draws his attention. It looks unusual, almost aesthetically pleasing.","Внезапно его внимание привлек один след от огня: причудливый, но в то же время имеющий некое эстетическое изящество."
line-344,报社记者,那您知道......这个标志是谁留下的吗？,Do you... know who left this mark here?,А вы не знаете... кто оставил этот символ?
line-346,当地村民,这就是个烧焦的痕迹罢了。,That's just from the fire.,"Да просто обгорелый след, и всё."
line-349,报社记者,只是个痕迹我可交不了差，现在开始它就是个“标志”了。,I'm not buying that. It looks like a 'symbol' to me.,С «просто следом» я отчет не сдам. С этого момента это «символ».
line-350,报社记者,所以，这个“标志”到底是谁留下的？,So—who left it here?,Так кто же всё-таки оставил этот «символ»?
line-352,当地村民,呃......不清楚，大火烧过后，它就在这里了。,Uh... no clue. It was just here after the fire.,"Э-э... не знаю, после пожара он просто здесь появился."
line-355,报社记者,所以，您是说，这是有人刻意为之，试图向外界传递一种信号——“拯救”。,"So you're saying it was a deliberate act, an attempt to send out a signal: 'Salvation'.","То есть вы хотите сказать, что кто-то сделал это намеренно, пытаясь подать внешнему миру сигнал: «Спасение»?"
line-357,当地村民,是、是吗？,A-Am I?,Н-наверно?
line-360,报社记者,（笑）您不刚刚才为我讲述了关于它的事实吗？,(Laughs) Didn't you just explain the real history behind it for me?,(Смеётся) Разве вы только что не объяснили мне настоящую историю этого события?
line-374,陈,不必着急，排好队，每个人都有。,"No need to rush. Get in line, everyone will get some.","Не спешите, встаньте в очередь, хватит на всех."
line-376,疲惫的萨卡兹,陈小姐，我们还要在这里待多久？,"How much longer do we have to stay here, Miss Ch'en?","Мисс Чэнь, сколько нам ещё здесь оставаться?"
line-377,疲惫的萨卡兹,下一批出城的队伍要等到什么时候......,When will the next squad leave the city...?,"Когда будет следующая группа, покидающая город..."
line-379,陈,放心，你们在这里很安全。,Don't worry. You're safe here.,"Не волнуйтесь, здесь вы в безопасности."
line-380,陈,我已经联系了很多不同的渠道送大家离开。,I've reached out through many different channels to get everyone out of here.,"Я уже наладила много разных каналов, чтобы всех вас вывезти."
line-382,疲惫的萨卡兹,可我听说、听说搜捕城内萨卡兹的士兵已经找到这里来了。,I-I heard the Sarkaz-hunting soldiers have found this place.,"Но я слышал, слышал, что солдаты, которые ищут Сарказов в городе, уже вышли на это место."
line-383,疲惫的萨卡兹,如果他们发现了你们窝藏萨卡兹的事......,If they find out you're sheltering us...,"Если они узнают, что вы укрываете Сарказов..."
line-390,塔露拉,窝藏？你们怎么把自己说得像罪犯一样？,Sheltering? Why speak as if you're fugitives on the run?,Укрываем? Почему вы говорите о себе как о преступниках?
line-391,塔露拉,身为伦蒂尼姆市民，你们也是这场战争的受害者......,"You're citizens of Londinium, victims of this war.","Будучи жителями Лондиниума, вы также являетесь жертвами этой войны..."
line-393,疲惫的萨卡兹,萨卡兹的军队还未入驻伦蒂尼姆前，我们就不受欢迎。,We were already unwelcome long before the Sarkaz troops entered the city.,"Нас не любили ещё до того, как войска Сарказов вошли в Лондиниум."
line-394,疲惫的萨卡兹,相信我，那支队伍里面可不只有士兵。,"Believe me, it's more than just soldiers on that team.","Поверьте мне, в том отряде не только солдаты."
line-395,疲惫的萨卡兹,至少当下，身为萨卡兹就是最恶劣的罪行，无论是否参与了战争。,"Being a Sarkaz is already a <i>crime</i>, the worst one you can commit. Doesn't matter if you took part in the war or not.","По крайней мере, на данный момент, быть Сарказом— это тягчайшее преступление, независимо от того, участвовал ты в войне или нет."
line-397,塔露拉,......我知道。,...I know.,...Я знаю.
line-399,疲惫的萨卡兹,总之......谢谢你们的收留。,Anyways... Thanks for taking us in.,"В общем... спасибо, что приютили нас."
line-400,疲惫的萨卡兹,我和其他人已经商量好了，如果三天后还没等到出城的机会，我们会自行离开。,"I ironed it out with the others. We'll wait three days for a chance to leave the city. If we don't get one, we'll go by ourselves.","Я договорился с остальными: если через три дня не появится возможности уйти из города, мы уйдем сами."
line-402,九,士兵们搜捕的范围和强度都远超以前，现在不是离开的好时候。,It's not the best time to leave. The soldiers have been even more active recently.,"Размеры и интенсивность поисков солдат превышают всё, что было раньше, сейчас не лучшее время для ухода."
line-404,疲惫的萨卡兹,不，这正是我们要尽快离开的原因，每拖一天形势只会更恶劣。,All the more reason to get out as soon as we can. Every day we put it off will only worsen the situation.,"Нет, именно поэтому нам нужно уходить как можно скорее. С каждым днем ситуация будет только ухудшаться."
line-406,九,......如果你们坚持离开，我会为你们提供援助。,"...If you insist, we'll help you out.","...Если вы настаиваете на уходе, я окажу вам поддержку."
line-408,疲惫的萨卡兹,谢谢你们的慷慨，我建议你们也尽早离开。,Appreciate the generosity. I suggest you guys do the same.,Спасибо за вашу щедрость. Я советую и вам уйти как можно раньше.
line-409,疲惫的萨卡兹,当他们处理干净城内的萨卡兹后，又会将矛头对准谁呢？,"Who do you think they'll target next, once the city's out of Sarkaz?","Когда они расправятся с Сарказамив городе, за кого они возьмутся потом?"
line-410,疲惫的萨卡兹,你们大多是感染者，应该很清楚那些贵族老爷的态度。,Most of you are Infected. You should know how their nobles treat you guys.,"Большинство из вас заражены, вы должны хорошо понимать отношение этих дворян."
line-419,侍者,先生，这是今天的报纸。,"Today's paper, sir.","Господин, сегодняшняя газета."
line-420,悠闲的贵族,唔......阿廖沙，我懒得看了，上面有什么新的消息吗？,"Hmm... I can't be bothered to read it, Alyosha. Anything noteworthy?","М-м... Алёша, мне лень читать, есть там что-нибудь новенькое?"
line-421,侍者,一些新的税收政策，一些新的文艺作品，一些新的绯闻轶事，还有......,"New tax policies, some literary works, a few scandals, and...","Новая налоговая политика, новые литературные произведения, новые слухи, а также..."
line-422,悠闲的贵族,还有什么？,And?,Что ещё?
line-423,侍者,一些暴乱，全国各地都有......,Revolts. All over the country.,"Беспорядки, по всей стране..."
line-424,悠闲的贵族,给我看看。,Let me see.,Покажи.
line-425,悠闲的贵族,终于有些家伙愿意报道一些真正的新闻了，我以为圣骏堡的记者这辈子都只会抓花边新闻了。,"Finally, some real reporting. I thought those Deity Grypherburg reporters only knew how to run tabloids.","Наконец-то хоть кто-то решил сообщить хоть какие-то реальные новости. А я думал, что репортеры в Грифербурга всю жизнь будут писать только о сплетнях."
