ID,Character,Original Text,Reference,Translation
line-94,Mechanist,后来我带着思路来到了罗德岛，我们的航线排障工程队正在使用的就是最新型号。,Brought my mind to Rhodes Island after that. Our course-clearer team in Engineering's using the very latest model.,"Позже я пришел в Родос Айленд с этими идеями, и сейчас наша инженерная команда по расчистке путей использует новейшие модели."
line-95,Mechanist,我早就知道，无论是沃尔沃特科钦斯基，还是莱茵生命，这些所谓的科技公司，它们最终会被自己的造物摧毁——,"I've long seen it coming. Be it Volvort Kochinski or Rhine Lab, in the end, all these so-called tech firms are going to be destroyed by their own creations—","Я давно знал, что Вольворт-Кочински, Rhine Lab или любые другие подобные компании — их погубят их же творения,"
line-96,Mechanist,因为它们从未尊重过创造本身。,Because they've never respected the creations themselves.,потому что они никогда не уважали сам процесс созидания.
line-99,,缪尔赛思难道正被自己的实验品追杀？;白面鸮不会被恐怖实验体绑架了吧？！,"What if Muelsyse got killed by her very own experiments?;It's not some horrific test subject holding Ptilopsis hostage, right?!","Неужели Мюльзис преследуют её же эксперименты? Белобоку что, похитили жуткие экспериментальные субъекты?!"
line-102,Mechanist,......,......,......
line-103,Mechanist,我该笑一下吗，博士？,"Was that a laugh line, Doctor?","Мне стоит посмеяться, Доктор?"
line-104,Mechanist,毕竟，你说的可能不是什么科幻故事，或者一个荒诞笑话。,"Because what you said isn't sci-fi flick material, or a dumb joke.","В конце концов, то, что ты сказал, может оказаться не фантастикой или дурной шуткой."
line-105,Mechanist,它很可能是明天的新闻。,Chances are it's tomorrow's news.,"Вполне вероятно, что это — завтрашние новости."
line-108,,难怪可露希尔对你又佩服又害怕......;......;你和Logos不愧是好搭档。,Now I get why Closure admires AND fears you...;......;No wonder you and Logos make a good team.,"Неудивительно, что Клозер одновременно восхищается тобой и боится... Ты и Логос — отличные напарники."
line-111,Mechanist,你是指，她偶尔会兼任我的新武器测试用靶？,You mean her occasional stints as target practice for my new weapons?,"Ты имеешь в виду, что она иногда подрабатывает мишенью для испытаний моего нового оружия?"
line-112,Mechanist,只要别拿靠不住的点子打扰我工作，她就没必要感到害怕。,"She can stop interrupting my work with her ridiculous ideas, and then she won't need to fear me.","Ей незачем бояться, пока она не мешает мне работать своими непродуманными идеями."
line-116,Mechanist,......,......,......
line-120,Mechanist,作为搭档，Logos是还不错。,"As a partner, Logos is pretty good.","Как напарник, Логос весьма неплох."
line-121,Mechanist,不过博士，你能提醒一下他吗？,"But can you give him a reminder, Doctor?","Но Доктор, не мог бы ты сделать ему замечание?"
line-122,Mechanist,要是他能省略一些修辞，任务耗时将缩短至少三十个百分点，我能把更多时间花在真正的工作上。,"If he could cut some of his speechcraft, mission times would go down by at least 30%, and I could spend more time on my actual job.","Если бы он опускал часть своих высокопарных слов, выполнение миссий сократилось бы минимум на тридцать процентов, и я смог бы уделить больше времени настоящей работе."
line-126,Mechanist,情报梳理完毕，博士。,"Done processing the intel, Doctor.","Разведданные систематизированы, Доктор."
line-127,Mechanist,目前有用的信息就只有这么多了。我已将最重要的几份文档提高了查阅优先级，你随时能通过PRTS读取。,This is as much useful info as we have for now. I've already set the most important files to top priority on lookup. You can read them via PRTS at any time.,"На данный момент полезной информации только это. Я повысил приоритет прочтения для важнейших документов, ты можешь просмотреть их через PRTS в любой момент."
line-130,,还有没有新消息？,Any more news?,Есть ли еще новости?
line-133,Mechanist,白面鸮的记录在这之后就没更新过。,Ptilopsis's logs haven't been updated past this point.,Записи Белобоки после этого не обновлялись.
line-134,Mechanist,经过梅尔的调整，九号装置的数据传输趋于稳定。,Device #9's data transmission should be more stable ever since Mayer adjusted it.,После настройки Меер передача данных с устройства №9 стабилизировалась.
line-135,Mechanist,除非白面鸮的身体出现了问题......,So unless something physically happened to Ptilopsis...,Если только с телом Белобоки не возникло проблем...
line-138,,我有些担心白面鸮。;希望赫默与格雷伊能尽快见到白面鸮。,I'm getting concerned for her.;Fingers crossed Silence and Greyy find her ASAP.,"Я беспокоюсь за Белобоку. Надеюсь, Хьюм и Грей скоро смогут её увидеть."
line-141,Mechanist,赫默会随时通知我们基地那边的进展。,Silence will notify us of any developments at the site as they happen.,Хьюм будет держать нас в курсе прогресса на базе.
line-142,Mechanist,塞雷娅已经收到消息，她一个小时后就会与我们会合。,Saria's copied the info. She'll be rendezvousing with us in an hour.,"Сария получила сообщение, через час она встретится с нами."
line-143,Mechanist,博士，在这段时间内，你还有什么计划吗？,"Doctor, any other proposals for the time we have left?","Доктор, у тебя есть другие планы на это время?"
line-146,,去缪尔赛思出事的地方看看。,"Go to where Muelsyse hit trouble, take a look.","Пойти посмотреть на то место, где пропала Мюльзис."
line-149,Mechanist,我是个机械师，不是什么侦探助手......,I'm a mechanist. I'm no detective's assistant.,"Я механик, а не помощник детектива..."
line-152,,但这是目前我们唯一能做的事。;我也只是个源石研究者。,But it's all we can do right now.;And I'm just an Originium researcher.,"Но это единственное, что мы можем сделать прямо сейчас. Я тоже всего лишь исследователь Ориниума."
line-154,,我只能依靠你了，Mechanist。,"You're the only one I can count on, Mechanist.","Я могу рассчитывать только на тебя, Механист."
line-157,Mechanist,好吧，博士，那现在就出发。,"Alright, Doctor. In that case, we move now.","Хорошо, Доктор, выдвигаемся."
line-158,Mechanist,但愿明天就能回到本舰，见到我亲爱的工作台。,"Here's hoping I'm back on the landship by tomorrow, at my beloved workbench.","Надеюсь, завтра я уже вернусь на корабль и увижу свой любимый верстак."
line-170,,6:47 P.M. 天气/阴,6:47 P.M. \ Overcast,18:47. Погода: пасмурно
line-171,,特里蒙城外，359号实验基地监控站,"Test Site 359 Observation Station, Trimounts Outskirts","За пределами Тримона, пост наблюдения экспериментальной базы №359"
line-173,玛丽,基地里面的人有没有发来新的消息？,Anything new with the people on-site?,От людей внутри базы приходили новые сообщения?
line-175,莱茵防卫科成员,没有，警长。,"Nothing, officer.","Нет, шериф."
line-177,玛丽,你联系过你们莱茵的那个什么斐尔迪南主任了吧？他到底什么时候能来？,"You shot word to your Director Clooney or whatever at Rhine, right? When exactly will he be here?",Ты ведь связался с этим директором Фердинандом из Rhine Lab? Когда он наконец явится?
line-179,莱茵防卫科成员,斐尔迪南主任正在......开会。,Director Clooney's in a... meeting right now.,Директор Фердинанд... занят на совещании.
line-181,玛丽,开会？你跟我说他还在开会？什么会议比他手下员工的性命更重要？,Meeting? You're telling me he's still in a meeting? What kind of meeting's more important than his employees' lives?,"На совещании? Ты хочешь сказать, он до сих пор на совещании? Какое совещание может быть важнее жизней его подчиненных?!"
line-182,玛丽,该死！,Dammit!,Черт побери!
line-183,玛丽,把望远镜给我。,Give me those binoculars.,Дай мне бинокль.
line-185,莱茵防卫科成员,啊......好的。,Uh... okay.,А... хорошо.
line-187,玛丽,你是不是不相信那群拓荒者真的会动手？,"You don't think those Pioneers are gonna follow through, do you?","Ты правда думаешь, что эта банда колонистов не решится на крайние меры?"
line-188,玛丽,我告诉你，他们会。,Let me tell you—they will.,"Уверяю тебя, они решатся."
line-189,玛丽,真被逼急了，他们什么都做得出来。,"Push them enough, and they'll do any fricking thing.","Если их прижать к стене, они пойдут на всё."
line-196,赫默,您的意思是，我们在基地里的同事会有生命危险？,So you mean our colleagues at the site could be in mortal danger?,"Вы хотите сказать, что нашим коллегам на базе угрожает опасность?"
line-198,玛丽,......你是谁？,Who are you?,......Кто вы такие?
line-200,赫默,奥利维亚·赫默，莱茵生命研究员，也是罗德岛制药的合作医疗干员。,"Olivia Silence, Rhine Lab researcher, and Rhodes Island Pharmaceuticals-partnered Medic Operator.","Оливия Хьюм, исследователь Rhine Lab, а также внештатный медицинский оператор Родос Айленд."
line-201,赫默,这位是我在罗德岛的同事，就职于工程部的格雷伊先生。,"This is my colleague from Rhodes Island, Mr. Greyy with the Engineering Department.","А это мой коллега из Родос Айленд, мистер Грей из инженерного отдела."
line-204,格雷伊,您、您好！我是罗德岛的电气工程师......不过我还在实习期！,H-Hello! I'm a Rhodes Island electrical engineer... but I'm still interning!,З-здравствуйте! Я инженер-электрик из Родос Айленд... но я еще стажер!
line-206,玛丽,罗德岛？那又是什么公司？,Rhodes Island? What kind of useless crap does that company do?,Родос Айленд? Что это еще за компания?
line-208,格雷伊,呃......,Er...,Э-э...
line-210,玛丽,算了，也不用跟我解释。在特里蒙，短短一天就能有几十家不同名号的新公司冒出来。,"Forget it, save the explanation. One day passes in Trimounts and a barge of fresh company names unloads out of the sewers.","Не важно, не надо мне объяснять. В Тримоне каждый день появляются десятки компаний с новыми названиями."
line-211,玛丽,你也算是莱茵生命的对吧？你在你们公司能说得上话吗？,"You're Rhine Lab, right? Got any pull in the office?","Значит, вы из Rhine Lab, верно? Можете там на что-то повлиять?"
line-213,赫默,说得上话？女士，我不是很明白您的意思......,"Pull? Ma'am, I'm not too sure what you mean...","Повлиять? Мисс, я не совсем понимаю, что вы имеете в виду..."
line-215,玛丽,行了，我知道你不是什么负责人。,"Forget it, I knew you wouldn't be in charge.","Ладно, я поняла, вы не из руководства."
line-216,玛丽,你一看就是那种......在书堆里泡着的学者，就和里面那几位人质一样。,"You strike me as one of those... eggheads-swimming-in-books types, like the hostages they've got.","Видно сразу, вы из тех... ученых, что зарылись в книги, совсем как те заложники внутри."
line-217,玛丽,你们根本不懂怎么跟那群人打交道。,You guys and those guys might as well live on different planets.,Вы совершенно не умеете вести дела с такими людьми.
line-219,赫默,我听说他们是在基地工作的拓荒队成员......,I heard they were the Pioneers working at this site...,"Я слышала, что они — колонисты, работающие на базе..."
line-221,玛丽,......拓荒者。,Pioneers.,......Колонисты.
line-222,玛丽,这么好听的名字，只适合放在广告招牌上。,The name rings too nice for anything except billboards.,"Такое красивое название, подходящее только для рекламных плакатов."
line-223,玛丽,而我最清楚他们都是什么人。罪犯、赌徒、没钱治病的感染者......走上荒野的时候，他们已经一无所有。,"And I know better than anyone what kind of people they are. Convicts, gamblers, Infected who can't stick the medical fees... Nothing to lose by the time they went out to the wastes.","А я прекрасно знаю, кто они. Преступники, игроки, зараженные, которым нечем платить за лечение... Выходя в пустоши, они уже потеряли всё."
line-225,格雷伊,请问......我们可以同他们聊聊吗？,Excuse me... could we try and talk to them?,"Скажите, пожалуйста... мы могли бы с ними поговорить?"
line-227,格雷伊,您或许注意到了，我和赫默医生都是感染者。我们能理解他们的处境。,"You might have realized already, but Dr. Silence and I are both Infected. We're in a place to understand their situation.","Вы, возможно, заметили, что мы с доктором Хьюм — зараженные. Мы понимаем их положение."
line-229,玛丽,莱茵生命，还有那个什么罗德岛都挣了很多钱，是吧？,"Rhine Lab makes stupid cash, doesn't it? So does Rhodes Island or whatever?","Rhine Lab и этот ваш «Родос Айленд» гребут огромные деньги, так?"
line-230,玛丽,你们背后有一家还算有“良心”的企业为你们支付保险账单——这才是关键。,"You've got these, let's say 'well-intentioned,' companies paying your insurance premiums—that's the key thing.","За вашими спинами стоят компании с «совестью», которые оплачивают ваши счета — вот в чем суть."
line-231,玛丽,所以，别说什么你们能互相理解的傻话了。,That's why you can shut up about understanding them.,Так что забудьте эти глупости про «взаимопонимание».
line-233,格雷伊,保险账单？是哪个方面的......,Premiums? Which part exactly is...,Счета? О каких именно счетах идет речь...
line-235,赫默,......是哥伦比亚针对感染者的特殊政策。,It's the way things work here in Columbia. A policy aimed at Infected.,......Речь об особой политике Колумбии в отношении зараженных.
line-236,赫默,女士，请相信我们——罗德岛是一家致力于解决感染者问题的医药公司。,"Ma'am, please trust us—Rhodes Island is a pharmaceutical corporation dedicated to addressing Infected issues.","Мисс, пожалуйста, поверьте нам — Родос Айленд — фармацевтическая компания, призванная решать проблемы зараженных."
line-238,玛丽,解决问题？如果我给你一把弩，你能从这里帮我把绑匪们摆平吗？,"Addressing issues? If I gave you a crossbow and told you to square away those kidnappers from here, would you do it?","Решать проблемы? Если я дам вам арбалет, вы сможете помочь мне здесь разобраться с похитителями?"
line-240,赫默,......我不能。,...I couldn't.,......Я не могу.
line-241,赫默,我是一名医生。,I'm a doctor.,Я врач.
line-243,玛丽,他可以吗？,What about him?,А он? Может он?
line-245,格雷伊,我？不，不行的，我想我们还没到必须战斗的那一步......,"Me? N-No, I don't think we've reached the point where we have to resort to violence...","Я? Нет, нет, не смогу, думаю, мы еще не дошли до стадии, где требуется сражаться..."
line-247,玛丽,那看来你们帮不上什么忙了。,Then it looks to me like you two can't help much at all.,"Значит, пользы от вас никакой."
line-257,桑尼,......,......,......
line-259,拓荒队成员,......领队，还是没人过来。,"No sign of anyone coming, sir.","......Лидер, никто до сих пор не пришел."
line-261,桑尼,他们很沉得住气。,They're playing it cool.,Они очень терпеливы.
line-263,拓荒队成员,你说会不会......那些大公司根本不在意自己手下人的命？,"Say, you think the megacorps might not, uh... care if their hires die?","Как думаешь... может, этим корпорациям просто наплевать на жизни своих людей?"
line-264,拓荒队成员,尤其她们俩还都是感染者。,What with those two being Infected and all.,"Особенно учитывая, что обе они зараженные."
line-266,桑尼,别这样说话。,Don't give me that.,Прекрати так говорить.
line-267,桑尼,感染者并没有低人一等。至少我们自己不该这么看待彼此。,"Infected aren't subhuman or nothing. At the very least, we don't wanna treat each other like that.","Зараженные не ниже нас. По крайней мере, мы сами не должны так смотреть друг на друга."
line-269,拓荒队成员,好......拓荒队招募广告上也是这么说的。,Alright... said that on the Pioneer recruitment ads too.,Хорошо... В рекламных объявлениях для колонистов тоже так говорилось.
line-271,桑尼,那我们应该庆幸，广告上也并不全是谎话。,"Well, count our lucky stars the ads ain't all lies, then.","Значит, нам стоит порадоваться, что в рекламе не всё — ложь."
line-272,桑尼,麻烦你放下那边的通讯器，乌比卡博士。,"Would you kindly drop the communicator, Dr. Urbica?","Будьте любезны, отложите коммуникатор, доктор Убика."
line-274,埃琳娜,......,......,......
line-277,拓荒队成员,领队叫你放下！不许动！,He said drop it! No funny business!,Лидер сказал тебе отложить его! Не двигаться!
line-279,埃琳娜,......好。,Alright.,......Хорошо.
line-286,埃琳娜,我......我放下了。请不要伤害我们。,I'm... I'm putting it down. Please don't hurt us.,"Я... я отложила. Пожалуйста, не причиняйте нам вреда."
line-292,拓荒队成员,领队，她正在给外面发消息！,"Sir, she was sending messages!","Лидер, она отправляет сообщение наружу!"
line-294,桑尼,萨姆，把通讯器拿过来。,"Bring me those comms, Sam.","Сэм, забери коммуникатор."
line-326,桑尼,嗯，写了一半，还没来得及发出去。,Hmm. Only half-typed. Didn't get to send anything yet.,"Хм, написано наполовину, отправить не успела."
line-328,埃琳娜,......,......,......
line-330,桑尼,这是我们所在位置的具体坐标。你是想让他们送无人机进来吗？,These are our exact coordinates. You want them to send a drone in or something?,Здесь указаны точные координаты нашего местоположения. Хотела вызвать дронов?
line-331,桑尼,我建议你换个思路。编辑一条言辞恳切的求救信息，发给你的老师，你的主管......随便谁。,"Let me give you another idea. Change this to an SOS, send it to your tutor, your manager... whoever.","Советую сменить подход. Напиши искреннее сообщение с просьбой о помощи своему учителю, руководителю... кому угодно."
line-332,桑尼,告诉他们，我在等。而且，我的耐心有限。,Tell them—I'm waiting. And my patience is running out.,"Скажи им, что я жду. И мое терпение не бесконечно."
line-334,埃琳娜,......你究竟想要什么？,What exactly are you after?,......Чего ты хочешь?
line-336,桑尼,我想要的很简单，博士。,"Well that's wicked simple, doctor.","Я хочу очень простого, доктор."
line-337,桑尼,我和我的同伴，我们都只是想活着离开这里。仅此而已。,"Me and my friends here, we all just wanna leave this place alive. That's all.",Я и мои товарищи — мы все просто хотим выбраться отсюда живыми. Только и всего.
line-356,莱茵实验员,主任，您总算回来了！能占用您一点时间吗？,"Director, finally, you're back! Can you spare a moment?","Директор, вы наконец-то вернулись! Можно отнять у вас минутку?"
line-358,？？？,你是......本，结构科的本。,You're... Ben. Ben from Structural.,Ты... Бен из отдела структурных исследований.
line-360,莱茵实验员,您、您竟然记得我的名字？,Y-You remember my name?,В-вы запомнили мое имя?
line-362,？？？,叫我斐尔迪南。在莱茵生命，主任可有九个。,Call me Ferdinand. Nine whole directors at Rhine Lab and all.,Зови меня Фердинанд. В Rhine Lab девять директоров.
line-364,莱茵实验员,斐尔迪南......先生。,Sir... Ferdinand.,Мистер... Фердинанд.
line-366,斐尔迪南,下一个会议将在十分钟之后开始。,My next meeting is in ten minutes.,Следующее совещание начнется через десять минут.
line-367,斐尔迪南,我可以借你七分钟时间。,I can spare you seven of those.,Я могу уделить тебе семь минут.
line-369,莱茵实验员,啊......好的，谢谢您。,"Ahh... alright, thank you, thank you.","А... хорошо, спасибо вам."
line-370,莱茵实验员,先生，您知道总辖现在在哪里吗？,"Sir, do you know where Control is right now?","Сэр, вы не знаете, где сейчас находится Генеральный директор?"
line-371,莱茵实验员,这是结构科的设备采购申请表。总辖本来应该在三天前回复我们......可是她一直没有消息。,I've got Structural's application for equipment purchases here. Control was supposed to give us an answer three days ago... but we haven't heard anything from her.,Это заявка на закупку оборудования для отдела структурных исследований. Гендиректор должна была ответить нам еще три дня назад... но от нее никаких новостей.
line-372,莱茵实验员,目前结构科已经有多项实验暂停了......,Structural's having to suspend a lot of its experiments right now...,Сейчас в нашем отделе приостановлено несколько экспериментов...
line-374,斐尔迪南,把申请文件给我。,Give me the form.,Дай мне документы на заявку.
line-381,斐尔迪南,——,—,——
line-382,斐尔迪南,好了，去找采购。,"Alright, go procure.","Готово, иди в отдел закупок."
