ID,Character,Original Text,Reference,Translation
line-146,陨星,你是在记录村子的情况吗。,Are you taking notes for a status report?,Ты записываешь ситуацию в деревне?
line-148,史尔特尔,并不是。,No.,Нет.
line-150,陨星,那是......,So...?,Тогда что это……
line-152,史尔特尔,......,......,……
line-154,陨星,............,............,…………
line-157,史尔特尔,......你难道不知道吗，我还以为我的档案大家都能看到。,You don't know? I thought my file was public.,"……Ты разве не знаешь? Я думала, моё досье доступно всем."
line-159,陨星,看过确实是看过，只是......,"I did read it, but...","Я читала его, просто……"
line-162,,史尔特尔，档案中提到了这个孩子。,Surtr. The file mentioned her.,"Суртур, об этом ребенке упоминается в личном деле."
line-163,,因为未知原因出现的记忆障碍，导致认知障碍。,"Due to a memory impairment of unknown origins, she has difficulty reconciling her memories.","Из-за неизвестных причин возникли расстройства памяти, приведшие к когнитивным нарушениям."
line-164,,好像对她来说，脑中有大量记忆同时存在。因为数量过多，导致史尔特尔完全无法分辨哪些是真实的哪些是虚假的。,It is as if there is a large volume of memories existing simultaneously in her mind. The volume is such that Surtr is unable to properly recognize which of her memories are real and which are false.,"Кажется, в её голове одновременно существует множество воспоминаний. Из-за их количества Суртур не может отличить реальность от вымысла."
line-165,,于是这个孩子一直在一个一个寻找着记忆中的场所。,And so she has been seeking out the places in her memories one by one.,Поэтому она ищет места из своих воспоминаний одно за другим.
line-167,陨星,所以凯尔希医生说的私人原因，果然也是因为在这个村子的附近有你记忆中接近的地方吗。,The 'personal reasons' Dr. Kal'tsit mentioned are some places around here you remember?,"Значит, личная причина, о которой говорила доктор Кель'цит, связана с тем, что здесь есть место из твоих воспоминаний?"
line-169,史尔特尔,凯尔希医生告诉我这附近的情报是，对这个地区产生了熟悉感。,"When Dr. Kal'tsit was telling me about this area, I felt a sense of familiarity.","Доктор Кель'цит сказала, что информация об этом месте вызывает у меня чувство дежавю."
line-170,史尔特尔,照片和记录中也出现了大量似曾相识的画面。,And I felt some deja vu when looking at photographs and records.,На фото и в записях тоже появлялось множество до боли знакомых картин.
line-172,陨星,到了实地，看到了村子后，有想起什么来吗？,"Now that you're here at the village, do you recall anything?","Приехав сюда и увидев деревню, ты что-то вспомнила?"
line-174,史尔特尔,什么都没有。走过村子的时候，看着路过的孩子，看着残破的小屋，虽然接近记忆里的画面，但是又完全不一样。,"Nothing at all. When walking through the village, I saw the passing children and the run-down houses. They are similar to the images in my memory, yet completely different.","Ничего. Когда я шла по деревне, глядя на проходящих детей и ветхие дома, хоть это и было похоже на образы из воспоминаний, всё оказалось совсем другим."
line-175,史尔特尔,我也不知道为什么。,I do not know why.,Я и сама не знаю почему.
line-177,陨星,村子每个地方都调查过了吗？,Have you checked every spot in the village?,Ты осмотрела все части деревни?
line-179,史尔特尔,一眼看过去，并没有什么漏掉的地方。,"At a quick glance, I haven't missed anything.","На первый взгляд, я ничего не упустила."
line-181,陨星,不如一会儿问问村民们好了，说不定你印象中的村子是几年前的样子？现在已经改建过了？,How about we ask the villagers later? Maybe the village you remember is from a while ago? It could've been rebuilt.,"Может, спросим у жителей? Вдруг деревня в твоих воспоминаниях выглядела иначе несколько лет назад? Сейчас всё уже перестроили?"
line-183,史尔特尔,......可能吧。,...Perhaps.,……Возможно.
line-187,,空气中干燥植物的味道确实也跟回忆中并无二致。,The smell of dried plants in the air is no different from my memories.,"Запах сухих растений в воздухе действительно был точно таким же, как в воспоминаниях."
line-188,,闭上眼，仿佛就身处在熟悉的街道里一样。,"When I close my eyes, it is as if I am on familiar streets.","Закрыв глаза, можно было представить, что ты находишься на знакомой улице."
line-189,,身边跑过的孩童的脚步声，仿佛也是回忆里好友之间追逐的声音。,The footsteps of children running by are like the sounds of friends chasing one another in my memories.,Шаги пробегающих мимо детей казались звуками догонялок из воспоминаний о друзьях.
line-192,,可是睁开眼，眼前景色却依然是陌生的样子。,"Yet when I open my eyes, I see nothing but an unfamiliar landscape.","Но стоит открыть глаза, как окружающая картина снова становится чужой."
line-194,陨星,凯尔希医生既然把这个任务安排给我了，我也来帮你一起做探查吧。,"Dr. Kal'tsit sent me on this mission, so let me help you investigate.","Раз уж доктор Кель'цит поручила это задание мне, я помогу тебе с разведкой."
line-195,陨星,等到矿区塌方事件调查结束后，让我也帮你一起在村里寻找线索。,We'll look for clues in the village together after we're done with the mine collapse thing.,После завершения расследования обвала шахты я помогу тебе поискать зацепки.
line-197,史尔特尔,大可不必，我自己就可以。,"No need, I can handle it myself.","Не стоит, я сама справлюсь."
line-199,陨星,......,......,……
line-201,史尔特尔,......,......,……
line-203,陨星,......找不到过去找不到家的感觉，我也大概有所了解。,"...I understand how it feels to have no past, or a place to call home.","……Чувство, когда не можешь найти прошлое, не можешь найти свой дом — мне это примерно понятно."
line-205,史尔特尔,......,......,……
line-207,陨星,为了萨卡兹的地位，为了萨卡兹的家，我与其他不少同伴一起，也在一直尝试努力。,"As Sarkaz, without a Sarkaz home, I'm always fighting, together with the others, pressing on.","Ради статуса Сарказов, ради дома Сарказов, я вместе с моими соратниками тоже всегда пытаюсь чего-то добиться."
line-209,史尔特尔,我的情况并不一样。,My situation is different.,У меня ситуация другая.
line-211,陨星,说不定不一样，说不定也是一样的呢？,"Maybe it's different, maybe it's the same?","Может быть и другая, а может быть и такая же?"
line-212,陨星,说不定我们都只是在寻找一个归所而已。,Maybe we're all just looking for a place to belong in the end.,"Может, мы обе просто ищем место, которое можно назвать домом."
line-213,陨星,但是，在一个人看着未知的前方寻找着什么的时候，注意不到身边别的事物可不行。,"But, as you look towards the unknown future, you can't ignore what's right beside you.","Однако, когда ищешь что-то впереди, нельзя забывать об окружающих."
line-214,陨星,这是阿米娅让我理解到的。,That's what Amiya taught me.,Этому меня научила Амия.
line-216,史尔特尔,......,......,……
line-218,村长,不好意思两位久等了，我们现在就出发吧！,"Sorry for the wait, let's set out now!","Прошу прощения, что заставил ждать, давайте отправимся в путь!"
line-219,村长,我已经准备好了！,I'm all ready!,Я готов!
line-221,陨星,不管怎么说，我们先优先完成我们的任务吧。,"Anyway, let's complete our mission first.","В любом случае, давайте сначала выполним нашу задачу."
line-229,陨星,这里就是......,So this is it...,Вот оно……
line-231,村长,是的，这里就是塌方的位置了。两位千万小心脚下。,"Yep, this is the cave-in. Watch your step.","Да, это место обвала. Пожалуйста, смотрите под ноги."
line-232,村长,挖掘口就在此，之前因为塌方导致周边地层下陷，现在这一带已经全部封住了。,"The excavation site is over there. The cave-in caused the surrounding area to sink downwards, so this entire area had to be sealed off.","Вот вход в шахту, после обвала почва просела, теперь всё перекрыто."
line-233,村长,这个洞口本来也是跟邻村的通道，闭塞了之后也没办法跟邻村进行物资交互了。,"This cave used to be the entrance to a tunnel that connects to the neighboring village. Now that it's sealed, we can't trade with our neighbors.","Этот путь соединял нас с соседней деревней, после обвала мы больше не можем обмениваться ресурсами."
line-235,史尔特尔,......！,......!,……！
line-237,陨星,史尔特尔？,Surtr?,Суртур?
line-239,史尔特尔,这条路，我好像有印象。,I think I remember this path.,"Мне кажется, я узнаю эту дорогу."
line-241,陨星,村长，这邻村跟咱们村子关系如何？,"Sir, what's the relationship between this village and the neighboring one?","Староста, как у вас дела с соседней деревней?"
line-243,村长,邻村算是跟我们村同规格的采掘村。因为附近几个村子都做着相同的产业，大家也算是经常有所往来。,"It's a mining village just like ours. Since the nearby villages are all in the same business, we deal with each other a lot.","Соседняя деревня — такой же шахтерский поселок. Поскольку у нас одна отрасль, мы часто общались."
line-244,村长,双方来回交流，甚至是来回搬家也是有可能的。,Some villagers even move back and forth between the communities.,"Мы часто ездили друг к другу в гости, а переезды были обычным делом."
line-245,村长,不过这次矿区塌方，我们村子的联络道路阻塞。隔壁村子应该也就自己开采自己的去了吧。,But the cave-in blocked off our only means of communication. They've probably already moved on to keep mining.,"Но после обвала связь была прервана. Наверное, соседняя деревня просто добывает ресурсы сама по себе."
line-250,,这个道路的轨迹，这个方向。,"The course of this path, the direction...","Траектория этой дороги, это направление."
line-251,,越来越熟悉了。,It's getting more familiar.,Всё становится знакомее.
line-252,,过去，确实是经常在这里来回出入。,I used to pass through this place often.,В прошлом я действительно часто здесь ходила.
line-253,,熟悉的孩子们身影仿佛就在身旁跑过，一刹那间就消失在了眼前堵塞的岩石之中。,The familiar figures of children run past me and disappear among the piles of rocks up ahead.,Знакомые детские силуэты будто пробежали рядом и в одно мгновение исчезли в заваленных камнях.
line-257,村长,你们想去邻村吗？,You want to go to another village?,Хотите отправиться в ту деревню?
line-258,村长,如果道路开放之后，应该就能很快联络上他们了。,"If we got the path open, we could contact them pretty quickly.","Если дорогу расчистят, мы скоро свяжемся с ними."
line-260,陨星,那实在是太好了......史尔特尔？,That would be great... Surtr?,Это было бы замечательно…… Суртур?
line-262,史尔特尔,我可不准备等那么长的时间了。,I'm not willing to wait that long.,Я не собираюсь ждать так долго.
line-265,陨星,啊？,Huh?,А?
line-267,村长,啊？？,What?,А??
line-269,史尔特尔,你们都先让开！,Move aside!,Все в сторону!
line-282,陨星,史尔特尔，等等！我知道你急着想搞清楚，但是现在矿井一点都不安全啊！,"Surtr, wait! I know you're eager for answers, but the mine isn't safe right now!","Суртур, стой! Я понимаю, что ты хочешь во всём разобраться, но шахта сейчас небезопасна!"
line-283,陨星,你这样往里深入可能会让自己陷入危险！,Think for a minute before you put yourself in danger!,"Если пойдешь туда, подвергнешь себя опасности!"
line-285,史尔特尔,陨星，你就在外面等着我，帮我守好洞口就行！,"Meteorite, just wait for me outside and guard the entrance!","Метеор, жди меня снаружи, просто приглядывай за входом!"
line-287,村长,这个孩子！竟然打破了塌方的洞口直接冲进去了！？,The girl! She actually smashed through the rubble and rushed in!?,Эта девочка! Она разбила завал и вломилась внутрь!?
line-289,陨星,喂，等一下！,"Hey, wait!","Эй, подожди!"
line-291,村长,不行！你可不能也再进去了！,Stop! Don't you go in there too!,Нельзя! Вам туда нельзя!
line-292,村长,里面可能还会产生新的塌方！,You're risking another cave-in!,Внутри может случиться новый обвал!
line-294,陨星,可恶！史尔特尔！,Damn it!! Surtr!,Черт! Суртур!
line-306,,深入矿井中，机械开采的痕迹清晰可见。,"Deep within the mine, the traces of heavy machinery are obvious.",В глубине шахты видны следы механической добычи.
line-307,,道路蜿蜒向前，仿佛指引着史尔特尔前进。,"The path snakes ahead, as if guiding Surtr forward.","Дорога извивается, словно указывая Суртур путь."
line-309,史尔特尔,......这里就是通往邻村的道路吧。,So this is the path to that other village.,"……Здесь был путь к соседней деревне, да?"
line-320,史尔特尔,竟然已经完全变成了源石虫巢穴。,It's just an Originium Slug nest now.,Всё превратилось в гнездо Ори-жуков.
line-321,史尔特尔,看来几个月过来，开采出的空洞已经被这些家伙彻底占领。,It looks like they took over the empty space in the past few months.,"Похоже, за несколько месяцев пустые выработки были полностью захвачены этими тварями."
line-322,史尔特尔,麻烦。,Troublesome.,Проблемы.
line-332,史尔特尔,这是......,Hm...,Это……
line-336,,牵着手的小孩子们，从眼前的道路穿过。,Children holding hands walk along the path.,"Дети, держась за руки, прошли по этой дороге."
line-337,,绕过了数不清的源石虫的痕迹。,Passing by the countless traces of Originium Slugs.,Миновав следы бесчисленных Ори-жуков.
line-338,,消失在了黑暗的前方。,Disappearing into the darkness ahead.,Исчезли в темноте впереди.
line-342,史尔特尔,啊？,Huh?,А?
line-354,陨星,这个爆炸声是！,An explosion!,Этот звук взрыва — !
line-356,村长,难道又是塌方！,Another cave-in!?,Неужели снова обвал!
line-357,村长,那位小姑娘有危险了！这可怎么办啊！？,That girl is in danger! What do we do!?,Девочка в опасности! Что же делать!?
line-365,,记忆中的街道，充满了泥土味，而不是干燥的植物味。,"The streets in my memories were filled with the rich aroma of the earth, not the scent of dried plants.","Улица из воспоминаний была наполнена запахом земли, а не сухих растений."
line-366,,记忆中的同伴，也不会拿着雪糕来回追赶。,"The companions in my memories would not chase after one another, ice-cream in hand.",И товарищи из воспоминаний не бегали туда-сюда с мороженым.
line-367,,房屋虽然很像，但是并不相同。,"The buildings looked the same, yet were completely different.","Дома хоть и похожи, но они не те."
line-368,,并不只是设计的细微不同，而是，材质、结构都完全不同。,It was not just minor differences in the design. Even the materials and structures were completely different.,"Дело не в мелких деталях дизайна, а в том, что материалы, структура — всё совсем другое."
line-375,史尔特尔,啊，受伤了。疼，手掌心这不是擦伤了吗。,"Ah, I'm hurt. Ouch. My palm's scratched.","Ах, поранилась. Больно, ладонь содрала."
line-376,史尔特尔,没想到我也会有因为分心被源石虫偷袭的一天。,Never thought there would be a day I got distracted enough to get ambushed by Originium Slugs.,"Не думала, что когда-нибудь отвлекусь и попадусь в засаду Ори-жуков."
line-377,史尔特尔,啧。,Tch.,Тц.
line-379,史尔特尔,这，这是......,This... this is...,"Это, что это……"
line-380,史尔特尔,在矿坑下面，还有另一个地下大空洞？,There's another empty space beneath the mining pit?,Под шахтой есть еще одна огромная подземная полость?
line-384,,悉悉索索，是源石虫的声音。,(Rustle rustle). It's the sound of Originium Slugs.,"Шур-шур, это звуки Ори-жуков."
line-385,,悉悉索索。,(Rustle rustle).,Шур-шур.
line-386,,悉悉索索。,(Rustle rustle).,Шур-шур.
line-390,史尔特尔,大空洞里面的这是，城市遗迹吗......,The ruins of a city in a giant cavern...?,"То, что в большой полости — это руины города…"
line-394,,史尔特尔身处在地下更深处的空洞之中。,Surtr enters the cavern deep beneath the earth.,Суртур находится в полости еще глубже под землей.
line-395,,除了源石虫的亮光，依稀能看清一些的房屋轮廓，横七竖八地掩埋在岩石间。,"Beside the glow of Originium Slugs, she can trace the outlines of buildings among the piles of stone and rubble.","Помимо света Ори-жуков, смутно виднелись очертания домов, погребенных среди скал."
line-396,,路上的砖石，墙体的砖石。,"Tiles of a road, bricks of a wall.","Кирпичи на дорогах, кирпичи на стенах."
line-397,,怎么看，都是已经被掩埋了很长很长时间了。,It is very clear that the entire place has been buried for a very long time.,"Как ни крути, они были погребены очень, очень давно."
line-398,,几十年？几百年？,Dozens of years? Hundreds of years?,Десятки лет? Сотни?
line-399,,史尔特尔也不知道，但是对她来说，确实是找到了自己想要找到的东西。,"Surtr does not know either. Yet, she has found that which she is looking for.","Суртур тоже не знала, но для нее она действительно нашла то, что хотела."
line-407,陨星,就是这里！,Here!,Я здесь!
line-414,陨星,！！,! !,！！
line-415,陨星,史尔特尔！,Surtr!,Суртур!
line-420,史尔特尔,啊，多亏了陨星你帮我定好了位，这样也方便我从里面打破岩层出来。,"Ah, thanks for pinpointing the location. I was able to break the rock layer at the correct spot.","А, спасибо Метеор, что помогла с позиционированием, так мне было легче пробить пласт породы изнутри."
line-422,陨星,你做了什么！干嘛要自己一个人深入危险的地方！,What were you thinking?! Why would you rush into such a dangerous place all by yourself?!,Что ты наделала! Зачем было в одиночку лезть в опасное место!
line-424,史尔特尔,我这不是，进去做探查吗。,I was doing a little thing called 'investigating'.,Разве я не пошла туда на разведку?
line-425,史尔特尔,顺便，我找到了内部塌方的原因，是因为在矿井下面有源石虫巢穴，里面有一个巨大的空洞。,"Incidentally, I discovered the cause of the cave-ins. There was a nest of Originium Slugs below the mine, inside a giant cavern.","Кстати, я нашла причину обвала: под шахтой было гнездо Ори-жуков, внутри огромная полость."
line-426,史尔特尔,挖掘导致了下方支撑压力扩大，于是整个塌方掉了。,"The mining put more pressure on the bottom, so the whole thing just collapsed.","Добыча привела к увеличению давления, и всё рухнуло."
line-427,史尔特尔,为了解决问题，我已经把下面源石虫巢穴全毁，并且利用塌方把整个空洞都封了起来。,I destroyed the Originium Slug nest and used the cave-in to seal up the entire cavern. Done.,"Чтобы решить проблему, я уничтожила гнездо и обрушила полость, запечатав ее."
line-428,史尔特尔,虽然跳过了基础探测，应该算是解决了问题了。,"Though we skipped over the standard procedures, the issue was resolved.","Хоть я и пропустила начальный этап разведки, можно считать, что проблема решена."
line-430,村长,啊!,What!,А!
line-432,陨星,啊？,Huh?,А?
line-440,陨星,所以，恰好你自己就这样把问题全解决了，也没找到去邻村的路？,"So, you solved the whole problem by yourself, but you didn't find the path to the neighboring village?","То есть, ты просто взяла и решила проблему, но не нашла дороги к соседней деревне?"
line-442,史尔特尔,恩，我在路上就发现了，邻村也是错的，这里也是错的。,"Right, I realized that neither village was the one in my memory.","Да, я по дороге поняла, что соседняя деревня — не та, и здесь — тоже не то."
line-443,史尔特尔,看来是我搞错了，这里并没有我想要找的回忆。,I made a mistake. There aren't any memories I'm looking for here.,"Похоже, я ошиблась, здесь нет воспоминаний, которые я искала."
line-445,陨星,一向记录得这么详细的你也会搞错？,You'd mess up something you recorded so diligently all this while?,"Ты, которая всегда всё так детально записывает, тоже можешь ошибиться?"
line-447,史尔特尔,大概吧。,I suppose I would.,Наверное.
line-449,陨星,......我以前也遇到过这样的事情。,I've seen something like this before.,……Со мной раньше тоже такое случалось.
line-450,陨星,在寻找目标的路上，总会在接近目标的时候遇到各种失败。,You run into all sorts of problems on the way to your goal.,"По пути к цели всегда сталкиваешься с неудачами, когда, казалось бы, уже близок к ней."
line-451,陨星,不过我也是依靠了身边的人，至少才能让我坚持到现在。,It's thanks to the people beside me that I've made it this far.,"Но я полагалась на близких людей, только так смогла дойти до этого дня."
line-453,史尔特尔,对我来说倒也是习以为常了。,I'm used to it.,Для меня это привычное дело.
