ID,Character,Original Text,Reference,Translation
line-115,,“我的心充满希望。”,'My Heart is filled with Hope.',«Сердце надеждой наполняет».
line-123,肆无忌惮的术师,你们在这儿待了这么久，就算是孩子，也该知道是怎么回事了。,"You two have been here for a long time. You may be kids, but you've figured it out already, haven't you?","Вы здесь уже так долго, даже для детей вы должны понимать, что к чему."
line-125,肆无忌惮的术师,你们毕竟是陛下仅存的血脉，我也不想搞得太难看。下一个轮到谁，你们俩自己决定吧。,"You're His Majesty's only surviving bloodkin, after all. I don't want to make this too ugly. I'll let you decide who will be next.","В конце концов, вы — последняя кровь Его Величества, я не хочу доводить всё до крайностей. Решите сами, чья очередь следующая."
line-127,畏首畏尾的贵族,这次我们的技术有了很大的改进......也许会成功......也说不定。所以，没准这次接受实验的那个人，会......成为很厉害很厉害的术师哦。,"We've made vast improvements to our technology... It might succeed... most likely. Whichever of you that undergoes the experiment... might become a really, truly amazing Caster.","В этот раз наша технология значительно улучшилась... может быть, всё получится... кто знает. Так что, возможно, тот, кто пройдет эксперимент сейчас, станет... очень, очень сильным заклинателем."
line-131,,我们两个谁都不傻。,We weren't stupid.,Мы оба не глупые.
line-132,,那个贵族装束的人前几次也这么说，可离开房间的那些人谁也没回来。,"The man in the noble attire told us the same thing the few times before that, but none of the ones who left with him ever came back.","Тот человек в костюме аристократа говорил то же самое в прошлые разы, но никто из тех, кто покинул комнату, не вернулся."
line-133,,我双腿发抖，偷偷看了看旁边的孩子，他的嘴唇也变得煞白。,"My legs trembled. I looked to the boy next to me. His lips were pale, too.","Мои ноги дрожали, я украдкой посмотрел на ребенка рядом, его губы тоже стали мертвенно-бледными."
line-134,,我不想消失，我也不想让他消失，但是......,"I didn't want to disappear, nor did I want him to disappear, but...","Я не хочу исчезать, и я не хочу, чтобы он исчез, но..."
line-135,,他注意到我的眼神，扭过头来，颤抖着对我抬起嘴角。,"He noticed my gaze and turned to me, and spoke those words as his lips trembled:","Он заметил мой взгляд, повернул голову и, дрожа, улыбнулся мне уголками губ."
line-136,,“我来吧。”,'I'll do it.',«Я пойду».
line-137,,听见他开口，我再也支撑不住，两腿一软，跪倒在地。,"When I heard him say that, I couldn't keep myself upright anymore. My legs gave out, and I fell to the ground.","Услышав это, я больше не мог держаться, ноги подкосились, и я рухнул на пол."
line-148,,我一个人在空荡荡的房间里住了两个月。,I lived alone in the empty room for two whole months.,Я прожил два месяца в пустой комнате один.
line-149,,然后，一个下雨的晚上，那个孩子被抬了过来，双目紧闭，咬着嘴唇，但他活着。,"Then, on a rainy night, they brought the boy back. His eyes were closed, and he bit his lips hard, but he was alive.","Затем, в один дождливый вечер, того ребенка принесли обратно. Его глаза были плотно закрыты, он закусил губу, но он был жив."
line-150,,我以为奇迹真的发生了，可几天之后，他又从房间里被抬走，从此像其他人一样消失不见。,"I thought it was a miracle, but mere days later, he was taken from the room again, never to be seen again. Just like the others.","Я подумал, что чудо свершилось, но через несколько дней его снова унесли из комнаты, и он, как и другие, исчез без следа."
line-151,,临走之前，他还在哼那首歌。,He was still humming the song before he left.,Перед уходом он всё еще напевал ту песню.
line-152,,“我的心充满希望。”,'My Heart is filled with Hope.',«Сердце надеждой наполняет».
line-161,,又过了几天，终于轮到我了。,"A few days came and went, and it was finally my turn.","Прошло еще несколько дней, и наконец настал мой черед."
line-162,,我一路跟着那两个人走，一路看到好多以前从未见到过的房间，里面是各种各样的装置和仪器。,"I followed those two. On our way, I saw many rooms that I had never seen before. There were all kinds of devices and equipment inside.","Я шел следом за теми двумя и видел множество комнат, в которых раньше никогда не был, полных всяческих приспособлений и инструментов."
line-163,,我们走到一间小小的房间里，里面的一切都是白的。,We arrived at a small room that was completely white inside.,"Мы вошли в маленькую комнату, где всё было белым."
line-164,,那个穿高塔术师衣服的人让我躺在床上。她戴上了白色的口罩和手套，看起来很怪异。,The woman in the spire caster attire told me to lie down on the bed. She was wearing a white surgical mask and gloves and had a very strange feel to them.,"Человек в одежде заклинателя из Высокой Башни велел мне лечь на кровать. Она надела белую маску и перчатки, выглядело это очень странно."
line-165,,她把一个面罩扣在我的脸上，然后我就什么都不知道了。,"She put a mask over my face, and that was the last thing I remember.","Она надела на мое лицо маску, а потом я уже ничего не помню."
line-174,,我是在那些人的欢呼声中醒来的。,I was woken up by their cheers.,Я очнулся под ликование тех людей.
line-175,,我刚一醒来，立刻就觉得自己的脑袋里面有岩浆正在沸腾，几乎要把我的眼睛烤熟。,"When I awakened, it felt like there was lava burning in my brain and roasting my eyes.","Как только я пришел в себя, сразу почувствовал, как в моей голове бурлит лава, почти поджаривая глаза."
line-176,,剧痛持续了......多长时间？几天？几个星期？几个月？,The pain lasted... how long was it? Days? Weeks? Months?,Эта мучительная боль продолжалась... как долго? Несколько дней? Несколько недель? Месяцев?
line-185,,无论如何，随着时间流逝，疼痛渐渐减弱，最后变成了偶尔会剧烈发作，但很快就能恢复的头痛。,"Nevertheless, as time went on, the pain slowly weakened. In the end, I would get bouts of intense pain that quickly subsided.","Как бы то ни было, со временем боль постепенно утихла, превратившись в головную боль, которая иногда обострялась, но быстро проходила."
line-186,,我等着他们像对别人一样把我抬出去，但他们没有。,"I waited for them to carry me outside like everybody else, but they didn't.","Я ждал, что они унесут меня, как остальных, но они этого не сделали."
line-187,,他们反而开始对我献殷勤，给我加餐，放我在庭院里乱跑。,"Not only that, they started to fawn on me, gave me more food, and let me run outside in the courtyard.","Вместо этого они начали угождать мне, лучше кормить и выпускать гулять во двор."
line-188,,他们还给我上课，教我读，教我写，还有，教我源石技艺。,"They started giving me lessons to teach me how to read, write, and most importantly, use Originium Arts.","Они даже начали учить меня: читать, писать и, конечно, использовать искусства ориджиниума."
line-189,,他们把属于那个叔叔的法杖和源石骰子珍而重之地交给了我，说它们曾经是陛下的收藏，让我一定要好好珍惜。,"Very solemnly, they gave me the wand and Originium dice that belonged to the old man and told me to cherish them, as they were a part of His Majesty's collection.","Они торжественно вручили мне посох и кости из ориджиниума, принадлежавшие тому дяде, сказав, что когда-то они были коллекцией Его Величества, и чтобы я берег их."
line-190,,从那以后，我每展示出一点法术上的天赋，都能换来一片肉麻的赞美声。,"Thereafter, whenever I showed any aptitude for Arts, they would shower me with praise.","С тех пор каждый раз, когда я демонстрировал хоть немного таланта в искусстве заклинаний, это сменялось шквалом льстивых похвал."
line-191,,当然，这样的日子也没持续多久。,"Of course, those days didn't last very long.","Конечно, такие дни длились недолго."
line-199,畏首畏尾的贵族,这个孩子......是不是到此为止了？,Is this... all we'll get with this boy?,"Этот ребенок... может быть, это предел?"
line-201,肆无忌惮的术师,现在看来，就算我们把他逼到极限，他最多也就只能和落单的女皇之声扳扳手腕......,"From the looks of it, even if we pushed him to his limits, he would only be able to arm wrestle a single Empresses' Voice fighter.","Судя по всему, даже если мы доведем его до предела, максимум, что он сможет — это потягаться с одиноким Голосом Императора..."
line-203,肆无忌惮的术师,要不，像之前那个孩子一样，我们把“尘世之音”的能量流动调整一下......,Perhaps we should adjust his 'Voice of Mundane' energy fluctuations like the last one...,"Может быть, сделаем как с тем ребенком, немного скорректируем течение энергии «Звуков Мира»..."
line-205,畏首畏尾的贵族,算了吧。,Forget it.,Хватит.
line-207,肆无忌惮的术师,怕什么，这次我们再改进——,What're you afraid of? If we improv—,"Чего ты боишься, в этот раз мы улучшим..."
line-209,畏首畏尾的贵族,不行！！,You can't!,Ни за что!!
line-211,肆无忌惮的术师,你敢跟我顶嘴？！,You dare talk back to me?!,Ты смеешь мне перечить?!
line-213,畏首畏尾的贵族,那么多段“尘世之音”，现在已经只有这一段还能被奏响了；十五个和陛下有血缘联系的人，现在也只剩下这一个了！,"We had so many verses of 'Voice of Mundane,' and this is the only one that can still be played. We had fifteen of His Majesty's bloodkin, and this boy is the only one left!","Из такого множества фрагментов «Звуков Мира» сейчас можно исполнить лишь этот один; из пятнадцати человек, связанных кровью с Его Величеством, остался только этот!"
line-215,畏首畏尾的贵族,把他培养起来，我们或许还能流亡到其他国家去换个一官半职，最重要的是，陛下的血脉还能流传下去。,"If we raise him right, we might yet be able to flee to another country and buy ourselves official appointments there, and, more importantly, His Majesty's bloodline will continue.","Если мы воспитаем его, то, возможно, еще сможем эмигрировать в другие страны и получить какую-нибудь должность, а главное — кровь Его Величества продолжит существовать."
line-217,畏首畏尾的贵族,把他也像那个孩子一样毁了，我们就只能集体自裁以谢陛下了！！,"If he ends up buggered like the other kid, then the only way we'll have to make it up to His Majesty is by taking our own lives!","Если погубим и его, как того ребенка, нам останется только совершить коллективное самоубийство, чтобы искупить свою вину перед Его Величеством!!"
line-219,肆无忌惮的术师,......,......,......
line-229,,第二天，他们也不见了。,"The next day, they were gone too.",На следующий день они исчезли.
line-230,,不是什么自裁，而是他们总挂在嘴边的女皇之声来了。,"They didn't take their own lives. Rather, it was because the Empresses' Voice they kept talking about were here.","И не из-за самоубийства, а потому что пришел Голос Императора, о котором они постоянно твердили."
line-231,,我坐在空荡荡的房间里，听着外面的喊杀声，心里反而有些快意。,"When I sat in the empty room and listened to the screams outside, I couldn't help but feel a sense a joy.","Я сидел в пустой комнате, слушая крики сражающихся снаружи, и чувствовал странную радость."
line-232,,那些人不是最喜欢说什么“陛下的血脉”了吗？,"After all, they all loved to talk about 'His Majesty's bloodline.'",Разве не они больше всего любили говорить о «крови Его Величества»?
line-233,,他们最害怕的事就要发生了，受诅咒的血脉就要断绝了。,"And now what they feared the most, the destruction of this cursed bloodline, was finally about to happen.","Происходит то, чего они боялись больше всего — проклятая кровная линия сейчас оборвется."
line-236,,一个穿着华丽的人破门而入。,An elegantly dressed man kicked the door in and entered.,В комнату ворвался человек в роскошном облачении.
line-237,,这就是女皇之声吧。,This must be the Empresses' Voice.,"Это, наверное, и есть Голос Императора."
line-238,,女皇之声看着我，既没有放下武器，也没有发动攻击，大概是在犹豫。,He looked at me and neither lowered his weapon nor attacked. He was probably hesitating?,"Голос Императора посмотрел на меня, не опуская оружия, но и не атакуя, видимо, сомневаясь."
line-239,,还犹豫什么呢？,Hesitating for what?,Чего же медлить?
line-240,,我抓起法杖对准女皇之声，源石骰子在我身边环绕起来。,"I picked up my wand and pointed it at the Empresses' Voice, and the Originium dice started to revolve around me.","Я схватил посох, направил его на Голос Императора, и вокруг меня закружились кости из ориджиниума."
line-241,,他果然以我完全无法想象的速度冲了过来，手里的铜管乐器狠狠敲在我头上。,"As I expected, he dashed toward me unbelievably quickly and struck the brass instrument on my head hard.","Он бросился ко мне со скоростью, которую я не мог себе представить, и его духовой музыкальный инструмент сильно ударил меня по голове."
line-252,,以那一击为分界，我短暂的人生被分为两截。,That strike was the very thing that divided my short life into two wildly different halves.,Этим ударом моя недолгая жизнь была рассечена на две части.
line-253,,乌提卡伯爵忘记了自己是如何坐上的这把带手铐的椅子，只有不时发作的头痛提醒他，他脑子里还有巫王在尘世留下的最后的旋律。,Graf Urtica has forgotten how he found himself handcuffed to this chair. His frequent headaches serve as the only reminder that the Witch King's final melody yet lives in his head.,"Граф Утика забыл, как он оказался в этом кресле с наручниками, и лишь время от времени возникающая головная боль напоминала ему, что в его голове звучит последняя мелодия, оставленная Королем-Чародеем в этом мире."
line-254,,他的伯爵代理人带着嫌恶告诉他，那是“不可说的人”的遗物，已经和他的身体不可分割。,"His regent, managing the Grafschaft, has told him with scorn that it is an artifact left behind by 'the one whose name we dare not speak', and that it is no longer separable from his body.","Его графский поверенный с отвращением сказал, что это реликвия «Того, кого нельзя называть», и она стала неотделима от его тела."
line-255,,但他完全不知道，自己是怎么和那东西融为一体的。,But he has no idea at all how he became one with that thing.,"Но он понятия не имел, как стал с этим един целым."
line-256,,他现在想起来了。,He remembers now.,Теперь он вспомнил.
line-257,,他该怎么办？,What should he do?,Что ему делать?
line-258,,我能怎么办？,What can I do?,Что я могу сделать?
