ID,Character,Original Text,Reference,Translation
line-67,伊内丝,姆拉姆，酒莓软芯，淤兰，和我们的一支小队同归于尽，有人杀出了重围，然后被赫德雷的刀兵斩首。,"Milim, Tipsy, and Mudflower took one of our teams down with them. One of them fought her way out of the trap, but Hoederer's swordsmen got her head.","Милим, Типси и Мадфлауэр утянули за собой одну из наших команд. Одна из них пробилась из ловушки, но мечники Ходерера отрубили ей голову."
line-68,伊内丝,普特尔刚才死在那栋楼下，很意外，好像是为了救一个没来得及撤出的平民。,"Unexpectedly, Pter died downstairs over there not too long ago. Apparently tried to save some civilian who didn't have time to evacuate.","Неожиданно, Птер недавно умер там, внизу. По всей видимости, пытался спасти какого-то мирного жителя, у которого не было времени эвакуироваться."
line-69,伊内丝,索拉娜还留着一口气，被带回去了，想必她会想方设法自尽的吧。,"Slanna's still breathing and we took her in, but she's probably looking for some way to kill herself.","Сланна еще жива, и мы забрали ее к себе, но, вероятно, она ищет способ покончить с собой."
line-70,伊内丝,......还不吭声吗。,"....What, nothing to say?",...Все еще молчишь?
line-71,伊内丝,别躲了，你听得见，影子一清二楚，你的气息混乱不堪，伤得不轻。,"Stop hiding. I know you can hear me. I can see your shadow, and I can tell from your ragged breathing that you're badly wounded.","Не прячься, ты слышишь. Тень видит все отчетливо. Твое дыхание сбито, ты тяжело ранен."
line-76,Scout,......你为什么知道他们的名字？,...Why do you know their names?,...Почему ты знаешь их имена?
line-78,伊内丝,W特意嘱咐过，你们会把兵牌一类的东西挂在身上。,W told me specifically for the occasion. You guys keep some kind of dogtags on you.,W специально предупреждала: вы всегда носите при себе что-то вроде жетонов.
line-79,伊内丝,“至少杀了谁还是要弄明白的，这里毕竟不是卡兹戴尔，不留神杀错人可就不好办了”。,'At least you have to know who you killed. This isn't Kazdel anymore. It'd be bad if you killed the wrong person.',"«По крайней мере, нужно понимать, кого именно убили. В конце концов, это не Каздел, будет плохо, если по ошибке убьешь не того»."
line-81,Scout,那不是兵牌，牺牲的那些干员们......也不全是士兵。,"Those aren't dogtags, and the operators we lost... weren't all soldiers.",Это не жетоны. Погибшие оперативники... они не все были солдатами.
line-82,Scout,我以为会是W来亲自动手。,I thought W would finish me herself.,"Я думал, W придет, чтобы разобраться лично."
line-84,伊内丝,她......哼，我要是说她不忍心亲手解决你，你会信吗？,Hmph. She... Would you believe me if I told you that she doesn't have the heart to do that?,"Она... хм, если я скажу, что у нее не хватило духа покончить с тобой лично, ты поверишь?"
line-85,伊内丝,摄政王派来的领袖已经被你杀了，想要接管的可不止她一个，她现在比较忙。,"You killed the leader that the Regent sent. She's not the only one who wants to take over, so she has her hands full.","Лидера, присланного Регентом, ты уже убил. Желающих занять его место немало, она сейчас занята."
line-86,伊内丝,就像当时你和W说好的一样。,Like the agreement you had with W.,"Все в точности, как вы с W договаривались тогда."
line-87,伊内丝,一旦你完成任务，我们就会“后知后觉”地全力歼灭你们。,"As soon as you complete your mission, we'll annihilate you with all our strength, in 'hindsight.'","Как только ты выполнишь задание, мы «совершенно случайно» полностью уничтожим вас."
line-89,Scout,......,......,...
line-91,伊内丝,......你在巷战的过程中还抽空救了个人。但现在，那不是我们的管辖范围。,"...During the firefight, you even took the time to rescue someone. But, that's not any of our business.",...Ты нашел время спасти человека во время уличных боев. Но сейчас это не наше дело.
line-92,伊内丝,但是爱国者在那里，你不需要过问。,"Patriot is over there, so there's no need to bother with that.","Но там Патриот, тебе не стоит об этом волноваться."
line-94,Scout,......这样，就好。,...Good.,...Хорошо.
line-95,Scout,你们......变了，过去的W不是个会刻意记住死者名讳的人。,You've all... changed. W was not the kind of person to go out of her way to remember the names of the dead.,Вы... изменились. Прошлая W не стала бы намеренно запоминать имена погибших.
line-97,伊内丝,她确实变了，但更多时候是变得更像个疯子。,"Yeah, she did change. But she's only become more of a lunatic.","Она действительно изменилась, но она стала ещё большим безумцем."
line-98,伊内丝,你纯粹的战地经验就堪比浮士德的源石技艺，说不定只是为了让你动摇，好让我用法术捕捉你才故意记下名字的呢？,"Your experience on the battlefield is pure, like Faust's Arts. Who's to say that this wasn't just a ruse to trip you up? What if she only wrote down their names so I could toy with you with my Arts?","Твой чистый боевой опыт сравним с искусствами Фауста. Может, я специально запомнила имена, чтобы заставить тебя дрогнуть, чтобы я могла поймать тебя своими искусствами?"
line-100,Scout,......老样子，总不放过任何取乐的机会。,...That sounds like her. She would never miss an opportunity to have some fun.,"...Как обычно, никогда не упускаешь возможности повеселиться."
line-102,伊内丝,彼此，你不是也接受了这种W才能想出来的疯狂交易。,Same with you. Didn't you also agree to this crazy deal that only W could come up with?,"Взаимно. А разве не ты принял эту безумную сделку, которую могла придумать только W?"
line-104,Scout,用我的命换取一个机会，再让该把握住这个机会的人把握住它，这并不疯狂。,"Trading my life for an opportunity, then letting those who should take that opportunity follow through? There's nothing crazy about that.","Променять свою жизнь на возможность, а потом позволить тем, кто должен был ею воспользоваться, осуществить задуманное? В этом нет ничего безумного."
line-105,Scout,还有我牺牲的队员们，也一样。他们为了自己的理念而死，没有他们，我无法成功。,"Just like those who sacrificed their lives. They died for their own ideals. Without them, I cannot succeed.","Как и те, кто пожертвовал своей жизнью. Они умерли за свои идеалы. Без них я не смог бы добиться успеха."
line-107,伊内丝,......看来时过境迁，大家都有一些变化。,...It seems like everyone's changed with the passing of time.,"...Похоже, все мы изменились с течением времени."
line-109,Scout,你也是，过去的你绝不会像现在这样，给敌人喘息的空间。,"You too. You never would've given your enemy time to breathe, like you're doing now.","Ты тоже. Раньше ты бы никогда не дала врагу передышки, как сейчас."
line-110,Scout,赫德雷应该提醒过你。,Hoederer should have warned you.,Хёдерер должен был тебя предупредить.
line-120,伊内丝,——,What?!,—
line-121,伊内丝,为什么还要抵抗？,Why are you still resisting?,Зачем продолжать сопротивляться?
line-130,伊内丝,......啧，不见了......,...Tch... He's gone...,"...Тц, исчез..."
line-131,伊内丝,......,...,...
line-132,伊内丝,但愿你能就这么逃掉......,But don't think you can get away so easily...,"Надеюсь, тебе удастся сбежать..."
line-140,伊内丝,（这个方向吗？）,(This way?),(В этом направлении?)
line-141,伊内丝,（......）,(......),(...)
line-142,伊内丝,（没错，这里。动作真快。）,"(No doubt, this is the way. He's fast.)","(Точно, здесь. Как быстро он двигается.)"
line-143,伊内丝,（麻烦的家伙，如果他没有受伤，恐怕我连他人都见不着......）,"(Tricky bastard. If he wasn't injured, I might not even be able to keep up...)","(Хитрый ублюдок. Если бы он не был ранен, боюсь, я бы его даже не увидела...)"
line-144,伊内丝,（等等。）,(Wait...),(Подожди.)
line-145,伊内丝,（他......他在向核心城转移？）,(He... he's heading towards the middle of the city?),(Он... он направляется к ядру города?)
line-146,伊内丝,（那里——啧！）,(That's where... Tch!),(Там... Тц!)
line-154,伊内丝,......该死！,...Damn it!,...Черт!
line-155,伊内丝,已经这么靠近核心城了，你到底想干什么？,"What are you after, so close to the core city?","Ты уже так близко к ядру, что ты, черт возьми, хочешь сделать?"
line-156,伊内丝,老老实实离开切尔诺伯格不行吗！？,Why can't you just get out of Chernobog?!,Неужели нельзя было просто тихо уйти из Чернобога!?
line-158,Scout,......你有时候真不像是个萨卡兹，伊内丝。,"...You really don't act like a Sarkaz at times, Ines.","...Порой ты совсем не похожа на Сарказа, Инес."
line-160,伊内丝,我本来就不是。,I never was one.,Я им и не являюсь.
line-162,Scout,——你该继续装下去的，你是个萨卡兹雇佣兵，而这里是战场。,"—You should keep pretending that you are. You are a Sarkaz mercenary, and this is the battlefield.","— Тебе следовало продолжать притворяться. Ты — наемник-Сарказ, а это поле боя."
line-164,伊内丝,现在你跑不动了，失血过多，头晕，四肢发冷，除了你的影子像是要烧起来一样，你不应该还能站着。,"You can't even run anymore. You've lost too much blood, your head is spinning, and your limbs are going numb. Your shadow's the only thing still burning. You shouldn't even be able to stand.","Ты даже бежать больше не можешь. Потерял слишком много крови, голова кружится, конечности немеют. Горит только твоя тень. Ты даже стоять не должен."
line-166,Scout,我的伤，我自己有数，何况这里还有那么多的整合运动。,"I'm well aware of my own injuries. Besides, this place is crawling with Reunion.","Я знаю о своих ранах, к тому же здесь еще полно людей из «Воссоединения»."
line-167,Scout,而对你们......你，赫德雷，还有W......我有一个建议。,"But for the lot of you... You, Hoederer, and also W... I have a suggestion.","А что до вас... Тебя, Хёдерера и W... у меня есть совет."
line-169,伊内丝,......念在殿下的份上。,...For Her Majesty's sake.,...Ради Её Величества.
line-171,Scout,用你的眼睛看清真相，在那之前不要白白死去。,"Use those eyes of yours to see the truth, and don't die in vain before that.","Смотри своими глазами, чтобы увидеть правду, и до того момента — не погибай напрасно."
line-172,Scout,我们......萨卡兹不该这样继续被人利用了。,We Sarkaz... should not allow others to continue to use us.,Мы... Сарказы не должны позволять использовать нас дальше.
line-174,伊内丝,你在说法术？这里能看到什——,Are you talking about my Arts? What am I supposed to be seeing—,Ты говоришь о моих искусствах? Что здесь можно уви...
line-176,伊内丝,——,——,—
line-177,伊内丝,————,————,————
line-178,伊内丝,——这是......这......这是谁......这种......,——What... this... Who is this... why...?,— Что это... это... кто... такое...
line-199,塔露拉？,......,...,...
line-200,塔露拉？,......萨卡兹？,...Sarkaz?,...Сарказ?
line-208,伊内丝,——！,——!,—!
line-209,伊内丝,不可能，被察觉到了——！？,Impossible... She saw me?!,Невозможно... Она меня увидела?!
line-211,Scout,（机会——！）,(Now's my chance—!),(Шанс —!)
line-220,赫德雷,很久不见了。,Long time no see.,Давно не виделись.
line-222,Scout,唔......你？你原来......还活着。,Nngh... You? So... you're alive...,Ннгх...  Ты? Значит... ты жив...
line-224,赫德雷,嗯。,Mhm.,Хм.
line-225,赫德雷,我一直在跟着你，只靠伊内丝，很难对付你这样的高手。,I've been following you this whole time. I figured Ines alone wouldn't be enough to handle an elite like you.,"Я все время следил за тобой. Одной Инес трудно справиться с таким ветераном, как ты."
line-226,赫德雷,虽然交易内容就是要付出性命，我们也没打算手下留情，但我还是希望你能......,"The price to pay for this information is your life. And though we never planned to show any mercy, I did hope that you would...","Хотя по условиям сделки ты должен был отдать жизнь, и мы не собирались проявлять милосердие, но я все же надеялся, что ты..."
line-227,赫德雷,可现在我们已经不能给你更多机会了，这里太过靠近核心城了，W不希望任何人的注意力转移到这里。,"But now, we can't give you any more chances. You're too close to the core city. W doesn't want anyone poking around over there.","Но сейчас мы уже не можем дать тебе больше шансов. Мы слишком близко к ядру, W не хочет, чтобы внимание кого-либо было привлечено сюда."
line-229,Scout,呵......听上去......现在她才是队长了......,Heh... Sounds like... she's the captain now...,Ха... звучит так... будто теперь она капитан...
line-230,Scout,你......原来......,You... always...,Ты... значит...
line-232,赫德雷,......抱歉。睡吧，老朋友。,"...I'm sorry. Sleep now, old friend.","...Прости. Спи, старый друг."
line-234,Scout,你们......不该继续待在这里......,You... should not stay here...,Вам... не следовало оставаться здесь...
line-236,赫德雷,......我知道的，老朋友。,"...I know, old friend.","...Я знаю, старый друг."
line-237,赫德雷,我一直都知道的。,I've known that all along.,Я всегда это знал.
line-239,伊内丝,赫德雷！,Hoederer!,Хёдерер!
line-241,赫德雷,你刚才动摇了，为什么？,You hesitated back there. Why?,"Ты дрогнула, почему?"
line-243,伊内丝,——快走！,—Hurry!,— Уходим!
line-244,伊内丝,我们必须马上通知W，必须——,"We need to let W know, immediately!","Мы должны немедленно сообщить W, мы должны..."
line-245,伊内丝,啧！她靠近了！,Tch! She's coming!,Тц! Она приближается!
line-249,塔露拉,......,...,...
