ID,Character,Original Text,Reference,Translation
line-98,“疤眼”,从我们认识开始，你从未把那些个预言放在心上，对吧？,"Those prophecies never did gnaw at you, in all the time we knew each other, no?","С тех пор как мы познакомились, ты ни разу не принимала эти пророчества близко к сердцу, верно?"
line-100,阿斯卡纶,......,......,......
line-102,“疤眼”,那......你永远不会理解一个贪婪的人对控制命运的渴望。,That's why you will never understand... how a greedy soul thirsts to control his fate.,Вот почему ты никогда не поймёшь... насколько жадная душа жаждет подчинить себе судьбу.
line-104,阿斯卡纶,死前少废话。,Choose better last words.,Поменьше разговоров перед смертью.
line-106,“疤眼”,我知道你急着去和巴别塔那些人会合，但现在还没到你走的时候。你看，天灾快到了。,I know how you hurry to convene with those Babel members. But it's not yet time for you to leave. Look—the Catastrophe is near.,"Я знаю, что ты спешишь встретиться с теми людьми из Вавилона. Но тебе ещё не время уходить. Видишь? Катастрофа уже близко."
line-107,“疤眼”,啊......我倒开始好奇了。,"Ah... Funny, I'm curious now.","Ах... Забавно, теперь мне стало любопытно."
line-108,“疤眼”,你在风暴之中，找到了什么？,What was it you found... within the storm?,Что ты нашла... в самом сердце бури?
line-110,阿斯卡纶,让开。,Step aside.,Отойди
line-112,“疤眼”,委托必须完成，这是我自己在疤痕商场定下的规矩。,'No commission left unfinished.' The rule I set myself back when I was at the Scar Market.,"Заказ должен быть выполнен до конца. Таково правило, которое я установил для себя ещё на Рынке Шрамов."
line-113,“疤眼”,无论生——,"Alive, or—",Живым или...
line-125,“疤眼”,呃！,Urgh!,Угх!
line-128,,阿斯卡纶的身形在他的背后消失，同一时间，薄暮般的雾气已经绕紧巨人的脖颈，将他的身躯高悬于危崖之外。,"A dawn-like mist is wound about the Cyclops's neck as Ascalon vanishes behind him, leaving his body to dangle over the cliff's edge.","Сумеречный туман обвивает шею Циклопа, пока Аскалон исчезает за его спиной, подвешивая его тело над краем обрыва."
line-132,阿斯卡纶,那你有看到过自己的结局吗？,"You ever seen your own end, then?",А ты когда-нибудь видел собственный конец?
line-134,“疤眼”,......我不在乎预言，和你一样，哈。,"I don't care for prophecies. We have that in common, hah.","......Я не верю в пророчества. Как и ты, ха"
line-135,“疤眼”,但事实就是，我们都逃不开命运。你不想挣扎吗？凭什么？为什么？怎么能够？,"But fact is, none of us can outrun fate. Don't you want to struggle out of it? What makes you not? Why can you not? How can you not?",Но факт остаётся фактом: от судьбы нам не сбежать. Ты не хочешь бороться? Почему? Почему нет? Как ты можешь не бороться?
line-136,“疤眼”,不要忘了，预言中也有你的一席之地——,"Never forget, you have your place in the prophecies too—","Не забывай, в пророчестве есть место и для тебя —"
line-138,,呜咽。风暴。,Whimpering. Storming.,Всхлип. Буря.
line-139,,哀婉的吟唱在他们的耳畔响起，来自女妖河谷的挽歌掠过地平，卷入风暴中央。,"A plaintive chant rings in their ears, an elegy o'er the horizon from the Convallis of the Banshees, sucked into the storm's eye.",Печальная песнь звучит у них в ушах. Элегия из Долины Банши проносится над горизонтом и исчезает в самом сердце бури.
line-140,,阿斯卡纶的身体不由自主地战栗着，她浑身冰凉。,Ascalon gives an involuntary shudder. She is ice cold from head to toe.,Аскалон невольно содрогается. Всё её тело леденеет.
line-141,,一阵无法诉说的刺痛从她的耳后一路激荡到脚底。,An indescribable pain rips from behind her ears down to the soles of her feet.,Невыразимая боль пронзает её от затылка до самых ступней.
line-142,,没有名字的挽歌，不祥的预兆。,This nameless elegy. This ill omen.,Безымянная элегия. Зловещее предзнаменование.
line-144,阿斯卡纶,......,......,......
line-146,“疤眼”,别了......卡兹戴尔。,Farewell... Kazdel.,Прощай... Каздель.
line-148,,阿斯卡纶听到了一声叹息。,A single sigh reaches Ascalon.,Аскалон слышит чей-то вздох.
line-150,,她的手越握越紧，直到“疤眼”的喉咙无法发出一丝轻微的声音。,"Her hand tightens fast, until not even the faintest sound will leave Scareye's throat again.","Её рука сжимается всё сильнее, пока горло Шрамоглаза не перестаёт издавать даже малейшего звука."
line-151,,然后，她松开了手。,"And then, she lets go.",Затем она разжимает руку.
line-156,“疤眼”,......哈，该死的命运。,...Hah—damned fate.,......Ха. Проклятая судьба.
line-157,,眨眼间，独眼巨人的巨大身体成了悬崖下一个渺小的点。,"In a blink, the tremendous figure of the Cyclops becomes no more than a speck below the overhang.",В мгновение ока огромное тело Циклопа превращается в крошечную точку под обрывом.
line-160,,薄雾在狂风中散去，连同兜帽投下的阴影一起，消失在坠落悬崖的泪水中。,The mist scatters to the storm. The shadow of a hood goes with it. All vanishes within the teardrops falling from the cliff.,"Туман рассеивается в бушующем ветре вместе с тенью, отбрасываемой капюшоном, и всё исчезает в слезах, падающих с обрыва."
line-161,,喘息声，天灾云中低沉的雷鸣，风沙席卷荒地的呼啸......,Gasps. Rolls of thunder from Catastrophe clouds. Whistles as the sand is swept across the barrens...,"Вздохи. Глухой рокот грома в облаках Катастрофы. Свист ветра, несущего песок над пустошью..."
line-162,,万物的声音归于沉寂。,The sound of everything culminates in silence.,Всё вокруг погружается в тишину.
line-173,,维多利亚，伦蒂尼姆,"Londinium, Victoria","Лондиниум, Виктория"
line-177,特雷西斯,那么......,Now...,Итак...
line-178,特雷西斯,属于她的萨卡兹，抬起头。,"Lift your heads, Sarkaz of hers.","Поднимите головы, Сарказы."
line-179,特雷西斯,如果你们还要履行她交予的使命，我就站在这里，等你们上前。,"If you would still see through the calling she bestowed you, here I stand. Come, step forth.","Если вы всё ещё намерены исполнить возложенную ею на вас миссию, я здесь. Жду, когда вы выступите вперёд."
line-180,特雷西斯,我准许你们为她复仇。,You may avenge her.,Я позволяю вам отомстить за неё.
line-187,刺杀者,......,......,......
line-199,刺杀者,我的衣服上，绣了我的名字。,My name is stitched onto my clothes.,На моей одежде вышито моё имя.
line-201,刺杀者,是特蕾西娅殿下亲自刺绣的，而它此刻正微微发烫，我知道......这意味着什么。,"Stitched by Her Highness Theresa's own hands. I can feel it faintly burning right this moment, and I know... what that means.","Его вышила собственными руками Её Высочество Тереза. Я чувствую, как прямо сейчас оно слегка горит, и я знаю... что это значит."
line-203,刺杀者,特蕾西娅殿下交给我们的任务已经结束了。,The mission she assigned us is over.,"Миссия, которую Её Высочество Тереза поручила нам, окончена."
line-204,刺杀者,我们不再向你举剑。萨卡兹不会在外敌前刀剑相向。,We'll clash with you no more. The Sarkaz do not draw on each other before the invader.,Мы больше не поднимем против тебя меч. Сарказы не станут сражаться друг с другом перед лицом внешнего врага.
line-206,刺杀者,......我们，向你效忠，摄政王。,"We—pledge our loyalty to you, Regent.","......Мы присягаем тебе на верность, регент."
line-207,刺杀者,只要你仍然抱有对萨卡兹的热忱，我们便甘愿把性命交给你。,"So long as you still hold your zeal and earnestness for the Sarkaz, we will trust you with our lives.","Пока в твоём сердце живут пыл и искренняя преданность Сарказам, мы готовы доверить тебе свои жизни."
line-210,曼弗雷德,即使你们险些毁掉了我们在维多利亚的一切布置？,Even though you nearly ruined all the plans we'd set up in Victoria?,"Даже после того, как вы едва не разрушили всё, что мы подготовили в Виктории?"
line-214,刺杀者,如果军事委员会决定让我们死，我们可以死。,"Should the Military Commission put us to death, we will be willing to die.","Если Военная комиссия прикажет нам умереть, мы умрём."
line-216,刺杀者,只要这能带来更好的结果......,As long as it could bring a better end...,Если это приведёт к лучшему исходу...
line-218,刺杀者,那便如她所愿。,An end as she wished.,"Пусть будет так, как желала она."
line-221,曼弗雷德,你们方才还是险些葬送计划的叛党头目，让我怎么相信——,"A moment ago, you were the renegades-in-chief, all but ready to entomb our plans. How can I possibly believe—","Ещё мгновение назад вы были лидерами мятежников, едва не погубившими весь наш план. Как я могу вам поверить —"
line-225,特雷西斯,曼弗雷德。,Manfred.,Манфред
line-228,曼弗雷德,......,......,......
line-232,特雷西斯,“如她所愿”，是吗。,"'As she wished', you said.",«Как желала она» - верно?
line-234,特雷西斯,你的名字，刽子手。,"Your name, deathmonger.","Твоё имя, палач."
line-236,刺杀者,尤莉叶。,Julie.,Джули
line-238,特雷西斯,我会记住你的名字，也会交给你最后的任务。,I will remember it. And I will hand you your final mission.,Я запомню твоё имя. И поручаю тебе последнюю миссию.
line-239,特雷西斯,卫兵，刺客，佣兵，这场血战的每一位幸存者——我要你们踏入诸王长眠之所。,"Guards, assassins, mercenaries, survivors of this sea of bloodshed one and all—you are to enter the Mausoleum of Kings.","Стражи, убийцы, наёмники — все до единого выжившие в этой кровавой бойне. Я хочу, чтобы вы вошли в Мавзолей Королей."
line-240,特雷西斯,我要你们拆碎维多利亚的钢铁心脏，在那里伏击并剿灭所有的蒸汽骑士。,You are to render Victoria's iron heart as scrap. You are to ambush and wipe out every last Steam Knight.,"Я хочу, чтобы вы сокрушили стальное сердце Виктории, устроили там засаду и уничтожили всех без исключения Паровых рыцарей."
line-242,尤莉叶,这是军事委员会削弱伦蒂尼姆的核心计划，让我们也参与？,You'd let us take part in the Commission's core plan to enfeeble Londinium?,Это центральный план Комиссии по ослаблению Лондиниума. И вы позволите нам принять в нём участие?
line-244,特雷西斯,曼弗雷德会看好你们。,Manfred will take good care of you.,Манфред присмотрит за вами.
line-246,尤莉叶,我们是不是，不可能活着离开那里？,"There's no chance we leave that place alive, is there?",Значит... живыми мы оттуда не уйдём?
line-248,特雷西斯,大可去争取。,You're welcome to fight for it.,Можете попытаться добиться обратного.
line-250,尤莉叶,好。,Very well.,Хорошо
line-255,特雷西斯,......还有什么事吗？,...What's keeping you here?,......Что-нибудь ещё?
line-257,尤莉叶,只是看看，是什么样的人培养出了阿斯卡纶。,I'm just taking it in. I'm looking at the one who fostered Ascalon.,"Просто хотела посмотреть на человека, который также воспитывал Аскалон."
line-258,尤莉叶,她始终没有摆脱你。,She never rid herself of you.,Она так и не смогла от тебя избавиться.
line-260,特雷西斯,......,......,......
line-262,尤莉叶,......在我发誓追随特蕾西娅殿下时，从未想过那一对改写了卡兹戴尔历史的混血双子的故事会如此落幕。,"I swore to follow Her Highness Theresa, with no inkling that the tale of the mixed-blood twins, rewriters of Kazdel's history, would end this way.","Когда я поклялась следовать за Её Высочеством, я и представить не могла, что история близнецов-полукровок, переписавших историю Казделя, закончится вот так."
line-263,尤莉叶,更没想到，原来我这种贱命胚子，也在这段故事之中有了一席之地。,Let alone that this disposable life of mine had a place in it.,"И уж тем более не думала, что такой ничтожной жизни, как моя, тоже найдётся место в этой истории."
line-264,尤莉叶,永别了，特雷西斯殿下。,"Farewell, Your Highness Theresis.","Прощайте, Ваше Высочество Терезис."
line-265,尤莉叶,我会把对你的憎恨，带进坟墓。,I take my hatred of you to the grave.,Я унесу свою ненависть к вам с собой в могилу.
line-274,,卡兹戴尔地区，巴别塔罗德岛本舰,"Rhodes Island of Babel, Kazdel","Сухопутный корабль""Родос-Айленд"", Вавилон, Каздель"
line-292,,“凯尔希，继续走。”,"'Keep going, Kal'tsit.'","«Кальцит, продолжай идти»."
line-295,,自诞生于世的那一天起，凯尔希从未感到这道长廊如此漫长。,"Never, since the day she was born, has this corridor felt so endlessly long to Kal'tsit.",С самого дня своего рождения Кальцит ещё никогда не чувствовала этот коридор таким бесконечно длинным.
line-300,凯尔希,Mon3tr！,Mon3tr!,Mon3tr
line-304,Mon3tr,（愤怒的嘶吼）,(Angry roar),(Яростный рёв)
line-313,无名的刺客,咳咳，咳哈。,*cough* *cough* *hack*,*кашель* *кашель* *хрип*
line-314,无名的刺客,勋爵......,My Dame...,Миледи...
line-315,无名的刺客,不要安葬我们，卡兹戴尔的土地再不能容下更多叛徒了。,Do not bury us. Kazdel's soil cannot hold any more traitors.,Не хороните нас. Земля Казделя больше не в силах вместить новых предателей.
line-318,凯尔希,了结他。,Finish him.,Покончи с ним.
line-327,,“我知道，即使孤身一人，你的脚步也不会停下。”,"'I know that, even left on your own, your step will never falter.'","«Я знаю: даже оставшись в одиночестве, ты не остановишься»."
line-331,凯尔希,阿米娅！博士！,Amiya! Doctor!,Амия! Доктор!
line-334,Mon3tr,（焦急的嘶鸣）,(Anxious crying),(Тревожные всхлипы)
line-341,凯尔希,系统无响应......这......,System unresponsive... This is...,Система не отвечает... Это...
line-343,凯尔希,Mon3tr，切开门！,"Mon3tr, cut the door down!","Mon3tr, прорежь дверь!"
line-346,Mon3tr,（狂暴的嘶吼）,(Violent roar),(Неистовый рёв)
line-355,凯尔希,Mon3tr，熔毁！,"Mon3tr, meltdown!","Mon3tr, перегрузка!"
line-362,,“你相信孤独独属于你，你相信自己没有同类。但是，自你再度苏醒的那一天起，我们便并肩而行，不是吗？”,"'You believe loneliness is yours alone, that you have none of the same kind. Yet, from the day you woke again, we've walked shoulder to shoulder, haven't we?'","«Ты думаешь, что одиночество принадлежит лишь тебе, что у тебя нет никого подобного тебе. Но с того дня, когда ты вновь пробудилась, мы ведь идём бок о бок, не так ли?»"
line-365,,不朽的帝国化为齑粉，神民的权杖在先民的呐喊中被折为两段，天幕上浪涌般的脉冲，群星自璀璨闪耀到暗淡解体的不变规律......,"Immortal empires turned to dust. Elders' scepters rent in two under Ancients' rallying cries. Pulses over the sky like a surge. The immutable rhythm of the stars, from resplendent glimmer to dull collapse...",Бессмертные империи превращались в прах. Скипетры Древних ломались надвое под криками прародителей. По небосводу прокатывались волны импульсов. А звёзды неизменно проходили путь от ослепительного сияния к тусклому угасанию...
line-366,,消亡，新生，万物轮回，于她从不陌生。,"Death, rebirth, the all-encompassing cycle—she's ever so familiar with it.","Гибель, возрождение, вечный круговорот всего сущего — всё это ей давно знакомо."
line-369,Mon3tr,（兴奋的嘶吼）,(Agitated howling),(Встревоженный рёв)
line-384,凯尔希,特蕾西娅——,Theresa—,Тереза—
line-386,凯尔希,——,—,—
line-390,,“......可总有一天，我会选择放慢脚步，停留在某处。”,"'...Yet still, one day I'll choose to slow down, to stop in place where I am.'",«...Но однажды я всё же решу замедлить шаг и остановиться где-нибудь».
line-391,,“那时候，请不要悲伤，凯尔希，继续走。”,"'When I do, Kal'tsit, don't grieve. Keep going.'","«Когда это случится, не грусти, Кальцит. Продолжай идти»."
line-394,,凯尔希下意识地搜索脑海中的记忆......,Kal'tsit subconsciously searches her memories...,Кальцит невольно перебирает в памяти...
line-395,,消亡，新生，万物轮回。,"Death, rebirth, the all-encompassing cycle.","Гибель, возрождение, вечный круговорот всего сущего."
line-396,,不。,No.,Нет.
line-397,,这一次，不一样。不太一样。,It's not—the same this time. Not quite.,На этот раз всё иначе. Не так.
line-398,,她第一次，必须与第一位能与她平等交流的挚友告别。,"For the first time, she must bid, to the first who could ever converse with her as an equal, to her dearest friend, farewell.","Впервые ей приходится попрощаться с близким другом — первым человеком, способным говорить с ней на равных."
line-406,凯尔希,特蕾西娅......,Theresa...,Тереза...
line-409,,“所以，凯尔希，到了该告别的时候了。”,"'So, Kal'tsit, it's time to say goodbye.'","«Так что, Кальцит, пришло время прощаться»."
line-412,凯尔希,阿米娅......博士......,Amiya... Doctor...,Амия... Доктор...
line-413,凯尔希,这......,But...,Но...
line-416,,“我总是说，我们的流浪终有一天会结束，萨卡兹的流浪终有一天会结束......”,"'I always say one day, our wandering is bound to end. One day, the Sarkaz's wandering is bound to end...'",«Я всегда говорила: однажды наше странствие закончится. Однажды закончится и странствие Сарказов...»
line-417,,“你的流浪......也已走到了终点......”,"'Now your wandering, too... has reached its endpoint...'",«Твоё странствие... тоже подошло к концу...»
line-420,凯尔希,我明知道这样的可能性始终存在......为什么......,I knew full well this possibility always existed... Why...?,"Я ведь прекрасно знала, что такая возможность всегда существовала... Почему же?.."
line-421,凯尔希,我应该留下，是我......,I should have stayed behind—it's my...,Мне следовало остаться. Это я...
line-424,,“因为我相信罗德岛，相信巴别塔......相信你。”,"'Because I believe in Rhodes Island, I believe in Babel... I believe in you.'",«Потому что я верю в Родос. Верю в Вавилон... Верю в тебя».
line-427,凯尔希,......,......,......
line-430,,“凯尔希，我希望这艘船，罗德岛，能成为你的家。”,"'Kal'tsit... I hope the Rhodes can be a place you name home, an Island you may always return to.'","«Кальцит... Я надеюсь, что этот корабль, Родос, станет твоим домом»."
line-433,凯尔希,......,......,......
line-434,凯尔希,......,......,......
line-437,,“我已经做了我能做的。我不会抱怨自己的结局。”,'I already did everything I could do. I won't harbor complaint for my own end.',"«Я сделала всё, что могла. И не стану жаловаться на свой конец»."
line-438,,“巴别塔的使命结束了，你们和这艘船却才刚刚起程。”,"'Babel's mission is concluded, while you and this landship have only just set sail.'","«Миссия Вавилона завершена, а вы и этот корабль только отправляетесь в путь»."
line-439,,“我不是你的同类，凯尔希。我没法解开你的疑惑。”,"'I am not the same kind as you, Kal'tsit. I cannot explain away your puzzlement.'","«Я не такая, как ты, Кальцит. Я не могу развеять твои сомнения»."
line-440,,“但我一直是你的同伴。”,'But I have always been your companion.',«Но я всегда была твоей спутницей».
line-441,,“从前，现在，未来......”,"'Then, now, and after...'","«В прошлом, настоящем, будущем...»"
line-442,,“我会一直陪伴着你们。”,'I will always be with you all.',«Я всегда буду рядом с вами».
line-443,,“那么......”,'Now...',«Итак...»
