ID,Character,Original Text,Reference,Translation
line-83,卡涅利安,请别急着否认，实际上，我见识过不少对我怀有敌意的人，将伯爵也视作贵族中的异类的也大有人在。,"And before you deny it, I've actually met plenty of people who antagonize me as well as those who see the Count as an outsider among the nobles.","Не спешите отрицать, на самом деле я видела немало людей, которые испытывали ко мне враждебность, и тех, кто считал графа белой вороной среди дворян, было предостаточно."
line-84,卡涅利安,如何，我说对了吗？,"So, am I more or less on point?","Ну что, я угадала?"
line-86,贵族侍从,......要整个莱塔尼亚接纳一个外族人，并不是一件容易的事。,It is no simple task to have the entire Leithanien be so accepting of an outsider.,...Заставить всю Лейтанию принять чужеземца — задача не из лёгких.
line-87,贵族侍从,但您并不在意那些流言，不是吗。您有相应的才能，也有胆气，我的言语只会是对您的赞誉。,"But you don't seem to mind those rumors at all. Certainly, you are no less talented than what the rumors suggest. You are bold as well. Anything I say can only hold you in high esteem.","Но вас не волнуют слухи, не так ли? У вас есть талант и отвага, так что мои слова — лишь дань уважения вашим способностям."
line-89,卡涅利安,呵呵，狡猾的回答。不过，我姑且就当做夸奖收下了。,"Hah, you certainly have a way with words, but I will take that as a compliment.","Хе-хе, хитро сказано. Что ж, приму это за комплимент."
line-91,贵族侍从,至于您方才提到的，矿区的事故......这也无需担忧，卫队和术师团已经有所行动。,As for the accident that occurred at the mines... You needn't worry. Our guards and Casters are already on the case.,"Что касается упомянутых вами происшествий на рудниках... не стоит волноваться, стража и маги уже приняли меры."
line-92,贵族侍从,您说的不错，现在这样的情况下，我们确实需要更加小心。这件事会被妥善处理，不会成为任何人攻击侯爵大人的把柄。,You are right. We indeed need to be more careful given the situation. This accident will be dealt with accordingly. No one will be able to use it against the Count.,"Вы правы, в текущих обстоятельствах нам следует быть осторожнее. Всё будет улажено, и это не станет поводом для нападок на лорда-маркиза."
line-94,卡涅利安,原来阁下认为我是在为此担忧？,"Oh, you think that's what I'm worried about?","Вот как? Вы решили, что я беспокоюсь об этом?"
line-95,卡涅利安,好吧，就当做是这样。不过，按照我的了解，你们的处理方式或许不怎么和平。,"Okay, let's say that's how it is, then. Though, as far as I know, the way you deal with things accordingly isn't generally very peaceful.","Хорошо, пусть будет так. Однако, насколько я знаю, ваши методы решения проблем едва ли можно назвать мирными."
line-97,贵族侍从,只是掸去绒毯上的灰尘罢了。,We're merely ridding our blankets of dust.,Это лишь стирание пыли с ковра.
line-99,卡涅利安,啊，您想说解决掉所有与此相关的人，也算是解决问题的一种方法？,"Oh, so you're saying taking out everyone involved is a way of solving problems?","А, значит, вы хотите сказать, что устранение всех причастных к делу людей — тоже способ решения проблемы?"
line-101,贵族侍从,......,......,...
line-103,卡涅利安,好吧，看来我已经说得太多了。是时候告辞了。,It looks like I'm overstaying my welcome. Please excuse me.,"Ладно, кажется, я сказала уже слишком много. Пора откланяться."
line-104,卡涅利安,容我提醒您，爵士大可以不在意他那些染病的领民，但女皇们可不是什么温和的小羊羔，轻视她们不会有什么好下场。,"Before I go, let me remind you that while Sir Feuerbach is free to ignore the sick in his territory, the Empresses are no gentle little lambs. Looking down on them will not serve you well.","Позвольте дать совет: сэр может не обращать внимания на своих больных подданных, но императрицы — не кроткие овечки. Пренебрежение ими до добра не доведёт."
line-106,贵族侍从,啊，不，不不，这您就错了，卡涅利安小姐。我们从没有轻视过女皇们。,"Oh, no no. You must be mistaken, Miss Carnelian, we have never looked down upon the Empresses.","О, нет, нет, нет, тут вы ошибаетесь, госпожа Карнелиан. Мы никогда не пренебрегали императрицами."
line-107,贵族侍从,女皇们需要权柄，需要更强、更有力的统治，她们要的不仅仅是追随，而是服从。她们已经腾出空来，将目光转向了我们。,"The Empresses need authority. They need a stronger, authoritative rule. They want to be obeyed, not followed. They have already turned their attention toward us and made the time to deal with us.","Императрицам нужна власть, нужно более сильное и твёрдое правление. Они требуют не просто следования, а подчинения. Они уже освободили место и обратили свои взоры на нас."
line-109,卡涅利安,很明白。任何统治者，或许都无可避免会走向这个方向。,Understandable. All rulers eventually walk down this path.,"Понимаю. Любой правитель, вероятно, рано или поздно приходит к такому мышлению."
line-111,贵族侍从,这不令人惊讶，我们互相悉知彼此的想法。,It's hardly a surprise. We are very familiar with how each other think.,Это неудивительно. Мы знаем мысли друг друга.
line-113,卡涅利安,阁下看起来很有把握。,Looks like you are pretty confident.,Вы выглядите очень самоуверенно.
line-115,贵族侍从,您会这样惶恐，是因为您没有经历过莱塔尼亚的曾经，卡涅利安小姐。,"You are fearful because you haven't experienced Leithanien's past, Miss Carnelian.","Вас пугает это, потому что вы не застали ту Лейтанию, что была раньше, госпожа Карнелиан."
line-116,贵族侍从,女皇们，不管是金色的，还是更令人畏惧的黑色的那一位，都难与曾笼罩在莱塔尼亚上方的阴影并论。,"The Empresses, whether the golden or the black, simply do not compare to the shadows that once shrouded Leithanien.","Императрицы, будь то золотая или та, что пугает даже больше — чёрная — не сравнятся с той тенью, что некогда нависла над Лейтанией."
line-117,贵族侍从,尽管那阴影已被她们亲手推翻。,And that is despite the fact it was them who overthrew those shadows.,Хотя эту тень они и свергли собственными руками.
line-119,卡涅利安,您说的是？,You are saying...?,Вы имеете в виду...?
line-121,贵族侍从,我见过那一个时代，高塔之上高悬的红色水晶是父母用来让他们的孩子变乖巧最好的手段。,I lived through that era myself. The red crystals hung high above the towers became a symbol of terror that parents would use it to force their children to behave.,"Я застал ту эпоху. Красный кристалл, высоко возвышающийся над башней, был лучшим способом для родителей заставить своих детей вести себя прилично."
line-123,卡涅利安,......巫王。,The Witch King...,...Король-Ведьмак.
line-125,贵族侍从,现在我们很少提起这个名字。,We don't speak that name these days.,Теперь мы редко произносим это имя.
line-127,卡涅利安,我也的确不常听人提起。只有一些零散的传闻，说起夜幕中的红光，照亮天空，整个莱塔尼亚都看得到。,"Indeed, I seldom hear of anything on the subject, only some rumors here and there. I heard the legend that a red glow illuminating the entire night sky and how it could be seen all across Leithanien.","Я тоже нечасто его слышу. Лишь разрозненные слухи о красном свете в ночи, озарявшем небо так, что его видела вся Лейтания."
line-128,卡涅利安,年长些的人似乎到现在也忘不掉那时候的事，但又对此噤若寒蝉。,"The older generation seems to never have forgotten this, yet they are always mum on the subject.","Люди постарше, кажется, до сих пор не могут забыть те времена, но при этом молчат в тряпочку."
line-130,贵族侍从,......这很正常。会让人闭口不言的，除了信服，还有恐惧。,"This is normal... Aside from trust, fear is also an effective way to silence men.","...Это естественно. Людей заставляет замолчать не только доверие, но и страх."
line-131,贵族侍从,我也曾见过那样满目的红色......等到第二天，人们发现隔壁小镇寂静无声，没剩下一个活人，羽兽全都掉在地上，折断了脚爪。,"I witnessed that sea of red too... And on the second day, the townsmen found that the people of the next town over were all dead. There, dead fowlbeasts were scattered all across the ground, with their feet torn.","Я тоже видел это море красного цвета... На следующее утро люди обнаружили, что соседний городок затих, там не осталось ни одного живого существа, даже пернатые звери падали с неба с переломанными лапами."
line-132,贵族侍从,没有人知道是为了什么。只有红光，和残留下的满地干瘪的尸首。,No one knows why. All they know is there were a red glow and the countless corpses it left behind.,Никто не знал почему. Только красный свет и остатки высохших трупов по всей земле.
line-134,卡涅利安,这听起来像是恐怖故事。,This sounds like a horror story.,Звучит как сюжет для страшилки.
line-136,贵族侍从,很可惜，这不只是个故事。,"Alas, it is also nothing more than a story.","К сожалению, это не просто история."
line-137,贵族侍从,没有原因，没有规律，没有解释。没有人敢多议论哪怕一句。莱塔尼亚曾生活在那样一个时代。,"There exists no reason, no regularity, and no explanation. No one dared to discuss it. Leithanien used to be like that.","Никаких причин, никаких правил, никаких объяснений. Никто не смел обсуждать это даже вполголоса. Лейтания жила в такую эпоху."
line-138,贵族侍从,女皇们的治下当然也并不宽松，但至少我们知道该如何应对。,"Of course, the Empresses' rule is hardly lax either, but we at least know what we are dealing with.","Правление императриц, конечно, тоже не назовёшь мягким, но, по крайней мере, мы знаем, как с этим жить."
line-139,贵族侍从,至少，我们敢于在舞会上体面地相互问好，而非在空悬的王座下噤若寒蝉，提心吊胆地担忧厄运会不讲道理、悄无声息地落在自己头上。,"At the very least, we are not afraid to extend our greetings at balls and banquets unlike that era. We would cower underneath the throne's imposing presence and frightfully worry whether we would be so unfortunate to witness that unreasonableness firsthand.","По крайней мере, мы осмеливаемся достойно приветствовать друг друга на балах, вместо того чтобы в страхе и трепете дрожать под пустующим троном, боясь, что беда нежданно-негаданно свалится на голову."
line-141,卡涅利安,......这很难想象。,It's hard to imagine...,...Трудно себе представить.
line-143,贵族侍从,没有亲眼见过，确实会很难。,It is indeed difficult if you haven't seen it with your own eyes.,"Трудно, если не видел этого своими глазами."
line-144,贵族侍从,过去已经不再被提起，而现在......是我们大有可为的时代。,We don't talk about the past anymore. Now... we have a bright future ahead of us all.,"О прошлом больше не говорят, а настоящее... это эпоха великих возможностей."
line-146,卡涅利安,大有可为......吗。,"A bright future, huh?",Великих возможностей... значит.
line-147,卡涅利安,或许阁下说的对。我们确实有许多可做。,Perhaps you are right. There is much that we can do.,"Возможно, вы правы. Нам действительно есть к чему стремиться."
line-148,卡涅利安,那就预祝我们的合作顺利。,I wish we'll have a pleasant partnership.,"Что ж, желаю нам успеха в сотрудничестве."
line-149,卡涅利安,不打扰了。,Now please excuse me.,Не буду вас задерживать.
line-158,贵族侍从,......,......,...
line-159,贵族侍从,这就是那个风信子伯爵的异人侍从......,So this is the Hyacinth Count's exotic attendant.,"Вот значит какая, та самая чужестранная прислужница графа Гиацинта..."
line-160,贵族侍从,主人的性情古怪，侍从更是粗俗又大胆，果然和传闻中的一样。,"The master is eccentric, and the servant is just as crude and bold as the rumors make her.","У хозяина характер странный, а прислужница — грубая и дерзкая, прямо как гласят слухи."
line-161,贵族侍从,真是令人难以忍受......,How insufferable...,Просто невыносимо...
line-169,卡涅利安,呼......,Phew...,Фух...
line-171,卡涅利安,空气还是这么差，有种烟灰味。哈，不过总比刚才好多了。,"The air here is still as terrible. It reeks of smoke. Well, it's much better than before, at least.","Воздух всё ещё такой тяжёлый, с привкусом гари. Ха, но всё же лучше, чем внутри."
line-172,卡涅利安,“发展”和“先进”的气味，这两年我竟然也已经习惯了......,The smell of 'progress' and 'advancement.' I'm surprised that I got used to it over the last two years...,За эти два года я даже успела привыкнуть к запаху «развития» и «прогресса»...
line-180,卡涅利安,到处都是衣着光鲜的行人和商铺，和别的地方的繁华街也没什么区别，差不多也看腻了。,There are men in trendy clothes and shops everywhere. This is no different from any other city center. I'm starting to get sick of seeing this.,"Повсюду нарядные прохожие и торговые лавки, ничем не отличается от процветающих улиц в других местах. Почти успело надоесть."
line-181,卡涅利安,这个城市的普通人都到哪儿去了？被整成一个音调的曲子可没什么欣赏价值。,What happened to the normal folks of this city? There's nothing to be appreciated in a song if the tone always stays the same.,"Куда делись обычные люди этого города? Музыка, звучащая в одной тональности, не представляет никакой ценности."
line-189,卡涅利安,这里是......已经走到外围来了？,Hmm... I guess I've made it to the outskirts?,Это... я уже дошла до окраин?
line-193,少女,......,......,...
line-195,卡涅利安,嗯？,Hmm?,М?
line-206,卡涅利安,（啊呀，这不是还有点不一样的景色嘛。）,"(Hm, now that's a change of scenery.)","(О, а вот и кое-что другое.)"
line-207,卡涅利安,（我没看错的话，那是......）,"(If I'm not mistaken, that's...)","(Если глаза меня не обманывают, это...)"
line-208,卡涅利安,（这种情况该怎么办好......唔，总之先联系一下那些“专家”——）,"(What should I do...? Hm, I suppose I should contact the 'specialists'—)","(Как же поступить... Хм, для начала свяжусь с теми «экспертами» —)"
line-211,卡涅利安,（这样应该就没问题了。）,(This should take care of it.),(Так должно быть в самый раз.)
line-221,少女,......,......,...
line-223,少女,（......有谁，跟在后面？）,(Is someone... following me?),(...Кто-то идёт следом?)
line-224,少女,（又是那些卫兵？不行，不能让他们追上......）,"(Is it the guards again? No, I can't let them catch me...)","(Опять те стражники? Нет, нельзя дать им меня догнать...)"
line-241,少女,呼......,Phew...,Фух...
line-242,少女,好像没有动静了。,Looks like things have calmed down.,Вроде тишина.
line-243,少女,出了城，到这里应该就没问题了......,It should be okay now that I've come this far outside the city...,"Раз я выбралась за город, здесь должно быть безопасно..."
line-245,？？？,哦？真的吗？,Oh? Is that right?,О? Правда?
line-248,少女,唔？！,Hm...,Хм?!
line-258,卫兵A,......,......,...
line-259,卫兵A,找到了吗？,Did you find them?,Нашли?
line-260,卫兵B,没有，人不在这个方向！,"No, they didn't come this way!","Нет, она не здесь!"
line-261,卫兵A,继续找，那些逃出来的感染者跑不远。走，往这边走！,"Keep looking! Those Infected runaways can't be far. Come, this way!","Продолжайте искать, эти сбежавшие заражённые далеко не уйдут. Вперёд, в ту сторону!"
line-272,少女,......好、好险......,T-That was close...,"...Фух, пронесло..."
line-273,少女,没想到竟然还是被追上来了......,I didn't expect them to actually catch up...,"Не думала, что они всё-таки меня настигнут..."
line-277,卡涅利安,那些都是贵族的卫兵，唔，还有一点点施法的痕迹，或许还有一两个术师。,"They are the nobles' guards. Hm, there are some traces of Arts too. Perhaps they have a Caster or two.","Это были дворянские стражники. Хм, и немного следов магии, может, был и маг."
line-279,少女,那个，虽然不知道您是什么人，但是......,"Um, I'm not sure who you are, but...","Эм, хоть я и не знаю, кто вы, но..."
line-280,少女,刚刚，谢谢您。,Thank you.,"Спасибо вам за то, что сейчас сделали."
line-282,卡涅利安,举手之劳，不用客气。,No need to thank me. It was nothing.,"Пустяки, не стоит благодарности."
line-283,卡涅利安,不过现在还不是松一口气的时候，那些家伙不好甩脱，他们一定还会继续追着你。,But it's still too early for you to lower your guard just yet. Those guys aren't that easy to shake. They will still be following you.,"Однако сейчас не время расслабляться. От них трудно скрыться, они наверняка продолжат охоту."
line-284,卡涅利安,看你的样子，不是城里的市民吧？,"Going by your looks, I guess you're not from the city?","Судя по виду, ты не местная?"
line-286,少女,......,......,...
line-290,少女,我......,I...,Я...
line-292,卡涅利安,别这么紧张。唔，不过有警惕心也不是件坏事，特别是在你目前的处境之下。,"Relax. Right, it's not a bad thing to be wary of others, especially given your circumstances.","Не нервничай так. Хм, хотя бдительность — не худшее качество, особенно в твоём положении."
line-293,卡涅利安,我猜......这些人已经追了你们有一段时间了吧？,I guess... they have been chasing after you for a while?,Полагаю... эти люди преследуют вас уже некоторое время?
line-295,少女,......,......,...
line-299,卡涅利安,你感染有多久了？,How long have you been Infected?,Как давно ты заражена?
line-301,少女,你、你怎么知道？！,H-How did you know?!,О-откуда вы знаете?!
line-302,少女,不，不对，我不是感染者，你认错了！,"N-No, I'm not infected. You're mistaken.","Нет, подождите, я не заражена, вы ошиблись!"
line-304,卡涅利安,你领口这里，露出来了哦，结晶。,I can see the crystals under your collar.,"У тебя тут у ворота, показалось. Кристалл."
line-306,少女,——,—,—
line-310,卡涅利安,好，把这里系紧，这样就没问题了。,"Okay, fasten up. This will do it.","Хорошо, затяни здесь, так будет незаметно."
line-313,卡涅利安,下次要更小心一点哦。,Be more careful next time.,В следующий раз будь внимательнее.
line-315,少女,......,......,...
line-320,少女,你到底是什么人，你想做什么？,"Who are you, and what do you want?","Кто вы такая, чего вы хотите?"
line-322,卡涅利安,放心，不会突然把你抓走卖掉的。,"Don't worry, I'm not here to take you away or anything.","Не волнуйся, я не собираюсь тебя похищать и продавать."
line-323,卡涅利安,你看，我要是真想对你怎么样，只会比那些追着你的卫兵更轻松，根本不用站在这里和你说这些。,"Look, if I actually wanted to do anything to you, I could get the job done with much less trouble than the men who are chasing you, and I certainly wouldn't need to stand here and talk to you.","Видишь ли, если бы я хотела с тобой что-то сделать, мне было бы проще провернуть это, чем тем стражникам. Я бы даже не тратила время на разговоры."
line-325,少女,......,......,...
line-326,少女,（好像有道理......）,(That's a good point...),"(Похоже, она права...)"
line-328,少女,那您......,Pardon me...,Тогда вы...
line-330,卡涅利安,哦，你终于相信啦？语调又变得尊敬起来了哦。,"Oh, do you finally believe me? You're starting to sound so formal again.","О, ты наконец поверила? Твой тон сразу стал таким уважительным."
line-333,少女,呃。很、很抱歉！,"Uh, I-I'm sorry!","Э-э, п-простите!"
line-335,卡涅利安,不用道歉，本来我也不算什么需要毕恭毕敬对待的大人物，这样反而自在些。,"No need to apologize. I'm not someone who you need to be so respectful toward, either.","Не извиняйся. Я не важная персона, с которой нужно церемониться, так даже проще."
line-336,卡涅利安,莱塔尼亚的贵族做派从一开始就不适合我。,I've never been a fan of how the Leithanian nobles do things.,Дворянские замашки Лейтании с самого начала были не для меня.
line-338,少女,您——,"My lady, are you—",Вы —
line-340,卡涅利安,“你”。,Drop the 'my lady' business.,«Ты».
line-343,少女,可是——,But—,Но —
line-345,卡涅利安,没有可是。,No buts.,Никаких «но».
line-347,少女,呃，好、好的。,Uh... O-Okay.,"Э-э, х-хорошо."
line-349,少女,您、你不是本地人吗......？,Are you not from around here...?,Т-ты не местная...?
line-351,卡涅利安,我是个萨尔贡人哦。你听说过萨尔贡吗？,I'm from Sargon. Have you heard of Sargon?,Я из Саргона. Слышала когда-нибудь о Саргоне?
line-353,少女,没有......,No...,Нет...
line-354,少女,萨尔贡......那是什么样的地方？,What is it like?,Саргон... что это за место?
line-356,卡涅利安,是很远，很远的地方。也是个很自由的地方。,"It's very, very far away. And it's a place of freedom.","Это очень, очень далеко. И это очень свободное место."
