ID,Character,Original Text,Reference,Translation
line-134,帕尔维斯,哥伦比亚人喜欢把什么都往谈判桌上摆，可你忘了，我是你口中最喜欢装傻又很阴险的莱塔尼亚老山羊。,"Columbians like to put everything on the negotiating table. But you forget, I'm a cunning old Leithanian goat, who likes to play dumb.","Колумбийцы любят выкладывать всё на стол переговоров, но ты забыл: я тот самый старый летанский козёл, который, по твоим же словам, любит прикидываться дурачком, оставаясь коварным."
line-136,斐尔迪南,你究竟想要什么？,What exactly do you want?,Чего ты в конце концов хочешь?
line-138,帕尔维斯,我只是路过，顺便给老朋友鼓鼓劲。,"Just passing by, and to encourage an old friend.",Я просто проходил мимо и решил приободрить старого друга.
line-140,斐尔迪南,我不明白。我以为......你更倾向总辖。,I don't understand. I thought you were on Control's side.,Я не понимаю. Я думал... ты больше поддерживаешь директора.
line-142,帕尔维斯,我们都是搞研究的，难道还不懂这个道理？弄不明白的事情永远比能弄明白的要多，而且这正是做研究的乐趣之一。,"You don't understand? We're researchers, after all. There's always more we don't understand than we do. That's part of the fun.","Мы оба занимаемся исследованиями, неужели не понимаем этой простой истины? Вещей, которых мы не понимаем, всегда больше, чем тех, что понятны, и именно в этом прелесть науки."
line-143,帕尔维斯,你和克丽斯腾其实很相似。你们都太年轻，又太聪明。,"You're a lot like Kristen. Too young, and too smart.",Вы с Кирстен на самом деле похожи. Вы оба слишком молоды и слишком умны.
line-144,帕尔维斯,一个劲只想往上飞，早晚会把后面跟着的人都累坏。,"You're always trying to fly high, not realizing how difficult it is for the others to keep up with you.","Вы так рвётесь ввысь, что рано или поздно измотаете всех, кто идёт за вами."
line-145,帕尔维斯,我只想再安安稳稳做一阵研究，不想跟着一起摔到地上。,"All I want is to be left in peace to do my research, and not be dragged along the ground.",Я хочу лишь спокойно заниматься исследованиями и не хочу падать на землю вместе с вами.
line-146,帕尔维斯,莱茵生命在你手上，也许两三年后就被军方和其他大资本撕扯得一干二净，可还不至于明天就粉身碎骨。,"It may only take a couple of years of your administration for the military and big capital to pick Rhine Lab to the bone, but it won't happen tomorrow.","«Рейн Лаб» в твоих руках, может, года через два-три и разорвут в клочья военные или другие крупные капиталы, но завтра она точно не рухнет."
line-148,斐尔迪南,没想到你对我评价还挺高。,I'm surprised you have such a high opinion of me.,"Не ожидал, что ты будешь так высокого мнения обо мне."
line-150,帕尔维斯,不过，要动克丽斯腾，你还得先解决我们的防卫科主任。,"You'll need to deal with the Director of Defense first, however, in order to get to Kristen.","Впрочем, чтобы убрать Кирстен, тебе сначала нужно разобраться с нашим начальником отдела безопасности."
line-152,斐尔迪南,我不记得现在的莱茵生命有防卫科主任。,I didn't think Defense had a director.,"Не припомню, чтобы в нынешней «Рейн Лаб» был начальник отдела безопасности."
line-154,帕尔维斯,瞧你，年纪不大记性却差。,"Look at you, your memory failing at such a tender age.","Смотри-ка, не старый, а память подводит."
line-155,帕尔维斯,塞雷娅的辞呈，克丽斯腾可至今没有批准。,Kristen never accepted Saria's resignation.,Заявление Сайресс об увольнении Кирстен до сих пор не подписала.
line-169,醉醺醺的男人,塞雷娅，我其实从来都想不明白你在干什么。,"I never understood how you think, Saria.","Сайресс, я, честно говоря, так и не понял, чем ты занимаешься."
line-170,醉醺醺的男人,洛肯......我是说，我的老东家出事以后，没有人还会把这段经历挂在嘴边。,No one talks about that ever since everything went down at Loken... my old employer.,"Локен... я имею в виду, после того как у моего бывшего работодателя начались проблемы, никто больше не упоминает об этом опыте."
line-171,醉醺醺的男人,无论知道多少实验的底细，他们都不约而同地选择了撇清关系。,"They all chose to cut ties, no matter how much or how little they knew about the experiments.","Сколько бы они ни знали о подоплёке экспериментов, все единодушно предпочли откреститься от этого."
line-172,醉醺醺的男人,这才是聪明人的做法。,That's what smart people do.,Вот как поступают умные люди.
line-174,塞雷娅,这是否说明你也是个蠢货？,Does that mean you're not smart?,"Означает ли это, что ты тоже дурак?"
line-176,醉醺醺的男人,哈哈......很好，你说起话来还是这么气人。,"Ha... tongue still as sharp as ever, huh?","Ха-ха... отлично, ты по-прежнему так же раздражаешь, когда говоришь."
line-177,醉醺醺的男人,要是能轻松走掉，我也想走啊。那些人不肯放过我。,I would run if I could. They won't let me.,"Если бы можно было легко уйти, я бы ушёл. Эти люди не хотят меня отпускать."
line-178,醉醺醺的男人,你总是问我右手还疼不疼，怎么可能不疼？但我要是不废了右手，把自己也变成他们的实验品，他们难道会允许我活到现在？,You ask if my right hand hurts? Of course it does! But did you think they would let me live this long if I didn't give up my hand and become a test subject?,"Ты постоянно спрашиваешь, болит ли ещё моя правая рука, — как она может не болеть? Но если бы я не изувечил её, не позволил превратить себя в их подопытного, разве позволили бы они мне дожить до сегодняшнего дня?"
line-180,醉醺醺的男人,我是那个该死的主刀医生！哪怕我压根不知道他们要我植入的是什么！,I was the goddamned surgeon! Even if I had no idea what they wanted me to implant!,"Я был тем проклятым хирургом! Даже если я понятия не имел, что именно они просили меня имплантировать!"
line-182,塞雷娅,难得你愿意宣泄你的怒火。酒精还没有完全麻痹你的神经。,"Still capable of anger, I see. Looks like alcohol hasn't completely numbed you.",Редко когда ты даёшь волю своему гневу. Алкоголь ещё не полностью парализовал твои нервы.
line-184,醉醺醺的男人,而你变了不少，塞雷娅。,"You've changed, Saria.","А ты изменилась, Сайресс."
line-185,醉醺醺的男人,几年前你第一次来找我的时候，我看得出来，你很愤怒。,"I could see you were angry when you first came to me, a few years ago.","Несколько лет назад, когда ты пришла ко мне в первый раз, я видел, что ты в ярости."
line-187,塞雷娅,是吗？,Oh?,Правда?
line-189,醉醺醺的男人,......虽然从你的表情上看不太出来。,You weren't exactly wearing it on your face.,...Хотя по твоему выражению лица этого было не понять.
line-190,醉醺醺的男人,但是没错，我能认出来这种愤怒。在得知我当年都参与了什么实验的时候，我也有同样的感受。,"But I could see it. I felt the same way, when I learned what kind of experiments I was involved in.","Но да, я могу распознать такой гнев. Когда я узнал, в каких экспериментах участвовал, я чувствовал то же самое."
line-191,醉醺醺的男人,想要打倒莱茵生命的话，你有的是其他路可以走。,"There are other ways, if you want to take down Rhine Lab.","Если ты хочешь уничтожить «Рейн Лаб», у тебя полно других путей."
line-192,醉醺醺的男人,你是莱茵的创始人之一，那些觊觎莱茵生命的组织，都会发疯般地邀请你加入。,You're one of the founders. Anybody after Rhine will be queueing up to take your hand.,"Ты один из основателей «Рейн Лаб», те организации, что жаждут заполучить её, будут наперебой приглашать тебя к себе."
line-194,塞雷娅,一味地针对莱茵生命并不能解决问题。,Taking down Rhine won't solve anything.,Слепое нападение на «Рейн Лаб» не решит проблему.
line-195,塞雷娅,一头死去猛兽的血肉足以喂养出更多可怕的猛兽。洛肯水箱的倒台已经印证了这一点。,"Kill one beast, only for its flesh and blood to feed yet more beasts. The fall of Loken Watertank is proof.",Плоть и кровь мёртвого зверя прокормят ещё больше ужасных тварей. Падение резервуаров Локена уже доказало это.
line-197,醉醺醺的男人,借口。,Excuses.,Отговорки.
line-198,醉醺醺的男人,这些年你还在不断地为了莱茵生命奔走，明面上看着是在跟莱茵作对，实际上是在为他们收拾残局。,"You've gone all over the place for Rhine. You're opposed to them on the surface, but what you're actually doing is cleaning up their messes.","Все эти годы ты продолжала метаться ради «Рейн Лаб», на словах вроде бы выступая против неё, а на деле — разгребая их завалы."
line-199,醉醺醺的男人,见了你我就知道，那传闻不是假的。,"When I saw you, I knew the rumors were true.","Увидев тебя, я понял: тот слух — не ложь."
line-200,醉醺醺的男人,——你甚至都愿意为了莱茵生命进监狱。,You were willing to go to jail for Rhine Lab.,— Ты даже готова была сесть в тюрьму ради «Рейн Лаб».
line-203,,曼斯菲尔德事件？;话说得没错，但听起来好怪......,"The Mansfield incident?;Sounds right, but something feels off...","Инцидент в Мэнсфилде? / Звучит логично, но всё равно как-то странно..."
line-206,塞雷娅,......真相与传闻有出入。,Not the smartest thing to deal in rumors.,...Правда отличается от слухов.
line-208,醉醺醺的男人,海德兄弟倒了，这让你们莱茵那个能量科主任挺头疼对吧？,"The fall of HydeBro was a headache for the Director of Energy, wasn't it?","Братья Хайд пали, и это заставляет вашего начальника отдела энергетики изрядно понервничать, так ведь?"
line-209,醉醺醺的男人,少了基础材料供应商，新的实验基地审批频频受阻，我听说他损失了好几个大订单。,"The loss of a key supplier has thrown a wrench into his requests for a new laboratory site. He lost a few major orders, didn't he?","Без поставщика базовых материалов новые экспериментальные базы никак не могут пройти утверждение, я слышал, он потерял несколько крупных заказов."
line-210,醉醺醺的男人,不管他在做什么实验，进度都不得不放缓。,It was a setback to whatever experiments he had going on.,"Чем бы он там ни занимался, прогресс вынужден замедлиться."
line-212,塞雷娅,最终把海德兄弟送进监狱的人可不是我。,It wasn't me who sent the Hyde brothers to jail.,"В конце концов, не я отправила братьев Хайд за решётку."
line-215,醉醺醺的男人,你出的力可不会少。,You played a big part.,Ты приложила к этому немало усилий.
line-216,醉醺醺的男人,规矩我都懂，海德兄弟进了监狱，地方检察官肯定会想拿他们钓出更大的鳞。,"I know the rules. With the Hyde brothers locked up, the prosecutors no doubt wanted to use them to hook bigger fins.","Я знаю правила: братья Хайд сели в тюрьму, окружной прокурор наверняка хочет поймать на них более крупную рыбу."
line-217,醉醺醺的男人,为什么新闻里没有莱茵的影子？为什么莱茵生命总能从这些事件中脱身？,Why was there no mention of Rhine Lab in the news? Why does Rhine always emerge unscathed from these things?,Почему в новостях нет даже упоминания «Рейн»? Почему «Рейн Лаб» всегда выходит сухой из таких историй?
line-218,醉醺醺的男人,事实就是，你一路追着纠正莱茵犯下的所有错。,"The truth is you've been following the trail, cleaning up all Rhine's little mistakes left along the way.","Факт в том, что ты всю дорогу пыталась исправить все ошибки, совершённые «Рейн»."
line-219,醉醺醺的男人,要不然你也不会来找我......,That's why you came looking for me...,Иначе бы ты не пришла ко мне...
line-220,醉醺醺的男人,你急着确认这份试剂到底和莱茵生命有没有关系。,You wanted to know whether or not Rhine had anything to do with this reagent.,"Ты спешишь подтвердить, имеет ли этот реагент отношение к «Рейн Лаб»."
line-221,醉醺醺的男人,在你内心深处，你还是莱茵防卫科的主任。你仍然把收拾莱茵生命折腾出来的烂摊子视为己任。,"Deep down, you're still the Rhine's Director of Defense. You still think it's your job to pick up after them.","В глубине души ты всё ещё начальник службы безопасности «Рейн». Ты до сих пор считаешь своей обязанностью разгребать бардак, который устроила «Рейн Лаб»."
line-222,醉醺醺的男人,莱茵生命里仍然有你不能舍弃的东西。不管那是一个人，还是什么扯淡情怀......,There's something at Rhine that you can't let go of. Or maybe it's someone. Some sentiment.,"В «Рейн Лаб» всё ещё есть то, от чего ты не можешь отказаться. Будь то человек или какая-то нелепая сентиментальность..."
line-223,醉醺醺的男人,哈哈，塞雷娅，我发现了，你也会感情用事！,"Ha, looks like you do have emotions after all, Saria!","Ха-ха, Сайресс, я понял: ты тоже действуешь под влиянием эмоций!"
line-224,醉醺醺的男人,到头来，我们都只是血肉之躯。,"At the end of the day, we're all flesh and blood.","В конце концов, все мы — лишь плоть и кровь."
line-240,莱茵实验员,失控了......实验体彻底失去控制！,The subject is out of control!,Всё вышло из-под контроля... Подопытный полностью неуправляем!
line-241,莱茵实验员,束缚装置失效！,Restraints have failed!,Устройства сдерживания отказали!
line-242,莱茵实验员,实验体意识无法检测......镇定剂注射失败！,Not getting any neural signals from the subject! Attempting sedative injection... negative!,Сознание подопытного не определяется... Инъекция транквилизатора провалена!
line-244,莱茵防卫科成员,实验体正在大规模施放源石技艺！,The subject is activating Originium Arts!,Подопытный массово высвобождает ориджиниум!
line-254,莱茵防卫科成员,怪物......巨型生物......,A monster... it's a huge monster...,Монстр... гигантское существо...
line-255,莱茵防卫科成员,不，火焰具象化......,"No, the flames are manifesting...","Нет, материализация пламени..."
line-256,莱茵防卫科成员,......立刻通知主任！,"Get the Director on the line, now!",...Немедленно уведомить директора!
line-271,赫默,火......好大的火......咳咳咳......,Fire... the fire... cough...,Огонь... такой сильный огонь... кх-кх-кх...
line-272,赫默,伊芙利特在哪里......,"Ifrit, where are you...?",Где Ифрит...
line-274,赫默,伊芙利特——！,Ifrit!,Ифрит —!
line-282,赫默,塞雷娅......？！,Saria...?,Сайресс...?!
line-286,,火光填满了整条走廊，她却感觉不到热。,She felt no heat in the fiery corridor.,"Пламя заполнило весь коридор, но она не чувствовала жара."
line-287,,因为注视着她的瓦伊凡眼神比盾牌还硬，比刀刃更冷。,"The eyes of the Vouivre were harder than rock, colder than steel.","Потому что взгляд виверны, смотревшей на неё, был твёрже щита и холоднее клинка."
line-288,,她看不懂那里面蕴含的情绪。,She could not read the emotions within them.,"Она не могла понять эмоции, скрытые в этом взгляде."
line-289,,她至今都不敢确信，自己在看着瓦伊凡眼睛的时候，看到的究竟是什么。,"To this day, she does not know what she saw in the Vouivre's eyes.","Она до сих пор не уверена, что именно увидела, глядя в глаза виверне."
line-301,桑尼,赫默医生，您没事吧？,"Are you okay, Doc Silence?","Доктор Хемлок, с вами всё в порядке?"
line-303,赫默,我......,I...,Я...
line-305,桑尼,您一定是累了。,You've gotta be tired.,Вы должно быть устали.
line-306,桑尼,这一路上，您都在照顾摩尔医生，还有我们。,"You've been taking care of Doc Moore, and the rest of us.","Весь этот путь вы заботились о докторе Мур, да и о нас тоже."
line-308,桑尼,之前是我反应过激，差点伤到您，我很抱歉。,"I'm wicked sorry I acted like that, and almost got you hurt.","Раньше я отреагировал слишком остро и едва не ранил вас, мне очень жаль."
line-310,桑尼,罗德岛与莱茵生命不一样，您和格雷伊先生善待我们却不求回报。,"Rhodes Island isn't like Rhine Lab. You and Greyy have been so good to us, and you never asked for nothing for it.","«Родос» не похож на «Рейн Лаб». Вы и мистер Грей善 заботитесь о нас, не требуя ничего взамен."
line-312,赫默,不求回报......？,Is that true?,Ничего взамен...?
line-313,赫默,桑尼先生，我不是没有犯过错。,"I'm no saint, Sonny.","Мистер Санни, я тоже совершала ошибки."
line-315,赫默,我也是莱茵生命的研究员。我主导过的实验，差点害死一个街区的人......,"I was a Rhine Lab researcher. My experiments almost wiped out an entire city block, countless people along with it...","Я тоже исследователь из «Рейн Лаб». Эксперимент, который я проводила, едва не погубил целый квартал..."
line-317,桑尼,啊？,Huh?,А?
line-319,赫默,而且，有一个孩子，她非常依赖我，几乎把我当成了她的亲人。,There was a girl. She was close to me... almost like family.,"Более того, был один ребёнок, она очень зависела от меня, практически считая своей семьёй."
line-320,赫默,她就是那个实验的受试者。,She was the subject of the experiment.,Она и была подопытной в том эксперименте.
line-322,桑尼,那她现在......,What happened to her?,И что с ней теперь...
line-324,赫默,她还活着。,She's still alive.,Она всё ещё жива.
line-325,赫默,只是活着而已......这么多年，我倾尽全力，依然没法让她回归正常的生活......,"But only alive. All these years, I've tried and failed to give her back the life she should have had, a normal life.","Просто жива... Столько лет я делала всё возможное, но так и не смогла вернуть её к нормальной жизни..."
line-326,赫默,我甚至连阻止情况恶化都做不到。,But I couldn't stop the situation from deteriorating.,Я даже не смогла предотвратить ухудшение её состояния.
line-328,桑尼,您也不要太自责，我相信您从来没想过要害她。,Don't blame yourself. I'm sure you never meant to hurt her.,"Не корите себя так, я уверен, вы никогда не хотели причинить ей вред."
line-330,赫默,哈......哈哈......,Ha... haha...,Ха... ха-ха...
line-331,赫默,有趣的是，我过去也这么安慰过自己。,"Funny, that's how I comforted myself in the past.","Забавно, я сама когда-то успокаивала себя так же."
line-333,赫默,我原本并不知道——真正可恨的是其他人。,I didn't know. It was others who were truly to blame.,"Раньше я не знала, что настоящие злодеи — другие."
line-334,赫默,可真的仅仅是这样吗？,But was that really so?,Но было ли это так на самом деле?
line-336,,作为实验实施阶段的第一负责人，我在一开始，难道就一点都没有察觉到这项研究可能的风险？,"As the overseer in the field, did I really not know the risks of our research?","Как главный куратор эксперимента на стадии реализации, неужели я с самого начала не заметила возможных рисков?"
line-337,,答案显而易见。,The answer is clear.,Ответ очевиден.
line-339,,要么是我被眼前即将能达成的开创性的成就蒙蔽了视线......,Either I was blinded by the tantalizing promise of a breakthrough...,Либо мой взгляд затуманили предстоящие прорывные достижения...
line-340,,要么是我作为研究者远不及我自以为的那般优秀。,Or I was far less a researcher than I thought I was.,"Либо я, как исследователь, была далеко не так хороша, как о себе думала."
line-341,,要承认这一点，的确要比恨别人更难。,And that's harder to do than to hate someone else.,"Признать это гораздо труднее, чем ненавидеть других."
line-343,赫默,或许，我真正无法原谅的人是......,Perhaps the one I truly could not forgive was...,"Возможно, единственный человек, которого я не могу простить, — это..."
line-344,赫默,......,......,...
line-346,桑尼,没想到您还有这样的过去。,I never knew your story.,"Не думал, что у вас было такое прошлое."
line-348,赫默,这不仅仅是我的过去，也是我来到这个基地的原因。,It's more than just a story. It's why I came here.,"Это не просто моё прошлое, это причина, по которой я пришла на эту базу."
line-350,桑尼,您不是为了救您的朋友吗？,Aren't you trying to save your friend?,"Разве не для того, чтобы спасти своего друга?"
line-352,赫默,当然，我要救乔伊丝。,"Of course, I have to save Joyce.","Конечно, я должна спасти Джойс."
line-354,赫默,但我也要救你们，救埃琳娜，救弗兰克斯主任。,"But I want to save you, and Elena, and Director Franks.","Но я также должна спасти вас, Элену, директора Франкса."
