ID,Character,Original Text,Reference,Translation
line-93,特蕾西娅,但是你可以，阿米娅......,"But you can, Amiya.","Но ты можешь, Амия..."
line-94,特蕾西娅,你会走上一条艰难的道路。就像试图跨越泪水之河的小布人。,You will walk along a difficult path. Just like the little puppet who tried to cross the river of tears.,"Тебе предстоит пройти трудный путь. Как и тряпичному человечку, пытавшемуся перебраться через реку слез."
line-95,特蕾西娅,我能够帮上你的，唯有将这顶黑色的冠冕赠与你。,All I can do to help you is bestow this crown of black upon you.,"Единственное, чем я могу помочь — отдать тебе эту черную корону."
line-96,特蕾西娅,万年的时间，我的族群因为历史的局限性，错误地使用了这顶冠冕。,"For ten thousand years, the limitations imposed by history led my people to misuse this crown.","За десять тысяч лет мой народ, из-за ограниченности истории, ошибочно использовал эту корону."
line-97,特蕾西娅,它被污染，被绑定。但本不该如此。,It has been stained. It has been bound. But it should not have been so.,"Она была осквернена, она была связана. Но всё должно было быть иначе."
line-98,特蕾西娅,如果要打破诅咒，打破命运......我需要你的帮助。,"If we are to break this curse, to break fate itself... I need your help.","Если мы хотим проклятье снять, хотим изменить судьбу... мне нужна твоя помощь."
line-99,特蕾西娅,你愿意改写结局吗？,Do you want to rewrite the ending?,Ты готова переписать финал?
line-100,,阿米娅想要说出“愿意”，但她无法发出声音。,"Amiya wants to say 'I do', but she cannot utter a word.","Амия хотела сказать «готова», но не могла издать ни звука."
line-101,,她焦急地点着头，她想，也许至少这样能够帮上特蕾西娅小姐......,"She anxiously nods her head, thinking that perhaps she could help Theresa by saying yes.","Она в нетерпении кивала, думая, что, возможно, хотя бы так сможет помочь госпоже Терезе..."
line-102,,能够救她——,Perhaps she could save her—,Сможет спасти её —
line-103,特蕾西娅,虽然我现在剩下的力量能做的不多，但足以将它的权限转移给你。,"Though there is not much strength left in me, it is enough for me to transfer its permission to you.","Хотя моих оставшихся сил на многое не хватит, их достаточно, чтобы передать её тебе."
line-104,特蕾西娅,我为你封存了它的大部分区域，以免无边无际的信息搅乱你的思绪。,"I have sealed most of it away, so that its boundless information does not overwhelm your mind.","Я запечатала большую её часть, чтобы бесконечные потоки информации не тревожили твой разум."
line-105,特蕾西娅,......,......,...
line-106,特蕾西娅,阿米娅......抱歉，我将这顶冠冕的重量压在了你的身上。,"Forgive me, Amiya... for making you bear the weight of this crown.","Амия... прости, я возложила на тебя тяжесть этой короны."
line-107,特蕾西娅,我本以为......我能够陪伴你的日子还有好久好久，陪伴你长大，陪伴你到能勇敢地面对父母的离去，陪伴你到能自己给出回答——,"I thought... that I could be there for you much, much longer. That I could watch you grow up. That I could stand with you when you bravely faced your parents' passing. That I could hear you answer my question yourself...","Я думала... что у нас впереди ещё так много времени, чтобы я могла быть рядом, сопровождать тебя, пока ты растешь, быть с тобой, пока ты учишься мужественно принимать уход родителей, и пока ты сама не сможешь дать ответ —"
line-108,特蕾西娅,回答你是否愿意替我继续走下去......,Your answer as to whether or not you wished to follow in my footsteps.,"Ответ на то, готова ли ты продолжить путь вместо меня..."
line-109,特蕾西娅,但留给我们的时间总是不够，阿米娅。,"But there's not enough time left for us, Amiya.","Но времени нам всегда не хватает, Амия."
line-110,特蕾西娅,我如今自私地将我所背负的重担压在了你的身上......,I now selfishly consign this weight that I bear on to you.,Я сейчас так эгоистично взвалила на твои плечи свою ношу...
line-111,特蕾西娅,对不起，孩子——,"I am sorry, child.","Прости меня, дитя —"
line-119,,阿米娅试图喊出声，但她却无法张开口，甚至无法挪动自己的四肢。,"Amiya tries to scream, but she cannot open her mouth, cannot move her limbs.","Амия пыталась крикнуть, но не могла раскрыть рта и даже пошевелить конечностями."
line-120,,黑色的剑刃似乎穿透了自己的胸口。,A black blade seems to penetrate her chest.,Черное лезвие словно пронзило её грудь.
line-121,,她理应感受到痛苦。但那柄剑留下的——,"She ought to feel pain, but this blade leaves behind—","Она должна была почувствовать боль. Но всё, что оставил этот меч —"
line-122,,唯有温热。充满期盼的温热。,Only warmth. A warmth brimming with hope.,"Лишь тепло. Тепло, наполненное надеждой."
line-123,特蕾西娅,阿米娅，它是希望，亦是痛苦。,"Amiya. It is hope, and also pain.","Амия, это— надежда, и это же— боль."
line-124,特蕾西娅,你会困惑，会犹疑。,You will be confused. You will hesitate.,"Ты будешь в смятении, будешь сомневаться."
line-125,特蕾西娅,但请相信，凯尔希医生会永远站在你的身边。,"But please, trust Dr. Kal'tsit. Trust that she will always stand by your side.","Но поверь, доктор Кальцит всегда будет на твоей стороне."
line-126,特蕾西娅,她会帮助你去探究，去重新接近存续的秘密。,She will help you dredge back up the secrets of survival.,"Она поможет тебе исследовать, вновь приблизиться к тайне выживания."
line-127,特蕾西娅,你能克服的，对吧，阿米娅......,"You can bear it, can't you, Amiya...?","Ты справишься, правда, Амия..."
line-128,特蕾西娅,你一直都是一个坚强到令我都惊讶的孩子。,You have always been a strong girl. One that never ceases to amaze me.,"Ты всегда была ребенком настолько сильным, что это даже меня удивляло."
line-129,特蕾西娅,呼......,*sigh*...,*Вздох*...
line-130,特蕾西娅,我真的很累了。,I am so very tired.,Я очень устала.
line-131,特蕾西娅,谢谢你，阿米娅，这些日子，是你将快乐带给了我。,"Thank you, Amiya, for the joy you have given me, ever since the day we met.","Спасибо тебе, Амия, эти дни ты приносила мне радость."
line-132,特蕾西娅,现在，先暂且休息片刻吧。睡吧......,Now rest for a while. Sleep.,А теперь отдохни немного. Спи...
line-133,,安心地睡吧。,Sleep in peaceful slumber.,Спи спокойно.
line-134,,我会一直陪着你。,I will always be with you.,Я буду рядом с тобой.
line-144,,......,......,...
line-145,,特蕾西娅听到了熟悉的声音。,Theresa hears a familiar voice.,Тереза услышала знакомый голос.
line-149,博士,......阿米娅！,Amiya!,...Амия!
line-151,,特蕾西娅并未抬头看向到来的人。,Theresa does not raise her head to look at the one who just arrived.,"Тереза не подняла головы, чтобы посмотреть на пришедшего."
line-152,,王冠抽离，又重聚。而她的气息却愈发微弱。,"The crown has left her and found another. Her breath grows feeble, and feebler still.",Корона отделилась и нашла себе нового хозяина. Но её дыхание становилось всё слабее.
line-154,特蕾西娅,......博士。你何必来到这里呢。,Doctor... There was no need for you to come.,...Доктор. Зачем же вы пришли сюда?
line-156,博士,......,......,...
line-158,特蕾西娅,我感到了......你的情感。我看见了，你的过去。,I felt... your emotions. I saw... your past.,Я чувствую... ваши эмоции. Я видела ваше прошлое.
line-159,特蕾西娅,可你本可以待在别处，静待我的死亡到来。你知道这一次，我不会逃离，也不会撤退。,"You could have waited elsewhere, waited for my death to come. You knew that this time I would not escape, nor retreat.","Но ведь ты мог остаться в другом месте, в ожидании моей смерти. Ты знаешь, что на этот раз я не убегу и не отступлю."
line-160,特蕾西娅,你来，是为了找阿米娅吗？还是为了......,Are you here for Amiya? Or perhaps...,"Ты пришел, чтобы найти Амию? Или ради..."
line-165,,特蕾西娅已经不用听那个人的回答。,Theresa does not need to hear the answer.,Терезе уже не нужно было слышать ответ этого человека.
line-166,,在那人的身后，潮水般的刺客不断从阴影中涌来，奔向了特蕾西娅——,"Behind the one she asked, a tide of assassins pour out of the shadows, rushing toward Theresa—","Позади него, словно прилив, из теней бесконечно возникали убийцы, устремляясь к Терезе—"
line-168,特蕾西娅,这就是你的答案吧，博士......,"So that is your answer, Doctor...",Значит вот каков ваш ответ доктор...
