ID,Character,Original Text,Reference,Translation
line-109,,不用凯尔希的命令，它以迅猛的速度向敌人飞去，可一簇源石结晶拔地而起，将黑色的怪物完全包裹其中。,"Without a command from Kal'tsit, it zips towards the enemy, although a cluster of Originium rises from the ground, fully encasing the monster within.","Без приказа Келси он стремительно бросился на врага, но гроздь кристаллов Ориджиниума вырвалась из земли, полностью поглотив черного монстра."
line-111,,凯尔希！当心——,Kal'tsit! Watch out—,Келси! Осторожнее—
line-114,普瑞赛斯,你很让我惊喜，AMa-10。,"You really have surprised me, AMa-10.","Ты меня приятно удивила, AMa-10."
line-115,普瑞赛斯,你以切断自己双生循环的系统为代价来脱离我的控制，哪怕这样会使你的生命变得脆弱不堪。,"You've broken free of my control at the price of severing your own gemini cycle system, even if this makes your life now utterly fragile.","Ты пожертвовала собственной системой двойного цикла, чтобы выйти из-под моего контроля, даже зная, что это сделает твою жизнь крайне уязвимой."
line-116,普瑞赛斯,不过，你真的打算用这样的方式杀了我吗？,"However, do you really intend to kill me via this method?","Впрочем, ты действительно думала, что сможешь убить меня таким способом?"
line-118,凯尔希,我知道，在很久之前，你的意识已经与源石中的信息海洋同化。,I knew from a long time ago your consciousness was already assimilated into the information within Originium.,"Я знаю, что давно, твое сознание было ассимилировано информационным океаном внутри Ориджиниума."
line-137,凯尔希,在这种情况下，真正杀死你已经是不可能的事。,"Under these circumstances, it is impossible to truly kill you.",В таких условиях убить тебя по-настоящему невозможно.
line-138,凯尔希,但是特蕾西娅和特雷西斯做到的事，让我确信了一点。,But what Theresa and Theresis accomplished convinced me of something.,"Но то, что сделали Терезия и Терез, убедило меня в одном."
line-139,凯尔希,你对源石的控制并非无可动摇，依然存在一些手段来限制你对于源石的权限。,"Your control over Originium is not absolute, and there still exist some methods to limit your authority over it.","Твой контроль над Ориджиниумом не абсолютен, существуют способы ограничить твои полномочия в отношении Ориджиниума."
line-141,普瑞赛斯,你所说的两个人，我的确在源石内部见过他们。,"I did meet the two you speak of, within the Originium.","Двое, о которых ты говоришь... Я действительно видела их внутри Ориджиниума."
line-142,普瑞赛斯,他们的努力的确出人意料，是令人惊喜的挣扎。,"Their efforts were indeed unexpected, and a pleasantly surprising struggle.","Их усилия были неожиданными, это была удивительная борьба."
line-144,普瑞赛斯,所以呢？你又如何确信，在这里杀了我不是徒劳之举？,But what of it? How are you so sure now that killing me here won't be a futile act?,"И что дальше? Почему ты так уверена, что попытка убить меня здесь — не напрасный труд?"
line-146,凯尔希,Mon3tr攻击你的时候，你选择了防御。,"When Mon3tr attacked you, you chose to defend yourself.","Когда Mon3tr атаковал тебя, ты выбрала защиту."
line-148,普瑞赛斯,......,......,...
line-149,普瑞赛斯,......你怎么能做到？,How did you do it?,...Как ты могла это сделать?
line-151,凯尔希,看来你已经察觉到了。,I see you have noticed.,"Похоже, ты уже догадалась."
line-152,凯尔希,基于特蕾西娅对源石的研究，同样是模仿你对Dr.{@nickname}设下的陷阱，我对你所处的唤醒室加入了一些设计。,"Based on Theresa's research into Originium as well as the trap you set for Dr. {@nickname}, I added a few plans to your awakening room.","Основываясь на исследованиях Терезии, посвященных Ориджиниуму, а также подражая ловушке, которую ты устроила для Доктора {@nickname}, я внесла некоторые изменения в камеру пробуждения."
line-153,凯尔希,只要你在这里醒来，你的意识，同样会困于这具身体，而无法重新回到源石内部的信息海洋。,"As long as you wake up here, your consciousness will be trapped in this body, unable to return to Originium's sea of information.","Как только ты проснешься здесь, твое сознание будет ограничено этим телом и не сможет вернуться в информационный океан внутри Ориджиниума."
line-155,普瑞赛斯,......？,...?,...?
line-157,凯尔希,或许你迟早能突破这一层限制，而且你依然有操作源石的权限，但此刻的你，也只是一个人类。,"Perhaps you will eventually manage to break through this restriction, and regain control over Originium, but right now you are merely human.","Возможно, рано или поздно ты преодолеешь это ограничение, и у тебя по-прежнему есть права доступа к Ориджиниуму, но сейчас ты — всего лишь человек."
line-159,普瑞赛斯,你为了反抗我，竟然会做到这一步——,To think you'd go this far to rebel against me—,"Ты зашла так далеко, чтобы выступить против меня—"
line-161,凯尔希,普瑞赛斯，你不是泰拉的造物主。这片大地上的一切生命，没有义务顺应你的意愿。,"Priestess, you are not Terra's creator. The life on this land has no obligation to bend to your will.","Присейс, ты не создательница Терры. Жизни на этой земле не обязаны следовать твоей воле."
line-163,凯尔希,......这是我对你的报复，也是最后的反抗。,"...This is my revenge on you, and my final act of resistance.","...Это моя месть тебе, и мой последний акт сопротивления."
line-165,,你看到站在对面的女性脸上露出了一丝犹疑，但紧接着，源石开始在她的身旁环绕。,"You see the woman standing across from you reveal a hint of hesitation, but immediately after, Originium surrounds her.","Ты увидела, как на лице женщины напротив мелькнуло сомнение, но затем вокруг неё начал окутывать Ориджиниум."
line-171,凯尔希,......太迟了。,...It's too late.,...Слишком поздно.
line-174,,阿米娅！帮助凯尔希！,Amiya! Help Kal'tsit!,Амия! Помоги Келси!
line-194,Mon3tr,（激昂的咆哮）,(Agitated roaring),(Яростный рык)
line-196,阿米娅,凯尔希医生......这一次换我来保护您......,Dr. Kal'tsit... it's my turn to protect you now.,Доктор Келси... Теперь моя очередь защищать вас...
line-198,,黑色的法术乱流击碎了源石晶簇，Mon3tr挣脱而出，继续向唯一的目标袭去。,"Black Arts crash and smash the Originium cluster, freeing Mon3tr as it quickly resumes its attack.","Потоки черной магии разбили гроздья Ориджиниума, Mon3tr вырвался на свободу и продолжил атаку на свою единственную цель."
line-199,,源石晶簇重新开始聚集，却已经来不及构成足以抵挡Mon3tr爪锋的屏障。,"Originium crystals begin to grow again, but it's too late to form a barrier strong enough to resist Mon3tr's claws.","Кристаллы начали собираться снова, но уже не успевали создать барьер, способный сдержать когти Mon3tr."
line-200,,你看到了普瑞赛斯紧张的神情，造物主面对她的造物流露出了恐惧。,"You see a nervous look on Priestess's face, a show of fear from the creator towards her creation.",Ты увидел нервное выражение на лице Присейс; Создательница столкнулась со страхом перед своим же творением.
line-202,普瑞赛斯,......！,...!,...!
line-210,,似乎是普瑞赛斯终于认同了她此时面临着威胁，整片甲板上的源石都开始回应她的意识而急剧滋长。,"As if Priestess finally recognizes the threat she is facing, the Originium on the entire deck responds to her consciousness and begins to rapidly grow.","Похоже, Присейс наконец осознала, что находится под угрозой, и весь Ориджиниум на палубе начал стремительно расти в ответ на её сознание."
line-211,,Mon3tr已经逼近了它的猎物。,Mon3tr has already closed in on its prey.,Mon3tr уже настиг свою добычу.
line-226,Mechanist,右侧五名，确认瘫痪。,Five on the right confirmed paralyzed.,"Пятеро справа, нейтрализованы."
line-228,Logos,“殁亡”。,'Perish.',«Смерть».
line-236,煌,看上去神神道道的，结果不还是把那些我们已经打败过一次的敌人再拉出来一遍嘛，没什么大不了的。,"A bit scary at first, but in the end it just brought out enemies we've beaten before. Easy peasy.","Выглядит как какая-то мистика, но в итоге всё равно просто вызывает тех же врагов, которых мы уже однажды победили. Ничего особенного."
line-238,煌,再吃我这招——,Eat this now—,Получай еще—
line-266,煌,是我的错觉吗？这里原地产生敌人的速度好像变慢了？,"Am I just imagining it, or are our enemies spawning slower now?","Мне кажется, или скорость появления врагов здесь замедлилась?"
line-268,Raidian,这里是PRTS的核心系统，从一开始，它就是在读取我们以往面对过的敌人的数据并复制出来。,This is PRTS's core system. The whole time it's been copying data of enemies we've faced in the past and pasting them here.,"Это ядро системы PRTS. С самого начала она считывала данные врагов, с которыми мы сталкивались в прошлом, и воспроизводила их."
line-269,Raidian,但是现在它读取资料库数据的速度变慢了，似乎是受到了一些阻碍......,"But now it's reading the data so slowly, like something's hindering it...","Но сейчас скорость считывания данных из базы замедлилась, похоже, возникли препятствия..."
line-270,Raidian,看来是博士那边的行动奏效了。,It seems like whatever the Doctor and the rest are doing is taking effect.,"Похоже, действия Доктора принесли результат."
line-272,阿斯卡纶,抓紧这个机会，一举攻破它。,Let's seize this chance and smash it.,"Используйте этот шанс, чтобы прорвать оборону."
line-273,阿斯卡纶,我们要到Abyss深处去......还有人在等着我们。,We need to reach the Abyss's depths... there are people waiting for us.,Мы должны добраться до глубин Бездны... Там нас кто-то ждет.
line-280,凯尔希,Mon3tr，熔毁。,"Mon3tr, meltdown.","Mon3tr, расплавление."
line-296,,黑色的法术和激光轮番射向前方庞杂的源石晶簇，这样猛烈的攻势甚至压制住了源石扩张的态势。,Black Arts and lasers take turns shooting at the gigantic and complex crystal cluster. The fierce assault even manages to suppress the Originium from spreading further.,"Черная магия и лазеры по очереди поражали сложную структуру кристаллов Ориджиниума, и такая яростная атака подавила экспансию Ориджиниума."
line-297,,直到法术的光芒淹没了普瑞赛斯的身形。,Until the light of Arts swallow Priestess's figure.,Пока сияние магии не поглотило фигуру Присейс.
line-306,,烟尘散去后，只剩下一地的源石碎屑。,"Smoke and dust scatter, leaving only Originium fragments on the ground.","Когда дым рассеялся, осталась лишь крошка Ориджиниума."
line-307,,还有一件残破的白色外套。,And a tattered white coat.,И разорванное белое пальто.
line-309,,我们......打败她了吗？,Did we... defeat her?,Мы... победили её?
line-312,凯尔希,......,......,...
line-314,阿米娅,我感受不到......任何生命的迹象，感受不到任何情绪......,"I can't feel... any signs of life, or any emotions...","Я не чувствую... никаких признаков жизни, никаких эмоций..."
line-315,阿米娅,或许......,Maybe...,Может быть...
line-317,,情况发生得太突然，你对眼前的一系列变故都还没来得及有些实感。,Everything happens so suddenly you haven't had the time to regard the series of events as reality.,"Все произошло слишком быстро, ты еще не успел до конца осознать произошедшее."
line-318,,你亲眼目睹了那个极具威胁的敌人在你面前灰飞烟灭。,You saw that fearsome foe reduced to ashes right before your eyes.,"Ты видел своими глазами, как грозный враг обратился в прах прямо перед тобой."
line-319,,可你没有任何松了一口气的感觉。,Yet you feel no relief at all.,Но ты не почувствовал никакого облегчения.
line-320,？？？,玩闹可以到此为止吗？,Are we quite finished playing yet?,"Может, на этом игры закончим?"
line-329,,怎么回事......！,What's that?!,Что происходит...!
line-332,阿米娅,这怎么会——,How—,Как это может быть—
line-335,凯尔希,博士、阿米娅，后退！,"Doctor, Amiya, fall back!","Доктор, Амия, назад!"
line-337,普瑞赛斯,有力的反抗，AMa-10，你的计划奏效了。,"A powerful show of resistance, AMa-10. Your plan has proven effective.","Достойное сопротивление, AMa-10, твой план сработал."
line-338,普瑞赛斯,诚如你所说，现在你们的确有杀死我的机会......,"As you say, there is indeed a chance for you to kill me now...","Как ты и говорила, сейчас у вас действительно есть шанс убить меня..."
line-340,普瑞赛斯,可是，只是一个用源石塑造出的替身，就会让你如此慌张吗？,But how does a single substitute made of Originium fluster you so?,"Но неужели лишь один двойник, созданный из Ориджиниума, заставил вас так паниковать?"
line-342,凯尔希,......！,...!,...!
line-344,普瑞赛斯,AMa-10，我无意与你辩论你信奉的价值。,"AMa-10, I have no intention of debating the value of your beliefs.","AMa-10, я не собираюсь спорить с ценностями, в которые ты веришь."
line-345,普瑞赛斯,你一直以来所坚持的事，它们太渺小，我甚至无法找到一种可信的逻辑架构来评价它们的意义。,The principles you have always insisted on are so insignificant I can't even find a credible logical framework to assess their significance.,"То, за что ты всегда боролась, слишком мелко, я даже не могу найти логическую структуру, чтобы оценить их значимость."
line-346,普瑞赛斯,可是实验中的确会出现这样的情况，一些细小的误差，最终造成了巨大的妨碍。我不得不接受这样的结果。,It is not uncommon for experiments to turn out like this—small errors ultimately growing into huge obstacles. I have no choice but to accept this result.,Но в экспериментах действительно случается подобное: мелкие ошибки в конечном итоге создают огромные помехи. Мне приходится принять этот результат.
line-347,普瑞赛斯,我很遗憾，要将你当作这个误差来抹除。,"I'm very sorry, but I must treat you as an error, and wipe you out.","Мне жаль, что придется стереть тебя как эту ошибку."
line-355,,普瑞赛斯抬起了手。,Priestess raises her hand.,Присейс подняла руку.
line-356,,源石再次开始生长，结晶构成的尖锐的枝桠在你与阿米娅的身边密集地围绕起来，顷刻间便要将你们吞没。,"Originium begins to grow once more. Thorned crystal branches tightly envelop you and Amiya in a second, nearly swallowing you both.","Ориджиниум снова начал расти, острые ветви из кристаллов плотно окружили тебя и Амию, готовые в мгновение ока поглотить вас."
line-357,,阿米娅拼尽全力用法术击碎周遭的源石，可晶簇生长的速度远为迅捷。,"Amiya tries her best to shatter the surrounding Originium with her Arts, but the crystal clusters only grow faster.","Амия изо всех сил пыталась разбить магией окружающий Ориджиниум, но кристаллы росли слишком быстро."
line-360,阿米娅,博士！躲在我身后——,Doctor! Get behind me—,Доктор! Встаньте за моей спиной—
line-362,凯尔希,——！,—!,—!
line-365,凯尔希,Mon3tr——,Mon3tr—,Mon3tr—
line-383,,这一切都在电光石火间发生。,It all happens in a flash of light.,Все произошло за доли секунды.
line-384,,你看到源石晶簇在与你近在咫尺的地方炸裂，阿米娅想要保护你，可时间不允许她作出任何反应。,"You see the Originium crystal cluster near you explode. Amiya wanted to protect you, but time does not allow for her reaction.","Ты увидел, как кристаллы Ориджиниума взорвались прямо перед тобой. Амия хотела защитить тебя, но времени не хватило ни на какую реакцию."
line-385,,你看到黑色怪物在这一瞬间来到了你和阿米娅的身边，用庞大且坚实的身躯挡在了你们与源石晶簇之间。,"You see the black monster rush over, blocking you both from the cluster with its large, solid body.","Ты увидел, как черный монстр в тот же миг оказался рядом с тобой и Амией, заслонив вас своим огромным и прочным телом от кристаллов."
line-386,,你看到了凯尔希......,You see Kal'tsit...,Ты увидел Келси...
line-388,普瑞赛斯,可惜。,What a pity.,Жаль.
line-414,,你会质疑自己存在的意义吗，博士？我会。,"Doctor, do you ever doubt the meaning in your own existence? I do.","Ты когда-нибудь сомневаешься в смысле своего существования, Доктор? Я — да."
line-415,,我很清楚自己的使命，尽管艰难，但我认同它的意义。,"I understand my mission clearly. It is difficult, but I recognize its meaning.","Я хорошо знаю свою миссию, хоть она и трудна, но я признаю её смысл."
line-416,,关于未来，你会有自己的答案，我只能这样坚持。,"As for the future, I believe you will find an answer. I can only persevere in that belief.","Насчет будущего у тебя будет свой ответ, я могу только настаивать на своем."
line-417,,不用太担心我的事情，罗德岛不应当脆弱到离开了某人就无法前行。,Don't spare too much worry for me. Rhodes Island shouldn't be so fragile that one person's departure would leave it unable to proceed on.,"Не слишком беспокойся обо мне. Родос не должен быть настолько хрупким, чтобы развалиться, если кто-то его покинет."
line-420,,我的愿望？,My hope?,Мое желание?
line-421,,我的愿望就是守护好你和阿米娅的愿望。,It is to protect yours and Amiya's hopes.,Мое желание — защитить твои и Амии мечты.
line-422,,我立下的誓言我永远不会背弃。尽管我们对守护的定义各不相同，但我会站在这里，直到最后。,"Though our definitions of 'protect' have nothing in common, it's an oath I will never abandon. I will be standing here with you, until the very end.","Я никогда не нарушу данную мною клятву. Хотя наше определение защиты может различаться, я буду стоять здесь до самого конца."
line-423,,我们无法忘怀过去，但你会有不一样的未来。,"We are unable to forget the past, but a different future may await you.","Мы не можем забыть прошлое, но у тебя будет другое будущее."
line-428,,我已经寻找到了自己生命的意义。,I have found the meaning of my life.,Я нашла смысл своей жизни.
line-429,,请带领罗德岛......,Please lead Rhodes Island...,"Пожалуйста, возглавь Родос..."
line-430,,继续走下去吧。,And keep going.,И продолжай идти вперед.
line-431,,{@nickname}。,{@nickname}.,{@nickname}.
line-440,,不知不觉，我好像已经习惯了有人在我身边来帮助我、引导我。,"Unconsciously, I seem to have grown accustomed to having someone at my side, guiding me.","Не успела оглянуться, как привыкла, что рядом кто-то помогает и направляет меня."
line-441,,直到现在，我终于可以确定自己要做的事情。,Until now. I finally am sure of what I want to do.,"Наконец-то теперь я точно знаю, что мне нужно делать."
line-442,,无论怎样，这条路我会继续走下去。我不会放弃希望。,"No matter what happens, I will continue down this path. I will not abandon hope.","Что бы ни случилось, я буду продолжать идти этим путем. Я не откажусь от надежды."
line-443,,可是......,But...,Но...
line-444,,......你呢？,...What about you?,...А ты?
line-454,阿米娅,凯尔希医生——！,Dr. Kal'tsit—！,Доктор Келси—!
line-457,,......凯尔希......？,...Kal'tsit...?,...Келси...?
line-493,,意外发生得无比突然，但已经足以让你理解这个残酷的事实。,"It all happens so quick, but you still manage to comprehend the cruel truth.","Несчастье случилось внезапно, но этого было достаточно, чтобы ты осознал жестокую правду."
line-494,,你们所对抗的，并不是可被常理理解的敌人，她拥有着操控一切源石的权限。,The foe you all face is incomprehensible by conventional means. She has authority over all Originium.,"То, с чем вы сражаетесь, — это не враг, которого можно понять обычным путем, она обладает полномочиями управлять всем Ориджиниумом."
line-495,,凯尔希右肩上的那一点源石结晶，是她生而为人的证据，也是夺走她生命的根源。,"The bit of Originium on Kal'tsit's right shoulder is proof that she was born human, but also what steals her life away.","Тот кристалл Ориджиниума на правом плече Келси был доказательством её человечности, и одновременно причиной, отнявшей её жизнь."
line-496,,源石结晶开始扩散，直至吞噬了她整个身躯，然后碎裂，随风消散——你的眼睛来不及捕捉这一完整过程。,"Originium crystals begin to spread as they swallow her entire body, only to shatter as the wind blows them away—your eyes fail to capture the entire process.","Кристалл Ориджиниума начал расширяться, поглотил всё её тело, а затем рассыпался и исчез с ветром — твои глаза не успели уловить этот процесс полностью."
line-497,,越是强大，越是脆弱。,"With strength, comes fragility.","Чем сильнее, тем уязвимее."
line-498,,长生之人的生命在此终结。,A long life ends here.,Жизнь долгожителя здесь подошла к концу.
line-499,,她已经完成了她的诺言。,She has kept her promise.,Она выполнила свое обещание.
