ID,Character,Original Text,Reference,Translation
line-150,伊内丝,他们之中，大部分不怀好意。,Most of them with ill will.,И большинство из них настроены недружелюбно.
line-151,伊内丝,有两组人已经在筹划行动，他们在准备燃烧瓶。,Two groups are planning their moves and readying Molotovs.,"Две группы уже планируют нападение, они готовят коктейли Молотова."
line-153,阿米娅,我知道。,I know.,Я знаю.
line-154,阿米娅,但同时，那些绝望的人也发现了我们，那些躲藏在黑暗中的，已经病得奄奄一息的人们也发现了我们。,"But at the same time, the desperate have seen us too. And the ones hiding themselves in the dark, deathly ill, so have they.","Но в то же время нас заметили те отчаявшиеся люди, прячущиеся в темноте, те, кто болен и находится на грани смерти."
line-155,阿米娅,仅仅是我们在这里，或许已经足够让他们重新燃起一点点希望。,Just the fact we're here might have been enough to relight a spark of hope in them.,"Возможно, одно лишь наше присутствие здесь поможет им снова обрести крупицу надежды."
line-158,,剧烈的崩塌之后，任何的重建都必须小心翼翼。,"After a violent collapse, any rebuild demands great care.",После столь жестокого крушения любое созидание требует предельной осторожности.
line-161,阿米娅,是的，博士。,"That's right, Doctor.","Да, Доктор."
line-162,阿米娅,我们需要的不是人们对我们的信任，我们需要他们......重新建立对彼此的信任。,"We don't need for the people to trust us, we need them to... reestablish their trust in each other.","Нам нужно не то, чтобы люди доверились нам, нам нужно, чтобы они… начали снова доверять друг другу."
line-164,阿米娅,这才是一个社会重新运转的基石。,That's what underlies a society coming back to life.,"Это фундамент, на котором общество восстанавливается."
line-171,伊内丝,有人正在接近。,Someone's coming.,Кто-то приближается.
line-173,推进之王,没关系，我站在这里，我会站在你们身前。,Doesn't matter. I'm stood right here. I'll stand in front of you.,"Ничего страшного, я здесь, я встану перед вами."
line-174,推进之王,这是属于我们的街道，我们要把她从混乱与仇恨中夺回来。,"This is our street, and we're pulling her back out of this chaos and anger.","Это наши улицы, и мы вернем их из лап хаоса и ненависти."
line-176,达格达,无论是谁，让他们放马过来。,Doesn't matter who it is. Bring it on.,"Кто бы они ни были, пусть попробуют подойти."
line-183,达格达,小心，要来了。,Mind yourselves. Here they come.,"Осторожно, идут."
line-199,摩根,等等！,Hey!,Подождите!
line-201,因陀罗,你是——,Is that—,Ты —
line-205,贝尔德,（别这么大惊小怪的，汉娜，小心我真的揍你一顿。）,"(Oi, watch you don't fuss about nothing, Hannah. Nearly socked you straight in the gob.)","(Не поднимай такой шум, Ханна, а то я тебя в самом деле прибью.)"
line-206,贝尔德,（你们太招摇了，你们想成为所有人的目标吗？）,(You lot show off like a circus. You want everyone here targeting you?),"(Вы слишком заметны, хотите стать мишенью для всех вокруг?)"
line-208,贝尔德,（快，跟我来。）,(Come on. With me.),"(Быстрее, идите за мной.)"
line-217,饥饿的暴徒,他们要跑了！,They're gonna run!,Они хотят сбежать!
line-219,愤怒的暴徒,该死，格拉斯哥帮的人抢了先！,Shit! The Glasgows got in first!,"Черт, банда Глазго их опередила!"
line-221,饥饿的暴徒,围住他们！,Surround 'em!,Окружить их!
line-226,伊内丝,别挡路。,Out of the way.,Не стойте на пути.
line-228,推进之王,伊内丝女士，别对他们动手，暂时不要。,"Ms. Ines, don't take them on. Not for now.","Мисс Инес, не трогайте их, пока не стоит."
line-230,推进之王,他们其中的不少人......我都认识。他们只是被恐惧折磨得发了疯。,I... recognize a few of their lot. It's just the fear and torture's driving them mad.,Многих из них… я знаю. Они просто обезумели от страха.
line-232,推进之王,这还不至于让他们以生命做代价。,Nothing they need to pay for with their lives.,Это не стоит их жизней.
line-234,贝尔德,（走我们以前溜去打桌球的那条小路，门板还在原来的位置。）,(Head to the alley we used to bunk off at for snooker. Same door as ever.),"(Идемте по той тропинке, где мы раньше бегали играть в бильярд, доски на двери все еще на прежнем месте.)"
line-236,推进之王,（好的。）,(Got it.),(Хорошо.)
line-238,推进之王,（贝尔德，我们......回家再见。）,"(Baird, we'll... see you at home.)","(Бэрд, увидимся… дома.)"
line-240,推进之王,跟我来！,Come with me!,За мной!
line-248,愤怒的暴徒,快！快点，别跟丢了！,"Quick! Get a move on, don't lose 'em!","Быстрее! Шевелитесь, не отставать!"
line-250,饥饿的暴徒,我......我已经好几天没吃饭了，我没法儿跑......,"I... I haven't eaten for days, I can't run...","Я… я уже несколько дней ничего не ел, у меня нет сил бежать…"
line-252,愤怒的暴徒,那就*维多利亚俚语*滚开，有胆子就去吃死人肉吧，别拖累我！,"On your bike and get out of here, then! You'd eat dead people if you had any spine! I'm not your nanny!","Тогда *викторианский сленг* катись отсюда, ешь человечину, если духу хватит, не тяни меня вниз!"
line-258,雷德,......,......,……
line-260,愤怒的暴徒,想找麻烦吗？,You wanna go?,Ищешь неприятностей?
line-262,雷德,那些人是谁？,Who are those people?,Кто это был?
line-264,愤怒的暴徒,啊？还能是谁，格拉斯哥帮的那些混蛋！,Eh? Who else are they gonna be? It's the Glasgow bastards!,А? А кто еще? Эти ублюдки из банды Глазго!
line-266,雷德,格拉斯哥帮。,"The Glasgow Gang, are they.",Банда Глазго.
line-268,愤怒的暴徒,你是想一起干，还是让我干掉你？,"Are we getting them together, or am I getting you?","Ты с нами или хочешь, чтобы я прикончил тебя?"
line-281,雷德,不，我应当见过他们，那个穿制服的人......,"No, I reckon I've seen them before. And that one in the uniform...","Нет, я должен был их видеть раньше… тот человек в форме…"
line-282,雷德,看来这里的情况比我预想的更复杂。,Things here got more complex than I was predicting.,"Похоже, ситуация здесь сложнее, чем я предполагал."
line-283,雷德,必须加快行动了。,I need to move fast.,Нужно ускориться.
line-302,萨卡兹士兵,今天里面是不是比以前还要吵一点？又有哪里起火了？,Is there a bigger ruckus in there today or something? Did a fire start again?,"Тебе не кажется, что внутри сегодня шумнее, чем обычно? Где-то снова пожар?"
line-304,明椒,需要我去看看吗，长官？,"Should I go take a look, sir?","Хотите, я схожу проверю, сэр?"
line-305,明椒,如果火势蔓延起来......,If a fire spreads...,Если огонь распространится…
line-307,萨卡兹士兵,那也不关你的事，丫头。,"Then it's no skin off your nose, little girl.","Это тебя не касается, девчонка."
line-308,萨卡兹士兵,干好自己的活，别让我抓住把柄。,Do your own job. Don't let me see anything funny.,Занимайся своим делом и не давай мне повода придраться.
line-309,萨卡兹士兵,在这里可没人护着你。,No one's going to look out for you here.,Здесь некому тебя защитить.
line-318,明椒,将......将军！,"A... Aye-aye, sir!",Г… генерал!
line-320,萨卡兹士兵,将军！您怎么亲自来了这里？,Sir! What brings you here in person?,Генерал! Как вы оказались здесь лично?
line-321,萨卡兹士兵,没有什么需要您担心的事情，一切都在掌握中！,"There's nothing you need to worry about here, it's all under control!","Нет ничего, что могло бы вас обеспокоить, всё под контролем!"
line-326,,曼弗雷德并没有理会萨卡兹士兵的报告，他只是走到封锁区的高墙下，远远望着封锁区里的建筑。,"Paying no heed to the Sarkaz soldier's report, Manfred walks over to the foot of the blockade zone's wall, gazing far off at the buildings within.","Манфред проигнорировал доклад солдата, лишь подойдя к высокой стене закрытой зоны и глядя вдаль на здания внутри неё."
line-329,萨卡兹士兵,有......有什么异常吗，将军？,"Is... Is something off, sir?","С… случилась какая-то аномалия, генерал?"
line-333,曼弗雷德,......,......,……
line-334,曼弗雷德,战争仍在顺利进行。,The war continues to proceed smoothly.,Война идет успешно.
line-335,曼弗雷德,明椒，这些天，你看到了什么？,"Paprika, what have you witnessed in these past days?","Минцзяо, что ты видела в эти дни?"
line-337,明椒,我......,I...,Я…
line-339,明椒,这些人，一直在自相残杀。,They've just been—slaughtering each other.,Эти люди… они постоянно убивают друг друга.
line-340,明椒,不，说不上真正的自相残杀......他们只是......很害怕。,"No, it's not even that, really... they've just been... so scared.","Нет, это нельзя назвать полноценной междоусобицей… они просто… очень напуганы."
line-342,曼弗雷德,恐惧和怀疑会分化人们，契约、习俗与道德在极端的环境下很快就会瓦解。,"Fear and mistrust divide a people. Pacts, customs and morals all collapse forthwith under extreme conditions.","Страх и подозрения разобщают людей. Контракты, обычаи и мораль быстро рушатся в экстремальных условиях."
line-344,曼弗雷德,曾经的卡兹戴尔，就如同这样。,The Kazdel of old attested to that.,Каздель прошлого был таким же.
line-346,明椒,卡兹戴尔......,Kazdel...,Каздель…
line-348,曼弗雷德,所以那两位站了出来。,Hence do our two leaders take a stand.,Вот почему те двое вышли вперед.
line-350,明椒,您是指......,You mean...?,Вы имеете в виду…
line-352,曼弗雷德,那你觉得，用什么能够团结人们？,What if I were to ask you—what can bind a people?,"А как ты думаешь, что способно сплотить людей?"
line-354,明椒,也许是......耐心？我们可以试着劝说，或者用自己的善意来打动他人......,"Maybe... patience? We can try and win people over, or use our own kindness to move others...","Возможно… терпение? Мы могли бы попытаться убедить их, или растопить лед своей добротой…"
line-356,明椒,我觉得，只要有足够的时间......,"I think, as long as you have enough time...","Думаю, если дать достаточно времени…"
line-358,曼弗雷德,她失败了。,She failed.,Она потерпела неудачу.
line-359,曼弗雷德,这些东西能构筑的纽带都太脆弱了。,Any ties that such things build are too frail.,"Связи, которые можно построить на таких вещах, слишком хрупки."
line-361,曼弗雷德,而他告诉我，最有效率的......是仇恨。,But he told me. The most efficient thing... is hate.,"А он сказал мне, что наиболее эффективно… это ненависть."
line-364,,曼弗雷德淡淡瞥了一眼年轻的雇佣兵女孩，她紧张得大气都不敢喘，只敢紧紧盯着自己的脚尖。,"Manfred throws an indifferent glance at the young mercenary girl, her breaths bound tight by nerves, daring only to stare at the tips of her own shoes.","Манфред слегка взглянул на юную наемницу. Она так нервничала, что не смела даже дышать, лишь пристально смотрела на свои сапоги."
line-367,曼弗雷德,你一直在把自己的物资分给封锁区里的人。,You have persistently been sharing your own supplies with those behind the blockade.,Ты все это время делилась своим провиантом с людьми из закрытой зоны.
line-369,明椒,不，不是的！那是个萨卡兹！我以为......,N—No! That was a Sarkaz! I thought...,"Нет, это не так! Там был Сарказ! Я думала…"
line-371,萨卡兹士兵,什么！你怎么敢——,What?! How could you—,Что! Как ты посмела —
line-372,萨卡兹士兵,服务于维多利亚的萨卡兹更该死！,Sarkaz who serve Victoria should make you even more sick!,"Сарказ, прислуживающий Виктории, заслуживает смерти!"
line-373,萨卡兹士兵,将军，您放心，我马上就......,"Sir, I assure you, I will immediately...","Генерал, не волнуйтесь, я сейчас же…"
line-375,曼弗雷德,继续吧。,Continue.,Продолжай.
line-377,萨卡兹士兵,......将军？,...Sir?,……генерал?
line-379,曼弗雷德,我们现在还不能让里面的所有人都饿死。,We cannot have everyone inside dying of starvation yet.,"Нам пока нельзя допустить, чтобы все внутри умерли от голода."
line-381,曼弗雷德,他们......还能为军事委员会派上更大的用场。,In time... they will be of great use to the Military Commission.,Они… еще могут пригодиться Военному совету.
line-394,推进之王,这里......和以前没什么不同。,Not much has changed around here.,Здесь… всё по-прежнему.
line-396,推进之王,摩根的那些涂鸦也还在。,"Morgan, all your graffiti's still up.",Граффити Морган тоже на месте.
line-401,摩根,现在看起来，当年我的水平真是糟糕。,I'm looking now. My standards must have been terrible back then.,"Теперь, глядя на это, понимаю, насколько плохи были мои навыки в то время."
line-403,因陀罗,现在也没有好多少吧？,"You haven't got much better, though?",А сейчас стало намного лучше?
line-405,摩根,汉娜，找架打吗！,"Oh, you wanna go, Hannah?!","Ханна, ищешь проблем?!"
line-408,,贝尔德和推进之王看着眼前吵闹的两人，对视一眼，一起笑着摇了摇头。,"As the two argue, Siege and Baird look on, then make brief eye contact, and break into laughter, shaking their heads.","Бэрд и Королева Сигнал посмотрели на шумных девушек, переглянулись и вместе улыбнулись, покачав головами."
line-409,,如果不去理会被封上的大门，钉上木条的窗户和他们神色中的疲倦，这一切简直和当年没什么变化。,"If you overlook the sealed-up entrance, the boarded-up windows and the weariness in their expressions, it might all seem like nothing's changed.","Если не считать заколоченных дверей, окон, забитых досками, и усталости в их глазах, всё казалось таким же, как и прежде."
line-410,,然而，每个人心里都清楚，“大家都没变”不过是一种自我安慰，一种错觉。,"But everyone knows deep inside. 'We haven't changed' is self-consolation at most, a kind of illusion.","Однако каждый из них понимал, что «всё осталось прежним» — лишь самообман, иллюзия."
line-411,,已经过去的每一分每一秒都无可置疑地在他们身上留下了痕迹。,Every minute and second that's ever passed has left an unquestionable mark on them.,Каждая прошедшая секунда неизгладимо оставила свой след на каждом из них.
line-415,推进之王,贝尔德，好久不见。,"Long time no see, Baird.","Бэрд, давно не виделись."
line-417,贝尔德,是啊，维娜，好久不见。,"True that, Vina. Long time no see.","Да, Вина, давно."
line-419,推进之王,知道你还能活蹦乱跳，算是我这些日子收到的最好的消息了。,The fact you're still around and kicking is probably the best news I've had in a long while.,"Узнать, что ты еще жив и здоров — пожалуй, лучшая новость за эти дни."
line-421,贝尔德,我的命一向很硬。,"I've never said die, you know that.",Я всегда был живучим.
line-423,推进之王,那倒确实。,That I do.,Это уж точно.
line-425,贝尔德,维娜，能看到你回到这里，我也......很高兴，比你能想到的要高兴得多。,"Vina, I'm... just as happy to see you back here. Happier than you could imagine.","Вина, я тоже… очень рад, что ты вернулась. Больше, чем ты можешь представить."
line-426,贝尔德,我一直相信你们会回来，毕竟，当年“揍歪下巴”的招牌是我们一起挂上去的。,"I always believed you'd come back. We put up the sign for the Slobberknocker together and all, back in the early days.","Я всегда верил, что вы вернетесь. В конце концов, это мы вместе повесили ту вывеску «Разбей челюсть»."
line-428,贝尔德,只是，如今的处境让我很难露出笑容。,"Just, it's been hard for me to grin and bear it. In these times.",Просто нынешнее положение дел не позволяет мне улыбаться.
line-430,推进之王,我知道。,I know.,Я знаю.
line-432,贝尔德,我也知道，你不光是为我们而来。,And I know you didn't come back just for my sakes.,"Я также знаю, что ты пришла не только ради нас."
line-433,贝尔德,五年前你们离开得很匆忙，诺伯特区当时已经成了一座猎场，那些杂种时刻想要了你的命。,"Five whole years ago you scrambled out of here... I remember Norport was practically open season already, all those bastards after your neck.","Пять лет назад вы ушли в спешке. Район Норберт тогда превратился в охотничьи угодья, эти ублюдки в любой момент хотели достать тебя."
line-435,推进之王,当时......我还没有做好准备。,I... wasn't ready then.,Тогда… я была не готова.
line-436,推进之王,我不想连累其他人，我只能离开。,I didn't want to tow anyone else into my business. It was leave or nothing.,"Я не хотела втягивать других, мне пришлось уйти."
line-438,贝尔德,所以，现在你既然再次站在了属于我们的街道之上，你一定做好准备了。,"So? You're back here now, back on our street. Now you're ready.","Значит, теперь, когда ты снова стоишь на нашей улице, ты готова."
line-440,推进之王,......我是这么希望的。,...I hope I am.,……я надеюсь на это.
line-442,推进之王,罗德岛的几位需要在这里找到那架萨卡兹的飞空艇，我作为罗德岛的干员也会协助他们的行动。,The Rhodes Islanders want to look for that Sarkaz airship here. I'll be assisting them as a Rhodes operator and all.,"Нам из «Родоса» нужно найти здесь сарказский дирижабль, и я, как оперативник «Родоса», буду помогать в их операции."
line-444,推进之王,但我也依然是格拉斯哥帮的一员。,But I've never stopped being a member of the Glasgow Gang.,Но я по-прежнему остаюсь частью банды Глазго.
line-445,推进之王,我会带你们走出困境，一如以往，这是我对你们的责任。,I'll get you out of this mess. That's my duty to you. Always has been.,"Я помогу вам выбраться из этой беды, как и всегда. Это мой долг перед вами."
line-447,贝尔德,哈，你真的还是老样子，维娜，一点也没变。,"Hah, same as ever, you are, Vina. Not one bit different.","Ха, ты и правда все та же, Вина, ничуть не изменилась."
line-449,推进之王,......哈，一如既往吗。,"Hah. Just like it used to be, eh.","……ха, все та же?"
line-451,贝尔德,只是，我不知道......,"Just, there's one thing. I don't know if...",Просто я не знаю…
line-452,贝尔德,......,......,……
line-460,卡铎尔,贝尔德，我们的补给并不充足。更何况你一次带来了这么多人。,"Baird, we're skint on supplies as is. Now you bring in all these people.","Бэрд, у нас не так много припасов. Тем более, ты привел с собой столько людей."
line-461,卡铎尔,你是想吃完这顿饭大家就散伙吗？还是指望我去抢了哪个防卫森严的碉堡？,You want everyone to split up once we're done eating? Or are you hoping I'll go rob some blockhouse with security up to here?,"Ты хочешь, чтобы мы разошлись сразу после этой еды? Или рассчитываешь, что я пойду захватывать хорошо укрепленный бункер?"
line-463,戴菲恩,别这么说，卡铎尔。,"Shut it with that, Cador.","Не говори так, Кадор."
line-465,戴菲恩,只是，我们的储备确实......,Although our stockpile's definitely...,Хотя наши запасы действительно…
line-469,阿米娅,请放心，我们携带了一批口粮，甚至还有些富余。,"Please, it's okay. We've brought rations with us. We even have some surplus.","Пожалуйста, не волнуйтесь, мы принесли с собой запас пайков, даже с излишком."
line-475,戴菲恩,嗯，这个数量......说不上多，但能解我们的燃眉之急。,"Hmm. Not... the biggest amount, but enough to put us out of dire straits for now.","Гм, такое количество… не сказать, что много, но поможет решить наши неотложные проблемы."
line-477,阿米娅,我们可以一起改变这个区块的现状。,We can change this zone together.,Мы можем вместе изменить положение дел в этом районе.
line-478,阿米娅,只要我们能团结起地块上的大家......,As long as we can unite everyone on the plate...,Если только сможем объединить всех здесь…
line-480,卡铎尔,哼，团结？,Pff. Unite?,"Хм, объединить?"
line-481,卡铎尔,小卡特斯，“团结”没那么简单，但你们大可以试试。,"Listen, Cautus runt, 'unite' is an easy word to toss around. But you lot are more than welcome to try.","Маленькая Катс, «объединиться» не так-то просто, но вы можете попробовать."
