ID,Character,Original Text,Reference,Translation
line-216,格拉尼,岔路好多啊。这里就是可萝尔所说的墓穴了吧。,It really is like a maze in here with all these winding paths. Carol was right.,"Тут и правда словно лабиринт, столько развилок. Кэрол была права."
line-217,格拉尼,呃，赏金猎人——,Hmm? What's a bounty hunter doing here—,Хмм? Что здесь делает охотник за головами—
line-219,赏金猎人,咕......救命......,Ugh... save me...,Ух... Спаси...
line-220,赏金猎人,......,...,...
line-222,格拉尼,太惨了吧？,Poor guy...,Бедолага...
line-223,格拉尼,就像是被罗德岛号来回碾压过好几遍......,He looks like he got pummeled a few times...,"Выглядит так, будто его Родос Айленд переехал..."
line-224,格拉尼,可、可斯卡蒂不是还没进来吗？,"B-but Skadi is still outside the cave, right?","Н-но Скади же всё ещё снаружи, так?"
line-226,格拉尼,这个看上去像炸开的洞是？,What's this opening? It looks like the wall was blasted open...,Что это за проход? Похоже тут взорвали стену...
line-227,格拉尼,也就是说——,That must mean—,Это значит—
line-229,格拉尼,你已经想明白了。,You already figured it out.,Ты уже всё понял.
line-241,？？？,......,......,...
line-242,？？？,我哪里演得不好吗？,"I'm a pretty good actor, right?","Я неплохой актёр, верно?"
line-244,格拉尼,你果然是————,So it was your doing...,Значит это твоих рук дело...
