ID,Character,Original Text,Reference,Translation
line-72,,博士却发现自己的身体无法移动分毫，博士发现自己的悲伤远胜自己强撑的理性。,"The Doctor tries to move, but fails. Sorrow far surpasses the collapsing rationality at this moment.","Однако Доктор обнаружил, что тело не слушается его, а печаль куда сильнее того хрупкого разума, которым он пытался защититься."
line-73,,只好任由特蕾西娅触碰面罩之下的面庞。,Theresa touches the face beneath the mask.,Ему оставалось лишь позволить Терезис коснуться лица скрытого маской.
line-76,特蕾西娅,你在落泪，博士......,"You're crying, Doctor...","Ты плачешь, Доктор..."
line-77,特蕾西娅,是啊，你就是这样的人。你明知道自身的脆弱，明知道哪怕是此时的我，也对你有致命的威胁......你还是来了。,"Well, that's the kind of person you are. You know your own fragility, you know how much of a threat I pose to you even at a time like this... and yet... you still came here.","Да, ты именно такой человек. Ты прекрасно осознаёшь собственную хрупкость, понимаешь, что даже я сейчас представляю для тебя смертельную угрозу... и всё равно пришёл."
line-78,特蕾西娅,所以，我还是......愿意相信你。,"So, I still... am willing to believe in you.",Поэтому я всё ещё... готова верить тебе.
line-79,特蕾西娅,相信原本的你。,To trust in who you really are.,Верить в настоящего тебя.
line-80,特蕾西娅,相信那个，将雨露和艳阳带给我们的{@nickname}。,"To trust in our {@nickname} who brings the rain, dew, and sun.","Верить тому {nickname}, что приносил нам дождь, росу и яркое солнце."
line-104,,这一张脸，既熟悉又陌生。特蕾西娅清楚它的样子。,This face is both familiar and strange. Theresa knows its features well.,"Это лицо было одновременно знакомым и чужим. Тереза хорошо знала, как оно выглядит."
line-105,,她从未有机会如此直观地从上面捕捉到情绪。,She never had a chance to directly perceive the emotions on it until now.,У неё никогда не было возможности так прямо и без прикрас уловить по нему эмоции.
line-106,,她微笑着伸出手指，眼前的景象犹如布匹一般被撕裂开。,"She smiles and stretches out her finger, snipping the scene before her into two, as if it were made of cloth.","Она улыбнулась и протянула пальцы, и сцена перед её глазами начала разрываться, словно ткань."
line-107,,随后，她缓缓抽出自裂口处松脱的丝线，残余的画面也散解开来，博士的记忆不断消散。,"Then, she slowly pulls out a loose thread from the rift, and the remnants unravel as the Doctor's memories dissipate.","Затем она медленно вытянула распустившуюся нить из разреза, оставшиеся образы начали распадаться, а воспоминания Доктора — угасать."
line-115,,特蕾西娅头也不回地继续深入，继续将每一寸组成博士灵魂的记忆都拆解为一团团苍白混乱的断线。,"Theresa goes in deeper, without looking back, until every memory is taken apart into a mess of disconnected white threads.","Тереза, не оглядываясь, пошла дальше вглубь, продолжая разбирать каждый дюйм памяти, составляющей душу Доктора, на пучки бледных и спутанных нитей."
line-116,,像是很久很久之前的夜晚，幼小的她在特雷西斯身旁自学缝纫那般。,"Like the very night, a long time ago, when she was still young, teaching herself to sew with Theresis by her side.","Как в те давние-давние ночи, когда она, будучи малышкой, училась шить рядом с Терезисом."
line-117,,记忆消散殆尽，灵魂只剩下了最后一枚碎片。,The memories disintegrate until a mere fragment of the soul remains.,"Воспоминания развеялись, от души остался лишь последний осколок."
line-118,,而记忆的尽头处有一个背影。特蕾西娅对那个背影熟悉而又陌生。,A silhouette stands at the end of that memory. Theresa thinks the figure both familiar and strange.,В самом конце этих воспоминаний была видна чья-то спина. Терезе она казалась одновременно знакомой и чужой.
line-119,,那是博士，也不是博士。,It's the Doctor. It's not the Doctor.,"Это был Доктор, но и не Доктор вовсе."
line-131,,<color=#000000>你在对我做什么，特蕾西娅？</color>,"<color=#000000>What are you doing to me, Theresa?</color>","<color=#000000>Что ты делаешь со мной, Тереза?</color>"
line-139,特蕾西娅,虽然已经是最后了，但我突然想卖个关子，你可不要怪我呀，博士。,"We're done here, but I suddenly feel like leaving you a surprise... so don't blame me for this, Doctor.","Хоть это и конец, мне вдруг захотелось сохранить интригу. Только не вините меня, Доктор."
line-140,特蕾西娅,我会对你说......,I'll say to you this one thing...,Я скажу тебе...
line-143,特蕾西娅,“去找到你自己吧。”,'Find yourself.',«Иди и найди себя».
