ID,Character,Original Text,Reference,Translation
line-198,可萝尔,正因如此，许多年来，我们反而过得很安稳，城市里动荡不安的生活也不怎么吸引我们。,"Even without their help, we've lived here peacefully for many years. The hustle and bustle of the city simply has no appeal for us.","Даже без их помощи, мы многие годы жили мирной жизнью здесь. Городская суета нас не привлекает."
line-206,可萝尔,滴水村的人们世世代代都在这片山区附近居住。,"For generations, the people of Dewville have lived by these mountains.","Поколениями, люди деревни Капели жили в этих горах."
line-207,可萝尔,尽管生活没那么富裕，但至少我们可以自给自足。,"We might not be wealthy, but we do have a self-sufficient way of life.","Мы не богаты, но по крайней мере, мы самодостаточны."
line-208,可萝尔,虽然有时候会为了躲避天灾暂时迁走村庄，但这里毕竟还是我们的家园。,"And though we've sometimes had to evacuate to escape from Catastrophes, this is still our home.","Хотя иногда нам приходилось временно перемещаться, чтобы избежать Катастрофу, это всё ещё наш дом."
line-209,可萝尔,所以，我们无法割舍这片土地......,That's why... we can't give up this land...,Поэтому... мы не можем потерять эту землю...
line-217,格拉尼,但是现在，村子却被那些赏金猎人破坏得满目疮痍——,"But now, the bounty hunters have brought destruction in their wake...","Но теперь, охотники за головами опустошают деревню..."
line-219,可萝尔,......都是因为那个骑士宝藏。,...All because of those 'Knights' Treasures.',"...Всё из-за этого ""Сокровища Рыцаря""."
line-227,可萝尔,最近几年，附近的几个村落都成了赏金猎人们常常光顾的地方。,"Over the last few years, the villages around here have become the bounty hunters' stomping grounds.",В последние годы несколько близлежащих деревень стали излюбленным местом охотников за головами.
line-228,可萝尔,好像是，卡西米尔北部控制区常有动乱什么的，所以不断有赏金猎人去那里寻找发财的机会，而我们滴水村位于通往北方的必经之路上。,"I heard that a region in the northern part of Kazimierz has been in turmoil, and that has attracted hordes of bounty hunters looking to strike it rich. Apparently, the only way to get up north runs right by our village.","Я слышала, что в северной зоне контроля Казимежа часто происходят беспорядки, поэтому охотники за головами постоянно отправляются туда в поисках возможности разбогатеть. И наша деревня Капели расположена на единственном пути на север."
line-229,可萝尔,本来村子就经常会有赏金猎人出入，但是也没有造成什么危害。,"In the past, plenty of bounty hunters used to pass through, but they never caused any problems.","Раньше, многие охотники за головами останавливались тут, но они никому не причиняли вреда."
line-230,可萝尔,直到一个月前，有一伙赏金猎人在山中挖出了一位随从骑士的石棺，还翻出了一小箱陪葬的金币......,"But about a month ago, some bounty hunters dug up a knight's sarcophagus from these mountains. They even found a small chest of gold coins...","Но около месяца назад, группа охотников за головами раскопали в горах саркофаг рыцаря. Они даже нашли небольшой сундук с золотыми монетами..."
line-238,格拉尼,是这种印着卡西米尔徽章的金币吧？,"Gold coins with the Kazimierz crest on them, like these?",Такие золотые монеты с эмблемой Казимежа на них?
line-240,格拉尼,我刚来这里就有赏金猎人跑来找麻烦，这几枚金币，算做他们举止粗鲁的赔礼。,Those bounty hunters tried to pick a fight with me as soon as I arrived. I relieved them of these coins as compensation for their rudeness.,"Когда я приехала, кучка головорезов стала нарываться на неприятности. Я изъяла эти золотые монеты в качестве извинения за их грубое поведение."
line-243,可萝尔,嗯......就是这些金币，在赏金猎人之间带出了一段传说，也给我们带来了大麻烦。,Mhm... these are the same coins. Our troubles began when a certain saying began to circulate among the bounty hunters.,Да... Именно эти золотые монеты породили легенду среди охотников за головами и принесли нам большие неприятности.
line-244,可萝尔,“卡西米尔的每位古代骑士会带着他们的精神与财富，下葬于其家乡的无名之地，并永世保护着这片土地。”,'The ancient Knights of Kazimierz were all buried with their riches near the lands they once called home. Their souls protect these unmarked graves for all of eternity.',"«Каждый древний рыцарь Казимежа будет похоронен в необозначенном месте на своей родной земле, неся с собой свой дух и богатство, и будет защищать эту землю вечно»."
line-245,可萝尔,“只有来自不惧牺牲，无畏艰险的卡西米尔血脉才能破除所有的阻碍。”,"'Only those who fear not sacrifice and possess the true, dauntless bloodline of Kazimierz may open the path.'","«Только истинный потомок крови Казимежа, не боящийся самопожертвования и не теряющий мужества перед лицом опасности, сможет открыть путь»."
line-246,可萝尔,这样的传说被传得越来越远，附近的赏金猎人变得越来越多。,"Rumors such as these keep spreading, and more and more bounty hunters have been drawn here.","Эта легенда распространялась всё дальше и дальше, привлекая всё больше и больше охотников за головами."
line-247,可萝尔,最初，赏金猎人还只是讨论如何寻找更大的骑士宝藏，可后来“滴水村有人知道骑士宝藏下落”的消息却不知怎么的越传越开——,"At first, all they used to do was discuss where to look for the next big find. But for some reason, they soon started spreading the idea that the villagers knew where the treasures were buried...","Сначала охотники за головами просто обсуждали, как найти следующее сокровище, но потом каким-то образом разошёлся слух о том, что “кто-то в деревне Капели знает о местонахождении Сокровища Рыцаря—"
line-249,格拉尼,————嘘！大家先别说话！,"—Shh! Everyone, quiet!","—Тсс! Все, тихо!"
line-255,赏金猎人,不行，找不到他们，给我从头再搜一遍！,"What do you mean, you couldn't find them? Double back and search harder this time!","Что значит ""не смог найти их""? Обыщи всё ещё раз, и как следует!"
line-258,格拉尼,继续待在这里不太安全，不能拖累这位大叔。,It's not safe to stay here. We can't let any more innocents get dragged into this.,Оставаться здесь небезопасно. Мы не можем продолжать подвергать старика опасности.
line-259,格拉尼,总之，我们先离开这里。,"Anyway, let's get out of here first.","Короче говоря, давай выбираться отсюда."
line-261,村民,你们要小心点自己的安全，骑士......不对，骑警小姐，村长就交给你了！,"Stay safe out there, Miss Knight... I mean, Officer! Please take care of our Chief!","Будьте осторожны, мисс Рыцарь... То есть, мисс Офицер конной полиции! Пожалуйста, позаботьтесь о нашем старосте!"
line-263,格拉尼,大叔，你放心，我一定保护好——,"Don't worry, Mister. I'll be sure to protect—","Не беспокойся, дядя. Я обязательно защищу—"
line-265,格拉尼,啊？村长？,Huh? Chief?,А? Староста?
line-267,可萝尔,......滴水村村长可萝尔，虽然上任才半年，就算是我，也是有村长的自尊心的哦。,"...I've only been on the job for about half a year, but that'd be me... I might not look it, but I'm a proper chief on the inside~",...Хотя я занимаю эту должность всего полгода... Даже у меня есть гордость деревенского старосты~
